timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
810677,1,2,-2,2,-6,-3,-1,2
820677,-7,7,1,7,3,-2,1,-4
820677,8,-15,-29,-20,-6,-3,-1,4
834907,-1,-3,11,9,7,0,0,3
834907,-1,6,16,23,5,-2,-4,-2
840872,5,3,-9,-32,-13,-1,-12,-2
840872,-12,-3,1,-15,-2,-1,20,-5
848873,1,2,0,43,8,-1,-10,3
848873,-2,-24,15,-24,-3,-2,16,-1
857874,-15,5,-2,11,2,0,-7,-2
857874,5,-4,-17,4,-7,-1,-10,-4
870686,0,3,3,-21,0,-1,-1,-2
870686,-2,4,2,9,6,-1,-6,-1
880692,-9,-4,4,-6,-2,-2,9,4
880692,-2,3,11,7,0,0,-5,-5
894872,2,5,-4,-6,-7,-4,3,2
894872,-1,-3,-8,3,0,1,-8,-2
900693,-1,-11,-5,-17,-1,-3,-5,2
900693,0,2,-2,18,-2,1,3,1
908693,-8,-5,-13,-21,-3,-3,-3,0
908693,-3,3,17,11,2,-1,-3,-2
923693,-1,3,6,-1,-2,-2,1,0
923693,-3,-7,26,0,6,-1,-8,-9
930694,3,7,-6,10,-11,-2,5,3
930694,-8,3,-16,-17,-6,-2,-9,-1
940694,20,-4,-1,9,8,3,-7,-6
940694,0,13,-3,-9,-2,-1,19,1
954696,-3,-14,6,-1,-1,0,-2,-3
954696,9,1,-11,6,0,-3,-3,0
960703,-4,-6,4,-14,0,-2,0,4
960703,0,5,-4,-14,5,0,-7,1
968703,0,2,4,-6,-21,-2,0,-5
968703,-6,1,-23,1,1,-1,3,-1
983709,-5,-11,13,0,0,-1,-4,-3
983709,2,-1,-31,-1,-1,-3,-6,2
990709,4,0,1,15,10,1,-1,-2
990709,-6,1,-17,-15,-5,-2,-7,-3
1000709,1,5,2,10,2,2,0,4
1000709,-4,-6,8,-6,1,3,6,3
1014710,-9,-15,-8,12,-3,-2,-4,-4
1014710,3,-4,9,0,1,1,5,1
1020711,-10,1,-23,-16,-4,-1,-7,1
1020711,2,-1,1,-10,-5,0,-3,1
1028711,4,7,-8,-2,2,1,-2,1
1028711,-3,-6,8,25,5,-1,4,-1
1043712,-7,-6,-14,-30,-1,-2,0,-5
1043712,-3,-7,-9,-29,-15,-5,-5,-3
1050713,0,-4,2,14,2,-2,-2,-2
1050713,1,3,12,-18,-12,-1,-12,-6
1060268,-1,3,-11,16,0,0,29,6
1060268,-3,-8,-11,0,3,-2,-9,-10
1074740,-7,3,12,7,5,-1,1,1
1074740,4,-3,3,2,3,2,-1,1
1080741,4,1,6,2,-3,-1,-7,-2
1080741,0,0,7,6,-5,-2,-1,-1
1088741,-9,-6,5,-7,0,-1,1,3
1088741,5,5,-21,-13,-3,-1,-1,-4
1103750,8,-5,3,11,-1,-3,-3,4
1103750,1,11,-16,3,1,-4,-5,-2
1110742,-2,-14,-3,-7,4,1,-6,-2
1110742,-8,-5,10,-18,-14,-3,0,-1
1120742,3,6,3,8,1,-2,7,-4
1120742,4,4,1,4,1,5,5,9
1133743,1,-5,26,13,2,-1,-6,-8
1133743,-1,-10,-14,1,6,-2,3,-6
1141744,-13,14,-12,-25,-17,-7,-11,-5
1141744,-11,3,4,23,7,2,-3,-4
1148744,18,-6,-1,-31,-6,0,6,5
1148744,-6,-7,7,36,-1,-1,-7,1
1163750,-1,-3,-2,-18,0,0,-3,0
1163750,-1,-4,-14,-2,-3,-3,-1,-3
1170251,-7,12,12,6,8,-1,-2,3
1170251,2,4,-1,-22,-8,0,-2,-1
1179761,-4,-3,0,22,3,-3,-1,-2
1179761,-3,2,3,-11,-8,-3,-2,-3
1193762,-6,-13,-19,0,-2,-2,-3,-2
1193762,-5,-7,7,35,12,-1,1,2
1202764,2,0,-5,-42,-10,-1,0,-1
1202764,0,-1,6,9,6,1,2,5
1207763,4,9,-10,0,-7,-3,-1,0
1207763,-8,-4,-16,-5,3,-3,-2,-2
1223870,-10,-4,6,13,2,-2,-3,2
1223870,11,3,11,-3,-4,-3,-8,-2
1230764,-8,-3,-17,-5,-2,-1,5,-3
1230764,6,1,6,-3,0,2,17,2
1240765,-2,0,4,11,0,-2,-8,-6
1240765,3,-7,-20,-19,-4,1,9,9
1253766,-8,-9,-19,5,-4,-1,-5,-8
1253766,1,5,22,-15,-2,-3,-11,-4
1262306,3,-1,-17,8,1,0,-1,-2
1262306,6,-2,21,7,-1,0,-4,-4
1275797,1,5,-3,1,1,1,-4,-2
1275797,-1,-2,-14,-8,-4,-1,-1,-1
1282793,10,-14,23,15,2,2,1,5
1282793,-8,-3,-3,-4,0,-2,-6,-1
1298794,2,4,3,2,0,-1,2,1
1298794,-3,3,-8,-11,-4,-2,-2,-2
1300793,6,1,11,41,2,0,0,-2
1300793,-2,-9,5,-37,8,1,0,0
1313879,6,5,10,0,-17,-4,-1,2
1313879,-2,-2,3,-7,-1,-2,-7,0
1321795,-1,-2,-17,-16,0,0,11,0
1321795,-11,5,3,42,13,0,0,-4
1335801,-6,-2,5,-14,2,-1,-5,-2
1335801,11,0,12,-2,-14,-5,-2,4
1342801,-20,-10,-1,9,2,0,-7,-2
1342801,-4,-9,-16,-9,-7,-1,12,-2
1359316,-3,5,0,-1,9,1,3,4
1359316,-4,-3,-11,0,0,0,-2,-3
1361316,-3,5,-2,-10,0,-1,-3,-12
1361316,-3,-1,-5,-1,-8,-4,-5,-1
1372818,-3,-4,8,0,-2,1,-2,-2
1372818,5,-3,-6,-4,0,1,3,0
1382879,-5,7,-18,-7,-3,-3,-7,1
1382879,-4,1,9,-3,-4,-2,-14,-14
1396914,-1,-12,3,-2,-3,-2,-2,-6
1396914,-9,14,-6,-2,0,-3,-2,-4
1405827,8,-26,5,21,6,3,2,0
1405827,6,4,11,-55,-9,-2,-2,2
1419879,-9,0,2,13,-10,-4,-1,-1
1419879,-15,-13,-10,5,3,0,1,-6
1421872,2,5,-1,-11,-3,-3,-13,1
1421872,2,-2,0,16,4,1,4,3
1433882,2,-4,-4,5,-6,-2,-5,-8
1433882,-3,1,-5,-23,-4,0,-3,1
1442910,4,5,9,8,-2,-1,3,-6
1442910,-6,-6,-9,0,-3,-3,-3,4
1456828,-1,6,-6,-8,3,-2,-9,0
1456828,-5,-1,14,12,3,3,22,-9
1463875,9,-16,-52,-30,-11,-5,0,3
1463875,-3,2,25,23,3,-1,-10,-4
1479993,-1,3,-13,-11,1,-1,1,0
1479993,0,6,6,18,2,0,-8,2
1480842,3,-5,-6,-16,-4,-1,2,0
1480842,-4,-4,-12,-8,-4,-2,1,-4
1493843,-2,0,16,28,9,0,-2,0
1493843,9,-1,-2,-2,0,-2,-3,3
1502000,-2,17,9,-12,0,2,-2,-7
1502000,-1,-3,-6,8,-5,0,4,-3
1516844,-2,0,-2,-22,0,0,2,-1
1516844,-2,-16,-6,5,-8,-1,-3,6
1523845,-8,11,8,0,0,-3,-6,-6
1523845,-4,-12,-2,-14,-3,-2,6,-3
1538845,-8,-3,-7,14,-4,-1,3,2
1538845,2,3,-12,-22,-4,-1,-5,-3
1540845,-5,-8,2,2,1,-2,-2,1
1540845,13,3,-9,16,2,-1,-5,4
1553845,2,13,25,-1,2,-2,0,-5
1553845,2,-4,-36,-8,-1,-1,-8,-5
1562360,-4,9,6,9,2,0,3,0
1562360,-1,-2,-1,17,-4,-2,-6,-1
1576874,1,-7,-23,-34,-3,-1,-1,0
1576874,-1,-5,37,26,-4,-2,0,-1
1582876,2,1,-17,-25,-1,-3,-4,0
1582876,-3,3,-6,-2,-2,-1,-2,-3
1598870,-1,-12,-5,7,2,0,1,-3
1598870,-1,2,5,12,7,2,2,3
1600871,-1,-8,-2,-2,-7,-3,2,-3
1600871,-10,2,8,-1,-4,0,-9,3
1612871,1,4,-9,3,-2,-2,6,-1
1612871,-2,-8,5,-3,-1,-3,-6,1
1621871,3,-7,3,-5,6,1,11,0
1621871,-5,3,15,-3,-24,-5,-7,0
1636901,-2,6,19,-1,2,1,-5,-3
1636901,-4,-12,-24,-28,-2,-1,2,-2
1642877,-7,5,9,17,6,0,-6,3
1642877,-1,-2,-13,15,8,0,3,-4
1667664,-1,4,23,-10,-6,1,0,1
1667664,5,0,-2,17,-3,-1,-1,0
1669701,-2,-6,2,-17,-2,-2,-6,-1
1669701,3,1,-6,-6,3,0,-2,-2
1673009,-1,-1,5,9,-2,-2,20,4
1673009,6,-5,-3,-10,2,0,0,-2
1682013,-12,-1,4,15,-6,-3,-11,-1
1682013,2,4,7,-4,-2,-1,-4,0
1696214,1,-9,-17,-8,-7,-4,-9,-5
1696214,-7,2,-5,-2,2,1,0,-2
1704014,-7,1,-5,-1,-1,-1,0,-1
1704014,10,5,0,1,4,1,2,-4
1719210,-2,-9,6,5,0,-2,-7,0
1719210,-3,1,-6,-6,-1,-1,-2,1
1721015,-2,3,5,1,-2,-1,2,-6
1721015,-8,2,-8,-5,2,-1,-2,-1
1742355,2,-9,-1,2,-6,-3,2,3
1742355,1,5,15,4,3,0,-1,-3
1744017,3,-3,-3,-25,-18,-5,0,-2
1744017,0,0,13,38,-4,-2,2,-1
1757036,1,-7,-37,-45,8,3,-6,0
1757036,-8,0,8,-5,-6,-3,-2,0
1763543,-3,2,0,13,7,-1,3,2
1763543,13,-11,-10,-5,1,0,-2,-7
1779404,1,9,6,21,1,-3,-4,-3
1779404,-5,-9,-10,-2,-3,-3,1,3
1781125,-1,-1,5,2,0,0,-20,-8
1781125,-3,4,-4,-13,-2,-1,28,0
1793425,-7,3,1,11,3,3,5,4
