timestamp,x,y,z,w
1456704146116973,0.337341,0.230652,-0.487915,-0.771362
1456704146138479,0.337341,0.230652,-0.487976,-0.771362
1456704146162481,0.33728,0.230591,-0.487976,-0.771362
1456704146177482,0.33728,0.230591,-0.487976,-0.771362
1456704146198488,0.337219,0.230591,-0.487976,-0.771362
1456704146222999,0.337158,0.230591,-0.487976,-0.771423
1456704146268507,0.337158,0.230591,-0.487976,-0.771423
1456704146277508,0.336853,0.230469,-0.487976,-0.771545
1456704146285508,0.336548,0.230408,-0.488037,-0.771667
1456704146300511,0.33618200000000004,0.230408,-0.488037,-0.7718510000000001
1456704146321224,0.33618200000000004,0.230408,-0.488037,-0.7718510000000001
1456704146342727,0.335999,0.230591,-0.487976,-0.771912
1456704146387010,0.335571,0.23077399999999998,-0.487915,-0.772095
1456704146387724,0.334961,0.23077399999999998,-0.48779300000000003,-0.7724
1456704146402044,0.334656,0.23077399999999998,-0.48761000000000004,-0.772644
1456704146418016,0.334656,0.231079,-0.48730500000000004,-0.772766
1456704146440527,0.334534,0.231262,-0.48706099999999997,-0.772949
1456704146461534,0.334351,0.23114,-0.48706099999999997,-0.7730100000000001
1456704146477544,0.33429000000000003,0.231079,-0.48706099999999997,-0.773071
1456704146508538,0.334167,0.231323,-0.486633,-0.7733760000000001
1456704146522353,0.33374000000000004,0.23144499999999998,-0.486145,-0.773804
1456704146537556,0.333313,0.23144499999999998,-0.48571800000000004,-0.774231
1456704146560559,0.33300799999999997,0.231506,-0.485291,-0.774597
1456704146582559,0.332458,0.231323,-0.48480200000000007,-0.775208
1456704146605561,0.331787,0.231323,-0.484253,-0.775879
1456704146621598,0.330994,0.23120100000000002,-0.48382600000000003,-0.776489
1456704146641864,0.330383,0.23101799999999997,-0.48339799999999994,-0.7771
1456704146664867,0.329895,0.230896,-0.482849,-0.7776489999999999
1456704146680865,0.329346,0.23053,-0.48223900000000003,-0.778381
1456704146701875,0.328796,0.230408,-0.48150600000000005,-0.7791140000000001
1456704146725402,0.328308,0.23028600000000002,-0.48053,-0.779968
1456704146741165,0.328125,0.23016399999999998,-0.47936999999999996,-0.780762
1456704146770094,0.328308,0.22998000000000002,-0.478149,-0.7814939999999999
1456704146787124,0.32782,0.229492,-0.476868,-0.782654
1456704146800893,0.327209,0.229431,-0.475525,-0.783752
1456704146822357,0.326599,0.229248,-0.474426,-0.784668
1456704146845318,0.325989,0.22912600000000002,-0.473145,-0.785767
1456704146860318,0.325439,0.22876,-0.47174099999999997,-0.786926
1456704146882454,0.324829,0.22845500000000002,-0.470398,-0.788086
1456704146905454,0.323975,0.22833299999999998,-0.469055,-0.789246
1456704146921272,0.322876,0.22784400000000002,-0.467834,-0.790588
1456704146942526,0.321777,0.227356,-0.46661400000000003,-0.79187
1456704146973311,0.32019000000000003,0.22723400000000002,-0.465027,-0.793457
1456704146981311,0.31842,0.22699,-0.46362299999999995,-0.7951050000000001
1456704147004448,0.316833,0.226868,-0.46228,-0.79657
1456704147025263,0.31561300000000003,0.226746,-0.460938,-0.797852
1456704147041427,0.313904,0.226318,-0.459229,-0.799622
1456704147063163,0.310913,0.22534200000000001,-0.45806899999999995,-0.801758
1456704147086506,0.308777,0.224915,-0.457031,-0.803284
1456704147101164,0.307312,0.22515900000000003,-0.45575,-0.804504
1456704147123179,0.305176,0.22418200000000002,-0.454834,-0.806091
1456704147145191,0.303589,0.223755,-0.45385699999999995,-0.807373
1456704147161189,0.301636,0.22326700000000002,-0.452942,-0.808716
1456704147190214,0.299927,0.222595,-0.452271,-0.809937
1456704147205192,0.299255,0.221741,-0.451538,-0.810791
1456704147221197,0.298645,0.22033699999999998,-0.45105,-0.811707
1456704147243203,0.29870599999999997,0.218506,-0.450928,-0.8122560000000001
1456704147265205,0.299561,0.21649200000000002,-0.45105,-0.8123779999999999
1456704147281206,0.300842,0.214844,-0.451416,-0.812134
1456704147305207,0.300964,0.21398899999999998,-0.45196499999999995,-0.812012
1456704147324224,0.300354,0.212646,-0.45282,-0.812134
1456704147341408,0.298096,0.21148699999999998,-0.453064,-0.813171
1456704147363236,0.296448,0.211548,-0.452759,-0.813843
1456704147386414,0.295349,0.21166999999999997,-0.452637,-0.814331
1456704147408238,0.294678,0.21160900000000002,-0.45269799999999993,-0.8145140000000001
1456704147423247,0.294495,0.211853,-0.45288100000000003,-0.814453
1456704147445264,0.29394499999999996,0.211975,-0.453064,-0.8145140000000001
1456704147467265,0.293335,0.211792,-0.453247,-0.814697
1456704147484266,0.29284699999999997,0.21166999999999997,-0.453247,-0.814941
1456704147505271,0.292786,0.21160900000000002,-0.453064,-0.815002
1456704147528973,0.293152,0.21166999999999997,-0.453003,-0.81488
1456704147542943,0.293335,0.21166999999999997,-0.453125,-0.814758
1456704147565677,0.293274,0.21166999999999997,-0.453125,-0.814758
1456704147588680,0.293457,0.211792,-0.452942,-0.814819
1456704147603681,0.29370100000000005,0.211975,-0.45251499999999995,-0.814941
