timestamp,x,y,z,w
1456704184615859,0.32019000000000003,0.254822,-0.566772,-0.7150880000000001
1456704184637877,0.320129,0.254761,-0.566833,-0.7150880000000001
1456704184661848,0.320129,0.254761,-0.566833,-0.7150880000000001
1456704184676855,0.320129,0.2547,-0.566833,-0.7150880000000001
1456704184697894,0.320129,0.2547,-0.566833,-0.7150880000000001
1456704184722104,0.320129,0.2547,-0.566833,-0.7150880000000001
1456704184736856,0.32006799999999996,0.254639,-0.566833,-0.7151489999999999
1456704184758209,0.32006799999999996,0.2547,-0.566833,-0.7151489999999999
1456704184797567,0.319641,0.254639,-0.566833,-0.7153930000000001
1456704184798567,0.319641,0.254578,-0.566833,-0.7153930000000001
1456704184819568,0.31958000000000003,0.254578,-0.5668949999999999,-0.715332
1456704184841895,0.31958000000000003,0.254578,-0.5668949999999999,-0.715332
1456704184859094,0.319824,0.254639,-0.566833,-0.715271
1456704184879606,0.319946,0.254578,-0.566833,-0.715271
1456704184915606,0.319946,0.254578,-0.566833,-0.715271
1456704184939608,0.319885,0.254578,-0.566833,-0.715271
1456704184940608,0.319702,0.2547,-0.56665,-0.715454
1456704184960614,0.319702,0.2547,-0.56665,-0.715454
1456704184976620,0.319702,0.254639,-0.56665,-0.715454
1456704184999622,0.319702,0.254639,-0.56665,-0.715454
1456704185020785,0.319702,0.254578,-0.56665,-0.715454
1456704185036624,0.319702,0.254578,-0.566711,-0.715454
1456704185059630,0.319641,0.254578,-0.566711,-0.715454
1456704185080637,0.319641,0.254578,-0.566711,-0.715454
1456704185096638,0.319641,0.254578,-0.566711,-0.715515
1456704185119639,0.319641,0.254578,-0.566711,-0.715515
1456704185141640,0.319763,0.254639,-0.56665,-0.715454
1456704185156646,0.319885,0.2547,-0.56665,-0.7153930000000001
1456704185179653,0.319946,0.254822,-0.566589,-0.715332
1456704185200660,0.319946,0.25488299999999997,-0.566589,-0.715332
1456704185222661,0.319946,0.25488299999999997,-0.566589,-0.715332
1456704185239850,0.320251,0.255188,-0.5664060000000001,-0.715271
1456704185260858,0.320679,0.255737,-0.5661010000000001,-0.7150880000000001
1456704185282566,0.321228,0.255981,-0.565735,-0.7150880000000001
1456704185299365,0.321594,0.255859,-0.565491,-0.7150880000000001
1456704185320615,0.321838,0.255676,-0.56543,-0.7150880000000001
1456704185342563,0.321838,0.25561500000000004,-0.565491,-0.7150880000000001
1456704185361119,0.321411,0.25531,-0.56543,-0.715454
1456704185380777,0.321167,0.25500500000000004,-0.565308,-0.715759
1456704185402789,0.321106,0.255249,-0.565002,-0.715942
1456704185419789,0.32104499999999997,0.255554,-0.5646359999999999,-0.716125
1456704185440872,0.32074,0.255432,-0.564453,-0.716431
1456704185463094,0.320374,0.25500500000000004,-0.564392,-0.716858
1456704185487605,0.320374,0.2547,-0.564331,-0.7169800000000001
1456704185500610,0.32074,0.25488299999999997,-0.564026,-0.7169800000000001
