,acc_x_median,acc_y_median,acc_z_median,gyro_x_median,gyro_y_median,gyro_z_median,orin_x_median,orin_y_median,orin_z_median,orin_w_median,eul_roll_median,eul_pitch_median,eul_yaw_median,acc_x_mad,acc_y_mad,acc_z_mad,gyro_x_mad,gyro_y_mad,gyro_z_mad,orin_x_mad,orin_y_mad,orin_z_mad,orin_w_mad,eul_roll_mad,eul_pitch_mad,eul_yaw_mad,gyro_mag,acc_mag,orin_mag,eul_mag,label
18,-0.5704854656129797,0.20986099807659148,0.152273741772602,0.5532409098299846,0.0870781972339062,-0.584935102348537,1.0352241796335355,-0.2774768343311412,0.12933976001437722,-0.8877595627397109,0.1465933503668046,0.5847535593394699,-0.1810776561468608,-1.2197830254831217,-0.6793974899518062,-0.2658282415968279,-0.6337075783884544,-0.7292807685661883,-1.1192135329685566,-0.3925575091784139,-0.8296337287458972,-0.4245043293310357,-0.4379063198401441,-0.4054752976661537,-0.7847879503724212,-0.3522070607119389,-1.0582940927483142,-0.38656906980464784,1.250978742455538,-0.8470640945660409,Backward
19,-0.4823764093081269,0.3225217983689847,0.21988202097532075,0.997356319097174,-1.2916599256362749,-0.07629588291502658,0.8463144726155233,-0.20281242126166385,0.07035118183304427,-0.8241107036680716,0.18209141560619685,0.4161978000815634,-0.12021796282959366,-0.5457390626470047,-0.6622180558708213,-0.5035498332470291,-0.94085101721413,-0.7205958424993488,-1.1386076922693449,-0.4056163016577367,-0.8282715755510424,-0.4220309439984845,-0.424437366533843,-0.4064524251871949,-0.8065545390879156,-0.34652365740857344,-1.0441689558679,-0.5997523615907421,0.8214649435917553,-0.7677213443026861,Backward
20,-0.680617274983584,-0.6811997218677367,-0.6254061280663706,1.1242464360306568,1.248120827019322,-3.5096106140912218,0.758050052696685,0.4428853427435537,-0.4570048319362515,0.1695630144987589,-0.7058258655566786,0.4028069960449981,0.4367529047091309,2.767873526331401,0.6565942668679473,0.6255261857621889,-0.6867866114326318,-0.4959521694108375,0.4949487270129066,1.489467708692383,-0.3953313937549972,3.2426112999217254,2.9003024860424635,1.3847801111465607,2.9248518998524964,3.1506778330762035,0.026618131617328195,0.7551070587536396,0.06064796959758795,0.3247255189088877,Left
21,-2.9933902338777973,-1.3264455249201397,-1.3410982772502007,-2.6507345427404543,0.5950343477650255,3.3570188482611694,1.880725777280904,0.4269717752521139,-0.5881839191414326,0.5823833796076124,-1.3618881622361976,2.9003940824813674,0.5551005519695605,1.0153728899422847,0.3576234882169656,0.5684203685496174,0.3347236691352617,-0.5646180491012052,1.318517577711345,1.2326779435601596,0.2602189740944672,1.438955204473193,1.8985970018550629,1.2263744505992966,1.370064044172144,1.5820551014726731,0.5766275601375961,1.3411776557994188,0.4218543958621943,0.5298745432325196,Left
22,1.2797370516320146,0.29179231178765,0.18044578163839692,0.01395791286268311,-0.34831278893562473,0.17802372680172865,-0.5659162460858873,0.3988146879704738,-0.35432835641619426,-0.19738416085509056,0.19197872105328798,-1.1977908996072475,0.32870909868606035,-1.2491794254563695,-1.204389112903494,-0.8903508653601396,-1.3991683804213997,-0.7140000368999201,-1.3926688592341585,-0.38115527057626597,-0.8345930273059443,-0.2893626111167379,-0.35710488069660073,-0.3827469080767039,-0.6832759824236923,-0.24897006858634635,-1.3421912344682732,-0.4689620364880902,0.049521393845045406,-0.03247909797002802,Left
23,0.5969144203217114,0.23035431438373516,0.231169302822408,0.23601561749627786,-1.0013992681899209,0.2416036292309175,-0.7083977011776351,0.3975913387367272,-0.4248708778970133,-0.07616759274119006,0.2534755879000205,-0.6127105415099345,0.3934035889817504,-1.0793507776195466,-0.8794911846917393,-0.7931559929774872,-1.3230564108218008,-0.2694134248068725,-1.1773410212290978,-0.2671821876012483,-0.5441096365920394,-0.387253475424076,-0.4076874825080529,-0.2896206507587817,-0.6357753557289219,-0.3065348039006571,-0.983848200027204,0.11947947904435655,-0.2697787633057637,0.07071288002140531,Left
24,0.4537439703420166,0.1996248278023981,0.21988202097532075,-0.3984349671711357,-0.9288341038283326,0.4641332877330783,-0.4977707353350952,0.3627058306694814,-0.4031892037121945,-0.10705646073402768,0.17974764304338753,-0.4391672119862809,0.3716876445134794,-0.7368843905456487,-0.9884657045196606,-0.8854070883922612,-1.2694319235671443,-0.37310614756869337,-1.0116369371554688,-0.398449635633898,-0.6165861259856793,-0.4305651212907644,-0.40254013796648624,-0.3737476051841973,-0.7080506469146748,-0.3485067306459654,-0.9996358815045768,0.1675430869940256,0.16262397288680647,0.03775775565738823,Left
26,0.29955988832421465,0.2764380563763599,0.21989356216329994,0.3946282636631313,0.4861866012226429,-0.2352456389879986,-0.5767495048686839,0.3461805885611686,-0.3953765888063468,-0.1299930556115297,0.2490208678634192,-0.4588127579868795,0.3635841364379007,-0.6480913739896695,-0.8166399952050731,-0.5445521396864254,-1.2081817331151057,-0.350281150968184,-0.8838372377453826,-0.3793701869850864,-0.38542164745040014,-0.5024749232656113,-0.4522729067112928,-0.38757369314108175,-0.4982143028634096,-0.4110963034384765,-0.944262287414221,-1.0070931382083168,0.31074738046716105,0.014462118668627032,Left
27,0.5638780352178515,0.21498957109306666,0.17481368190283636,-0.1129322040707996,-0.239465042393242,0.14623377558713424,-0.6123698686416202,0.3743376758428088,-0.4354331437909567,-0.053698778635175665,0.23333621769970786,-0.3077233601826921,0.40354147425951975,-0.20097372975113809,-0.4966341489581574,-0.5328976519950278,-1.0111487256595357,-0.04439385244591816,-0.640573916983175,-0.3727995311502392,-0.5016149026832385,-0.45016280480756304,-0.40468143983576144,-0.3729970263319117,-0.5982481449082238,-0.3807385917426295,-0.6385395988861777,-1.953330741739296,1.3022965193429608,0.08956125217827603,Left
28,0.4757712344182294,0.08695353963062648,-0.005528921514996931,-0.7156602595048425,-0.239465042393242,0.5595031413768615,-0.4931279101424676,0.3972855014282907,-0.4434693368755085,-0.023745472185320086,0.13675260993751898,-0.2832963237427102,0.4115073603198288,-0.6426930949637464,-0.5114719291153271,-0.3052881657904653,-1.1053397563574543,-0.07615265640716737,-0.8456132144833015,-0.398041798137504,-0.4990489292918406,-0.4536744987351584,-0.3977952878778923,-0.3742913044607003,-0.6214259955599118,-0.36930077171552217,-0.7076428377195922,0.010037271293481784,0.834104752103135,0.1180943217003558,Left
29,0.861232567215347,0.18936768176944785,0.2762491830828767,0.23601561749627786,1.9737724706352069,-0.13987578534421538,-0.5101516025154335,0.37372600122593547,-0.3700653753172421,-0.16415638900479945,0.19652657112549693,-0.8452080477440139,0.3431537435005005,-0.7293205593243313,-0.9486370238719032,-0.5074835782217708,-1.193249087626608,-0.2436931529405668,-1.2991083118676956,-0.4156086789429799,-0.7370566292194924,-0.4572320844426144,-0.4442118100814835,-0.3941570181722741,-0.7100564239467402,-0.4073204562639308,-0.9771154095747924,0.34247965597856017,0.5960596858997629,-0.011476940796850587,Left
30,-1.8480171609182743,-1.6644279257973191,-1.6904962022387724,0.4580733221298726,0.5950343477650255,-0.96641451692367,0.30125186912707186,1.1185551629755601,-1.0201261420989,1.840038823639752,-1.7425727044580426,1.9813214651975184,1.0840426722454726,1.514506908849791,0.17550368916719836,0.2002721142844868,0.044619125200704365,-0.5688015784887378,0.8814966886765051,0.7211445597323067,0.6095126867359032,2.2053593592001985,2.969671271356674,0.8195679823629678,1.949952948265928,2.6384837658318387,0.060901500865063525,1.1481492272450042,0.4206003819016915,1.5740508825037058,Enter
31,-0.30616731871934283,-1.2240313827813158,-1.3580061176448721,0.3629057344297606,-0.9288341038283326,0.17802372680172865,-0.5411545117252136,1.11947267490087,-0.9682956717357564,1.5812103547980727,-1.2968833973815486,0.28042407958573307,1.033454438514913,-0.2478395150857301,-0.4460816082135509,-0.03613695708186475,1.094129416449169,-0.27584067092987163,-0.5922151452697012,-0.2579767625812794,-0.1849538907869786,-0.3590299447279626,-0.32236652152682843,-0.19727508093437265,-0.5084042629520265,-0.3512293376969621,0.06003339685000812,0.23121838576453105,0.4579466545259066,1.4848433579588791,Enter
32,-0.526430937460553,-1.2650075275162247,-1.1663993147559149,-0.461880025637877,-0.13061729585085927,-0.07629588291502658,-0.4389616162284954,1.0793879325902012,-0.9568499114259659,1.5320626996426383,-1.2700697079626364,0.5580552601323167,1.0143897416937464,0.7457406519108474,0.6113892809315009,-0.37539164666995584,1.8486467503864863,-0.6366752353986601,-0.4251397427939955,-0.2613111782560467,-0.3677146548678486,-0.4027587037721364,-0.30976438145239404,-0.19014492540188208,-0.6382262528566001,-0.3595473901036146,0.4184774005961767,0.6145848248791728,0.604503879550558,1.4430978328317738,Enter
33,-0.2841400546431299,-1.1625828974980248,-1.335454636326656,-0.7791053179715838,-0.5660082820203902,-0.26703559020259304,-0.4699137841793383,1.1069333452549688,-0.960369464690728,1.5479672458733096,-1.306064466725274,0.4706028742419116,1.0197974773525742,0.22317810530297305,0.7439811172601091,-0.23552710417938602,1.4983862039081273,-0.5601607533201509,-0.3280235747804088,-0.2533216466540091,-0.3701270183082621,-0.39523276812538827,-0.30318254774384884,-0.1807134333057648,-0.6137403771555691,-0.3689988164979621,0.2331426560440348,0.29570450581545976,0.4242066397881439,1.458894604743669,Enter
34,-0.2511014140340407,-1.316209354645946,-1.2791105565950631,-0.3032673794710237,-0.6022908642011845,0.5277131901622671,-0.2825516855588677,1.057663456238466,-0.9377015222498516,1.4922706599170077,-1.2761852469675867,0.5097010404482157,0.9937788210539634,0.7293322664711601,-0.08570868201912918,-0.3111284581608607,1.2131487079664045,-0.5099029282464145,-0.5015466772466772,-0.2154000783012424,-0.1907528300527564,-0.3042689574531444,-0.20575505179451284,-0.1689208367949138,-0.4173880569425021,-0.2819320634187299,0.16478784769471502,0.2472735226771314,0.2340113649016102,1.404225897256969,Enter
35,-0.36123322340464503,-1.10624200947245,-1.1889507960741308,-1.3501108441722562,-0.4571605354780074,-0.3941953950609706,-0.5922255888441027,1.0680669384516788,-0.9469439556695092,1.4791727983152756,-1.1478675795718447,0.3458873095352813,1.0020928098587776,0.5716471022841995,0.6332663020846568,-0.003741830900146793,1.5331107791786458,-0.4335800348815963,-0.1183322407037362,-0.2567617240318235,-0.33490632440343354,-0.3599409760822441,-0.2953724205524643,-0.191495455320294,-0.5637607228935385,-0.3604475850356487,0.3671302029303243,0.20597002216496446,0.3591450333769096,1.4077758931876825,Enter
37,-0.26211504607214714,-1.177937152909315,-1.2565706164648291,-0.36671243793776503,-0.34831278893562473,-0.9982044681382642,-0.4853898681547597,1.0506241844180555,-0.942432724999204,1.4637206957816198,-1.1832026672489222,0.5136735579521872,0.9928964210737056,0.5495646218147181,-0.08431877856835056,-0.15626675983976412,0.13402760275500886,-0.5475301483273389,-0.149804614382171,-0.3890197322881946,-0.4204343525042285,-0.3793489646827313,-0.4374678925065637,-0.3197161887291143,-0.5260600832826441,-0.43219711732213467,-0.3275385487577233,-0.7024638900959129,1.3405798012881236,1.3917992488637805,Enter
38,-0.16299461323441794,-1.4595891536402956,-1.3636382173804351,-0.7473827887382132,-0.6022908642011845,-0.07629588291502658,-0.5550829873030907,1.124376099288591,-0.9630127357389568,1.55640263683461,-1.2989788231827368,0.2181134325118528,1.0266138148147492,0.4551687045089553,0.3325552916245257,-0.2278534081064065,1.7370321185455828,-0.44337195272375735,-0.3011410674644438,-0.31445277441866026,-0.4475279677113019,-0.37770836611166986,-0.37857431069506464,-0.2577586959571492,-0.5536207706419498,-0.4162806277409609,0.4015210841725156,0.1633309412480772,0.01388236772151508,1.4738708366535571,Enter
