,acc_x_median,acc_y_median,acc_z_median,gyro_x_median,gyro_y_median,gyro_z_median,orin_x_median,orin_y_median,orin_z_median,orin_w_median,eul_roll_median,eul_pitch_median,eul_yaw_median,acc_x_mad,acc_y_mad,acc_z_mad,gyro_x_mad,gyro_y_mad,gyro_z_mad,orin_x_mad,orin_y_mad,orin_z_mad,orin_w_mad,eul_roll_mad,eul_pitch_mad,eul_yaw_mad,gyro_mag,acc_mag,orin_mag,eul_mag,emg1_var,emg2_var,emg3_var,emg4_var,emg5_var,emg6_var,emg7_var,emg8_var,emg1_mav,emg2_mav,emg3_mav,emg4_mav,emg5_mav,emg6_mav,emg7_mav,emg8_mav,emg1_wl,emg2_wl,emg3_wl,emg4_wl,emg5_wl,emg6_wl,emg7_wl,emg8_wl,label
0,-0.264454156425513,-0.012755452231665566,0.0569773032791886,-0.6301592979509171,0.6131524806501791,0.6621831167401997,-1.0590370323883729,0.5874395869249327,-0.6931419290830959,0.5835253908427956,0.05265227641509917,0.33716930445312554,0.67888631977175,-0.7584951007755608,-0.9604661028925678,-0.5495964852788314,-1.00431644299298,-0.8389736420288132,-0.9581341503540084,0.026588063225228928,-0.6460619657858386,-0.3003412323177456,-0.08661328229624195,-0.07253636437675845,-0.18532478696439714,-0.26967812242735395,-1.0815469546306635,0.8410129883628441,0.5078851980671394,0.6557439811158089,0.9510422888271516,2.77327739684406,1.8835641318736849,2.2091627182784035,-0.11259665618231,0.6960587739111532,2.177635438079822,0.10668732523646768,1.2116382195467057,2.5056972863353266,2.0053195251781126,3.1272894995526226,0.2092760050809022,1.2654171848802962,1.9220316232712042,0.4519148480561439,0.7896831214827723,-1.093241169659502,4.395062096998808,2.1328777666441154,-0.3509095987122631,-1.5184770590595362,-1.1539649731512271,0.6059516820862542,Right
1,-0.8624680362188256,-1.5520249133289965,-1.5312370068437058,3.4190570744244533,0.9065268733057672,-3.1434669794678447,0.8630821698893273,0.8458351150666698,-0.7173535630606973,0.979021637816892,-1.5249273500637175,0.8064613605251278,0.7435671945947865,0.7444209897556481,0.9078288741585138,0.5784846562848073,-0.24146729439334885,-0.49391339737231205,0.8791667739739357,1.2875151759095818,1.270548818449983,1.5491820123848234,2.3374869022508435,1.4260754853630246,1.4035472042013055,1.9284977919231157,0.4087453025338195,-0.04094902609878572,0.04518783131414537,0.920788781540627,-0.6388312736044734,-0.2389688144320989,3.4934993322442813,1.3722520269233118,0.1510005815698141,-0.36383177031954206,-0.3681074421359897,-0.4471791035683091,-0.5297304147688765,-0.7041748900185721,2.4032150441371054,1.4631137301302868,0.14208071975887726,-0.2958399665978141,-0.4839084491259291,-0.4132018782494177,-0.8741548978488387,0.4322116252142217,0.16668389436470665,-0.010717978726854848,0.4588817829314209,-1.1102843012478327,0.029852795915598206,-0.6640069330645779,Right
2,0.5993446779523539,-0.12872588631762247,-0.11567262061333727,0.1923377776878301,1.3465884622891495,-0.9235044233464854,-0.7851112264284977,0.6333296438462577,-0.6086144060196403,0.4373516025449777,-0.17924747762634485,-0.5280353006047557,0.6027099499634461,-1.1633837671530556,-0.5988208583642803,-0.6776467108679131,-0.5231489865178096,-0.36162093649406624,-0.312378109263185,-0.17847400736897662,-0.32305433949550405,-0.2685058223360789,-0.2117304079984905,-0.143491870186541,-0.5458664947694699,-0.1755524623788326,-0.4949876145937912,0.7289947205219058,0.5446556958066399,0.5470102248906217,-0.6284768594868518,0.4758205410719209,0.9265046829825724,0.7244166495769135,-0.29593047459080035,1.6911170658392933,1.2133703189537748,0.03959069039093605,-0.5643770327503196,0.4877875096350527,0.8586396540904385,0.6568667936627494,-0.3097542650562634,1.6932748867181937,1.2451831826451194,0.21148451826910591,0.2137391917141377,1.7034222876089915,0.5956497989797604,-0.04224144557054559,-0.3509095987122631,0.11429397218727692,-0.6392615952960856,-0.3011616144500545,Right
4,0.13421873940744794,0.039950529820805686,0.07998157982787425,-0.18727625722236088,-0.12028350098879115,-0.225801905708344,-1.0345654912792779,0.5949797713618371,-0.6512739702967141,0.492700614806218,0.05966268164763845,-0.09405762824457216,0.6393757545184803,-0.9688012816909952,-0.6349883407917197,-0.018861129788917304,-0.6443379724461468,-0.5565038482992968,-0.030627974009035417,-0.2298027918184924,-0.6446729661306919,-0.3279137661334793,-0.2816440112733473,-0.3247595626633272,-0.3630495996878009,-0.3337058088991057,-0.6058311085053836,-0.7048833201282592,1.125856338904781,0.5760893363089539,0.30857559696831505,2.068120700278378,0.9003862171752489,1.4623056386255937,-0.1736192814714897,1.1651850767187348,1.3668117600526586,1.439416671949375,0.5395024794089691,1.6949485240583957,1.4045380953227569,1.3057058753894557,-0.11848589193931215,1.2456908361469121,1.4241103856336443,1.5390848792601612,0.9816644314056504,0.347464247721237,-0.5686862278325284,-2.6271657267531863,-1.160700980355947,-1.5184770590595362,1.110729889411395,0.4245290227789925,Right
5,0.4000036939920025,0.11903109486266095,0.09724657221712503,-0.1556417543131783,-0.19362709915268814,-0.5746531645274147,-1.2074960435635125,0.607242871870218,-0.6565927434882715,0.4960102392615529,0.13570411799650495,-0.2660493889361614,0.647103189280646,-0.9337381366783858,-0.3134153273587253,-0.22280123206230606,-0.4237629126691034,-0.3482898658025197,0.4859767174267134,-0.2004822977017933,-0.5049242452047721,-0.30453051829099337,-0.2727353946460237,-0.3069670735513472,-0.2635421406577195,-0.3329393523554535,-0.2612475315448423,-0.047818482501658564,0.1069962300651319,0.5826174090290976,1.2938302697558397,1.2523165183917144,2.132885389077805,2.637555043522684,-0.27426026880488497,-0.05438938067268771,1.1259143427718388,0.9171123733322836,1.367870658539637,1.0574600177211866,1.480223664842682,1.9169576434610505,-0.16911900113843598,0.2669551787299819,1.0629069325923133,1.0199113900436414,-0.17022342813161867,0.8559485126791451,0.4118072684304517,0.02080548811683589,-0.0809791381643684,1.7470650034340902,2.5518993474057914,-1.389697570293625,Right
6,0.3889289428806569,0.08211963385541213,0.12601370288072122,0.22397228059701269,-0.010268103742945593,0.2816181071193952,-1.1768564705765143,0.601263258392591,-0.6634947276612123,0.5078380774789818,0.1220250846572759,-0.15904605688912193,0.6521189515643772,-0.9259224988951456,-0.4151946232603369,-0.3140595940966321,-0.7026126260978689,-0.4211305002534591,-0.1452678210387644,-0.21961716843468929,-0.4881422440947164,-0.34601944147553704,-0.3116123036212461,-0.3381188500064624,-0.2926133936746093,-0.36680102643500895,-0.602356098544467,0.06531212671376051,0.7860768712003032,0.5977884066164169,1.24552973746161,0.8197279328378395,0.6563288769865846,2.6389152356452157,-0.1973855776217565,0.5775776752999126,1.498356530055727,2.487380328044741,1.4075805414418892,1.2529028420265524,0.53263282223788,1.8981656883101052,0.14370903470355362,0.9065463002709738,1.260552526888412,1.6312012884092009,0.4057205016370159,1.0254432676651142,0.7794923295290692,3.488386840922817,0.7288122434793156,0.9306794878106835,-0.3304395685830008,1.4223536489689321,Right
7,0.23389149940955925,0.1401156468799654,0.06272837241636002,0.4454138009612907,0.026403695339002917,-0.3209431581135451,-1.1569733434253755,0.6081853949248313,-0.6715275768208562,0.5295947890624138,0.08818914919818553,-0.120923626438516,0.6608695020162593,-1.0392427730854463,-0.7143877955457639,-0.7720327465695597,-0.8224532512940457,-0.5181241131071078,0.11010139396191054,-0.19780999003350735,-0.6008370564908592,-0.34161682988281905,-0.2776794291807487,-0.3100203786138121,-0.3111371868848711,-0.3530212293626649,-0.6476494686167706,0.33154352420363403,0.9262713747819152,0.6172467575189952,1.7102845288068491,3.0587824830662944,1.9199610565830496,2.6352296743777908,-0.426089416318288,-0.3706973804265448,0.5331468471176432,0.5257721877511051,1.5245948038631962,2.88485042497636,1.5765116604432845,1.6532336280074285,-0.3986872387372311,0.2896696297753621,0.5376551896732387,0.9963291994595154,1.2376395113028211,0.09322211524228312,-0.13972032321747466,3.488386840922817,0.18895132238352624,-0.7020915434361297,-1.2054353109367413,0.6966630117398851,Right
8,0.4664522006600769,-0.012755452231665566,-0.03511051278198358,-0.3770832746774564,-0.4870014918082763,0.027908100705525653,-0.8876359514234593,0.6056720001125298,-0.6168771359306792,0.4321507641151661,-0.05566722756340218,-0.3529445495562307,0.6086323757445681,-1.0877683975306918,-0.5807382985954909,-0.282146031604021,-0.7114640965648964,-0.3001532243611543,0.24382288803681976,-0.3021999806555941,-0.4747180287105578,-0.2953374435721425,-0.3273775772602152,-0.3864864985332922,-0.3465312792100027,-0.3218743599745581,-0.4190813299334896,-0.6672781343458244,0.8916470626780015,0.5436024798374599,-0.5205297079836151,0.02795573979326721,0.4240854336688689,0.4960848806646812,-0.3108256978489325,1.4987969346157584,1.0283162788041078,1.7430279079885629,-0.4813558884031128,0.5899402090538763,0.7043660186384528,0.6952332960818596,-0.4533128918232648,1.2600045516488905,1.3925639326024744,1.729655973266654,1.2376395113028211,1.0254432676651142,-0.5074053843160922,1.3447910955518467,-1.9704923619996308,0.11429397218727692,0.44161549819971135,1.4223536489689321,Right
9,0.444302698437385,0.25081764195698986,0.10300942633203557,0.6984898242347514,-0.8537194826277615,0.09133560230899307,-1.0865675161361033,0.6119554871432836,-0.6408625969109399,0.4671537243968853,0.08221997195369989,-0.3848645910563284,0.6318396340722778,-1.226168005528721,-0.6442381078225821,-0.33163166424096385,-0.6061082327955468,-0.2754521486177067,0.31403577841825364,-0.2427916598033905,-0.39058037588234573,-0.3307342257272156,-0.3179384168685561,-0.3471246811719252,-0.28880892972755445,-0.3746124802939764,-0.3761347631605729,-0.5594242675773832,0.8661080732661768,0.5653031911495073,0.7885308285281939,0.7875180420546741,0.568541530321641,1.0715114925524365,-0.5960212740689872,0.08629399975415694,0.7698577058089221,0.029150646931608976,0.9991957456997846,0.8146994570050475,0.7151875625212283,0.5701184367874114,-0.8155348280613582,0.3309142908840808,1.0564673518257732,0.3331476300674543,1.1736457413285286,0.09322211524228312,2.617917635022157,1.2817441618644654,2.0784645462187887,0.5224867299989803,0.9563188760548528,0.24310636347173076,Right
10,-3.531381219868232,-1.9263000025946768,-1.830469376642696,0.8566623387806642,0.39312168615848797,-1.0186456757516864,4.107441864367846,-0.3276575919186621,0.013151848562730387,-0.3351860533981702,-1.8840079364474016,3.492430802080141,-0.08246064582303511,3.215592921281325,2.042307864280632,2.1431483712432557,0.0533261194650021,-0.5594008805352017,0.9937166551831202,2.751902605713743,-0.28119015869377234,4.11735923138987,3.160153737006022,2.682466145994339,3.40319133272603,3.6725682434665994,-0.16504783257198036,1.1165528563124678,-0.060275016688421626,-0.5052728581561541,-1.0294691460513108,-0.5589845007490618,0.8796981932551307,1.0553297084746476,1.9845747873715132,-0.5029230881964628,-1.4216887007876593,-0.8141847567626163,-1.111371468093408,-0.4606614071915646,1.2466268191394207,1.8392167467613565,2.137294279993214,-0.29089872217986856,-1.673427280701083,-1.0475387187055587,-0.17022342813161867,-0.6695042821945788,0.2279647378811429,-0.04224144557054559,-0.3509095987122631,-1.9266698168712395,-1.771609026577397,-1.8432542185617795,Backward
