,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
489,-5,6,-9,-24,-11,-5,-8,-3
490,-4,-2,6,-1,3,0,4,-1
491,3,2,-1,9,-3,-5,-23,-7
492,3,6,-1,-12,-5,-1,19,1
493,-12,-14,8,10,6,2,-11,-2
494,-1,1,2,-9,-2,-1,1,-7
495,-6,1,2,15,4,-2,-9,0
496,2,-1,-1,-38,-7,-3,-7,-2
497,-1,-2,0,29,0,0,1,3
498,6,-7,3,-19,-3,-1,-1,-3
499,2,0,-3,-12,-7,1,-12,-2
500,-26,-4,2,21,5,-1,30,11
501,3,-10,2,-1,2,2,-2,-9
502,6,11,0,2,0,-3,-2,3
503,-3,-6,-5,3,-2,-3,-9,-5
504,14,-5,-6,-11,-9,-4,-14,-3
505,-37,10,-3,51,23,1,-8,6
506,16,7,3,-69,-30,-2,22,0
507,4,-10,1,7,-3,-2,-25,-1
508,8,-3,-5,4,3,3,39,1
509,11,-8,-1,-7,-2,2,2,0
510,-56,0,-24,16,10,0,-6,-7
511,5,10,8,5,3,-1,-15,1
512,10,1,6,-2,-11,-3,-2,4
513,8,-7,-7,-18,-5,-2,-21,-6
514,-15,-1,-1,16,2,-1,50,8
515,18,-12,-4,-29,-10,-5,12,-12
516,-11,10,3,66,26,-1,-9,-2
517,3,-3,-2,-39,-30,0,8,4
518,1,-6,0,4,2,-2,-27,7
519,-12,8,-4,33,13,2,36,-3
520,7,-7,-5,-23,-2,1,-23,-5
521,-2,-2,2,-5,-1,-2,-4,-5
522,13,-2,-25,6,-7,-4,-6,0
523,-21,-1,10,34,3,0,-11,-1
524,14,3,-5,-49,-11,1,-7,-1
525,-2,-9,14,9,-1,1,-1,-6
526,27,-5,-13,-5,-1,-4,-18,2
527,-32,-11,1,-26,-7,-4,-4,5
528,-4,13,14,10,-4,1,12,2
529,-4,-1,6,15,15,0,-5,0
530,23,-1,-9,-19,-15,-5,-1,-7
531,-47,-14,-10,-8,0,-3,-12,0
532,10,14,0,6,-1,0,-4,-4
533,-18,3,-6,-1,-4,-5,-4,-2
534,-9,6,17,11,10,2,-8,-4
535,20,-10,-10,-13,-7,-1,5,4
536,-20,-5,-9,-7,-7,-3,-17,-3
537,19,6,-18,-6,1,-3,13,4
538,-10,-3,13,15,10,3,-11,-5
539,-2,0,8,-8,-6,-1,1,-4
540,20,-11,0,-2,-7,-4,-6,-3
541,10,7,-4,-5,2,2,1,4
542,0,-3,7,-1,0,-3,-21,2
543,17,4,-1,4,-3,2,1,0
544,-14,0,-2,1,2,0,-18,-6
545,5,3,-9,-15,-5,-2,6,-2
546,-1,-1,19,4,-3,-4,-8,-2
547,13,0,-4,5,4,0,0,3
548,-6,0,-12,-10,-7,-3,-18,-4
549,-3,-7,8,-7,-3,-2,7,-1
550,15,-1,-3,6,3,2,16,1
551,-5,1,20,1,0,0,-1,-4
552,-3,-3,-14,-4,-3,-2,8,-1
553,-7,-2,-6,-7,-7,-5,-20,-7
554,-11,-7,4,3,4,3,31,2
555,21,5,6,-9,-7,-4,10,10
556,-8,-8,-6,1,-1,-3,-6,2
557,12,3,-14,-1,-1,-2,-13,1
558,-40,-5,-2,-1,-1,1,21,-2
559,-21,-5,-9,0,2,-2,-12,-17
560,6,-9,0,1,-1,0,4,3
561,1,9,10,-2,1,0,9,1
562,-1,2,3,2,0,-3,-21,-3
563,1,-1,-6,0,-1,-1,3,-1
564,5,-2,-1,-1,1,0,6,0
565,-3,-8,7,-1,-3,-1,3,-2
566,3,11,-5,-2,-3,-2,-5,-3
567,1,-9,-2,0,2,2,3,-1
568,-1,1,2,-1,0,-3,-4,-2
569,-2,-1,1,-6,-3,0,1,0
570,-2,-16,-2,-3,1,0,-5,-3
571,-2,4,-6,8,4,0,1,1
572,-5,-2,4,-3,-5,-1,-2,-1
573,-2,5,-3,6,0,0,7,0
574,4,0,2,2,4,-3,-2,-2
575,2,-4,-2,2,2,-1,-3,-4
576,2,-11,-11,-56,-21,0,-1,1
577,-10,6,24,36,-4,-2,1,-10
578,-5,-1,-8,-38,-5,-1,-3,-2
579,-9,-3,3,27,-1,-1,-2,10
580,3,0,-4,-7,-1,2,13,-1
581,-3,-7,-9,-34,0,-1,-18,0
582,21,-2,-6,20,-5,-5,-5,-4
583,-28,0,-19,2,4,-1,-22,-5
584,16,8,0,10,3,-2,-4,0
585,-47,-9,3,12,6,2,26,-1
586,24,0,6,6,-8,-1,-14,-3
587,-8,9,-1,-28,-7,-3,-9,-5
588,-5,3,-4,15,4,-4,-1,-4
589,2,-13,-4,-5,5,-1,-16,2
590,7,-15,-4,-12,-2,-2,-2,-2
591,6,5,9,1,-15,-2,3,-3
592,-3,2,4,47,19,2,3,1
593,12,12,-1,-41,-19,-4,26,0
594,-21,-5,-20,4,-5,-7,-1,2
595,10,-11,1,4,13,7,-12,-8
596,-8,4,6,7,-5,-3,-6,4
597,14,-5,-13,-1,3,3,25,4
598,3,6,-2,0,1,1,-2,-3
599,-23,-9,6,-13,-6,-5,-2,-1
600,4,-11,-7,-2,2,-4,-20,-1
601,3,-1,-2,-2,-2,-1,-8,1
602,-13,-4,1,1,-3,-3,1,1
603,24,9,4,4,-2,-4,11,-2
604,-8,-7,4,-31,-6,2,5,-2
605,4,0,-6,8,-2,-4,-11,-2
606,-31,22,9,8,0,-1,3,9
607,8,-16,-9,-16,-2,-3,-4,-14
608,22,0,3,6,-3,-2,4,1
609,-57,-13,-7,4,3,2,21,-16
610,12,4,-1,-5,0,-1,-22,-5
611,17,8,1,-3,0,-1,17,-3
612,-44,-3,10,26,7,0,-23,-2
613,29,3,-13,-34,-7,0,20,3
614,-8,-5,16,16,1,-2,7,1
615,8,1,-12,13,2,-2,0,-1
616,9,5,7,-13,-9,-4,-7,-1
617,2,-7,5,8,4,-1,-17,-10
618,-7,-7,-3,-5,0,-1,3,-5
619,2,-2,-4,-4,-4,-3,5,7
620,-5,5,-4,-6,4,1,6,-2
621,-8,0,-7,13,-5,-5,-13,8
622,10,0,3,-11,-6,0,8,-6
623,5,-1,8,5,5,0,-7,4
624,14,-6,-15,-11,-6,-2,12,-3
625,-46,0,0,2,2,0,-2,0
626,-11,-7,-2,13,12,1,-7,-6
627,19,24,15,-20,-21,-2,2,7
628,-9,-19,-8,-30,-2,-2,1,-2
629,34,4,-11,16,-8,-2,-30,2
630,-17,3,-8,0,2,3,50,2
631,-17,-9,6,-9,0,-2,-4,0
632,5,0,8,15,5,1,11,3
633,9,-2,3,0,6,-1,-12,-4
634,1,4,2,-6,-12,-2,-23,-2
635,2,3,-4,6,2,-1,10,-2
636,-2,-2,18,7,-3,-3,-2,-15
637,-3,-6,-17,-10,2,-2,-3,0
638,18,-3,-7,10,1,-5,-6,5
639,-10,-16,-6,-5,-9,-3,-6,1
640,-3,8,0,6,3,0,16,-1
641,2,0,4,-10,-3,-2,2,2
642,-2,-6,-2,-4,1,-2,-6,-8
643,12,-5,-13,-6,0,0,-8,4
644,-11,-3,-7,-3,-2,-2,-8,2
645,9,3,-2,10,3,-1,3,-4
646,2,-8,7,-2,-1,-2,-15,-3
647,7,6,-8,6,3,-1,24,6
648,-14,-10,-1,-25,-10,-2,-8,-4
649,1,9,-25,8,1,0,-4,-4
650,0,-11,-3,-7,-3,0,-12,-1
651,-20,-1,5,-3,-3,-4,-6,-5
652,10,7,-13,15,5,0,-4,-4
653,8,-12,3,-6,1,-1,2,0
654,-7,5,6,-10,-4,1,-1,0
655,2,6,-4,4,1,0,-4,-9
656,-5,-6,-1,-5,-5,-3,1,2
657,-4,13,16,-1,-4,0,8,-2
658,-1,-1,-5,1,6,1,11,-5
659,8,-1,-3,19,1,0,-3,0
660,-16,-4,1,-15,-13,-3,-13,-9
661,-4,-8,4,-6,-1,-1,1,1
662,18,2,-3,-1,2,-3,-8,0
663,-58,-3,-2,-3,1,0,32,9
664,5,5,-1,-2,0,0,-13,-1
665,8,-8,-3,5,1,-2,-5,-2
666,-9,0,-2,5,-1,-2,-10,-4
667,3,2,14,-6,1,-2,-13,-1
668,2,4,-15,7,0,0,5,-1
669,-4,-14,4,-7,-5,-1,-7,1
670,-2,-6,-3,-3,-2,-1,0,1
671,4,12,10,-11,-6,2,-5,-10
672,2,6,15,9,3,-2,-2,1
673,1,-13,-7,-2,1,0,-2,-2
674,2,5,-5,27,8,-3,-4,4
675,2,-5,-7,-42,-17,-5,-27,-10
676,-3,8,1,15,-1,4,32,9
677,12,7,5,-5,-1,-3,-8,-1
678,-10,-15,2,-3,-3,-1,1,0
679,10,-13,-15,1,7,0,-6,3
680,-6,-5,-3,-1,1,-3,-15,-11
681,3,10,4,-3,-4,1,7,-1
682,3,-4,-6,-6,-3,-1,-19,-1
683,-6,-8,-4,7,-3,-3,25,-2
684,10,-5,-1,-9,-3,-1,-2,-1
685,-3,8,-14,5,-2,-5,-7,-4
686,-1,-1,-3,-11,-3,-1,-2,-5
687,-9,-1,-1,-6,-1,1,-6,2
688,3,0,1,14,6,-1,2,4
689,19,-1,11,0,2,-2,-8,-1
690,-4,12,-2,0,-2,0,8,-7
691,24,-20,-3,0,-2,-4,6,-1
692,-7,-4,-7,-8,-1,1,-9,-4
693,1,16,14,7,-7,-4,-1,1
694,7,-14,-4,-10,-7,0,6,1
695,1,-2,1,6,2,-1,3,-2
696,-7,-4,-1,-4,3,-3,9,-4
697,-14,-1,-3,-4,0,-2,-7,-2
698,0,7,5,-2,-1,0,-10,-2
699,-12,0,-8,2,0,-2,-12,-1
700,21,-8,-2,-12,-2,-4,-6,-1
701,-10,-1,1,0,-10,1,12,1
702,-14,-2,-4,-3,-2,-3,-1,-3
703,24,-1,2,3,2,-1,-6,4
704,-17,-5,-1,-12,-10,-3,-3,-3
705,12,2,1,-2,5,-1,0,3
706,-26,-5,5,7,2,-1,3,-9
707,-23,-19,5,6,1,2,-17,-1
708,14,17,10,9,-1,-2,7,2
709,-10,2,-1,-9,-5,-2,-3,-2
710,-2,1,-13,-5,-2,-3,3,6
711,4,0,1,1,4,2,-3,-8
712,-2,-10,-3,3,-1,-5,-14,-3
713,-10,2,-1,0,3,6,15,8
714,31,8,8,-4,-3,-2,-4,-3
715,-22,-3,-26,-1,-3,-3,-13,2
716,2,4,3,-3,-5,1,25,5
717,-8,0,-6,3,1,-4,6,-8
718,-3,-14,-1,-7,-5,0,-2,3
719,-4,5,1,-5,-1,-2,-10,-2
720,-10,-4,-6,5,1,0,-10,-3
721,9,-1,-3,1,1,0,-11,-2
722,-10,-12,0,-8,-5,-4,11,3
723,-1,8,1,0,-2,-2,-8,-3
724,3,0,-7,-1,-3,-3,-11,0
725,-3,-10,25,2,2,-1,-4,-5
726,3,17,-12,-2,-3,-2,-7,-4
727,13,-18,-18,-10,-2,-1,4,1
728,0,1,-17,6,-3,-1,-2,1
729,4,-10,1,-6,-3,-2,-12,-3
730,-13,-4,-27,-10,-2,2,27,5
731,6,5,12,8,0,-4,7,-5
