,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
64,-7,-4,1,1,0,-1,-2,1
65,-5,-17,-29,-19,-5,-4,-2,-10
66,-1,1,7,0,-2,1,-1,-2
67,-5,4,-8,-1,-1,-1,1,-5
68,3,10,0,4,3,-1,-4,1
69,1,-19,14,12,8,3,1,5
70,-9,1,-20,-1,-4,-5,-3,-8
71,8,0,3,-5,-4,-3,-1,3
72,5,-2,-6,2,0,0,0,-1
73,1,1,23,3,0,0,-1,2
74,5,2,-18,-3,-1,-1,0,0
75,-13,-20,-10,-10,-5,-4,-4,-2
76,-4,1,3,4,2,-2,1,-2
77,6,5,-9,-2,-2,-1,0,1
78,-3,-7,13,0,-2,-2,-4,-7
79,-7,10,-6,-2,1,1,1,2
80,0,5,-1,-3,-1,-2,-2,-1
81,0,-4,1,14,-1,-2,-2,-1
82,-1,1,-22,-30,-2,-2,-1,-3
83,-2,-10,26,7,1,0,-1,-3
84,-4,-15,-19,-13,-5,-1,-1,-3
85,-5,13,-1,3,-3,-1,-4,-1
86,-5,1,24,10,1,-1,-5,3
87,-7,4,-25,-7,0,0,3,-7
88,5,4,4,0,-3,-1,-1,10
89,-1,-2,-2,2,2,0,-3,4
90,9,5,-6,-8,-2,1,-3,3
91,-3,-7,-6,-4,-2,-3,-1,-2
92,-2,10,16,10,3,-1,0,-4
93,-3,-3,-11,-11,-5,0,-1,-1
94,-3,3,18,9,1,0,2,2
95,-2,2,-5,2,3,0,-8,-5
96,12,-7,-8,-9,-4,-1,2,3
97,-13,-10,21,-3,0,-1,0,-3
98,0,-4,-4,7,2,-1,0,-3
99,-2,-2,17,0,-2,-2,0,5
100,3,3,-12,-4,-1,-1,-3,0
101,-3,5,1,-10,-1,-1,1,-2
102,-2,-2,-3,5,1,-1,-1,0
103,-3,13,7,2,-1,-1,3,-6
104,-7,-11,-22,0,-2,-1,-2,7
105,-1,2,-10,-1,-3,-3,-1,0
106,-3,-6,4,-1,-2,-1,-2,-8
107,-5,8,5,-2,0,0,-4,-7
108,-8,-29,-3,0,0,1,1,2
109,3,0,-22,-8,-4,-3,-4,-7
110,5,0,2,-2,-4,-2,-5,-8
111,6,3,18,-2,-3,-1,0,9
112,-15,3,5,1,1,0,11,-6
113,0,7,9,2,-1,-2,-3,5
114,1,-4,3,-1,1,0,-1,2
115,1,-3,-9,3,0,-1,-1,-6
116,-1,-6,3,-1,-6,-4,-7,-8
117,7,3,-2,-4,1,-1,-1,0
118,-7,8,0,0,-1,-1,0,-2
119,-5,-20,-25,-3,-3,0,-1,6
120,-1,11,7,-1,-1,1,-2,-1
121,-8,-25,-15,-1,-3,-2,3,-3
122,9,-1,3,0,-3,-1,0,5
123,-1,0,35,5,-2,-3,-1,-3
124,0,13,-1,-11,-2,-1,-7,-7
125,1,8,-16,0,0,1,0,0
126,9,15,18,2,2,-1,-2,1
127,-9,-14,-9,-4,-4,-3,-4,-3
128,1,-3,18,3,-2,-1,-5,-14
129,1,5,9,-2,1,-1,-1,4
130,-5,-11,-5,4,-1,-3,-1,2
131,-1,-2,-9,-4,-2,-2,-3,-3
132,-1,5,-6,-2,0,-1,-1,-12
133,2,-7,-1,-3,-4,-2,-2,-5
134,5,7,10,3,3,2,2,12
135,-3,-4,-13,-3,-4,-1,-1,-4
136,-10,-22,-10,1,-1,-3,0,5
137,-5,2,-23,-5,-2,-4,-3,-7
138,-5,-1,-9,-4,-2,-2,-1,-2
139,0,2,-9,-4,-1,2,0,2
140,3,7,4,2,1,0,-1,-2
141,0,2,7,2,-1,0,-1,-6
142,-7,-7,-10,-2,-3,-3,-1,0
143,-3,-2,6,-4,0,0,0,-5
144,2,-9,21,0,1,-2,0,7
145,-4,11,3,4,1,0,0,-3
146,-7,-25,-47,-14,-4,-2,0,0
147,2,9,3,-1,-1,0,-1,0
148,0,1,5,0,0,-1,-2,1
149,0,1,11,5,1,0,-2,2
150,-4,-1,21,2,0,0,-2,-3
151,7,7,7,1,-2,-2,0,-3
152,-2,7,-22,-5,-2,-2,-2,2
153,9,-3,5,-3,0,0,0,-3
154,2,-5,3,0,-3,-2,1,-6
155,-3,-8,-4,-3,-1,-2,-1,3
156,-1,0,2,1,1,0,1,-4
157,-1,1,-3,-5,-7,-5,-3,1
158,-9,-9,0,-2,0,-1,-2,0
159,0,-2,-7,-5,0,-1,-3,-10
160,1,7,-1,1,0,0,-2,5
161,-4,-2,-7,-1,0,-2,-1,-1
162,-1,-3,2,2,0,0,0,-3
163,1,10,-3,4,1,-1,2,-1
164,-2,-16,-28,-10,-5,-3,-2,-5
165,-2,9,20,2,-1,0,-1,1
166,-2,-6,-13,-7,-4,0,-7,-21
167,-2,-2,16,5,0,0,3,5
168,0,-2,-2,-5,-2,-2,0,-3
169,5,5,7,-2,-3,-2,-1,-3
170,-6,14,-12,0,-1,-2,-2,-1
171,10,2,4,2,-1,0,-3,-7
172,-3,0,-5,-2,-2,-1,-1,8
173,-7,-31,-3,-2,0,-2,0,-3
174,-1,-3,6,-3,-3,-2,0,-2
175,-5,-1,-10,-4,-5,-2,-4,-1
176,5,13,7,-1,-1,-2,-3,1
177,1,-1,-5,5,5,1,-1,2
178,-6,2,11,0,-5,-3,0,5
179,-4,-4,-14,-4,0,-2,-2,2
180,4,-5,2,1,-3,-2,-1,-1
181,-3,6,-4,-3,0,-1,0,-1
182,6,4,0,-1,1,0,0,-5
183,-7,11,5,2,-1,1,2,7
184,-3,-26,-17,-2,-2,-2,-3,-6
185,-6,5,-18,-4,0,-3,-4,-2
186,3,-11,1,-3,0,-3,2,7
187,0,-11,-19,-6,-5,-3,-5,1
188,-3,24,19,3,0,-1,1,-6
189,2,-11,-3,0,-4,-1,-2,-4
190,4,6,-4,0,0,1,-1,11
191,-7,2,0,1,0,-2,-4,-4
192,-6,-19,-9,-2,0,-3,3,3
193,3,3,-21,-5,0,1,-15,-9
194,2,0,10,2,-1,-2,7,0
195,-3,-13,14,3,-1,-1,-1,1
196,2,12,-5,-5,-4,-1,-2,-9
197,-1,4,4,-5,-4,-4,0,3
198,-4,-12,-12,2,0,-1,-3,-11
199,-1,9,0,-6,-3,-3,0,7
200,-1,-22,13,3,2,0,-3,-5
201,-5,3,-5,-1,-4,-2,1,2
202,-2,8,-8,-8,-3,-2,-1,8
203,-7,-8,-7,-3,1,-4,-1,-13
204,0,8,3,-3,-2,-2,-2,11
205,-3,0,6,2,1,1,2,1
206,-7,2,12,1,0,-2,-2,-1
207,7,-12,-15,1,-3,-1,-3,-7
208,-2,2,-11,-2,-2,-2,-1,0
209,-5,-2,14,-1,1,-1,-1,4
210,-5,0,-4,-4,-5,-4,-5,-6
211,2,10,2,4,3,1,3,15
212,2,11,-17,-5,-1,-1,-2,-1
213,-4,-8,5,-1,-2,-1,3,4
214,-5,-7,-18,-2,0,-1,-3,-5
215,0,-19,14,4,1,-1,0,1
216,-2,9,13,-2,-1,-1,-2,-12
217,-1,-7,4,-2,-4,-4,-2,0
218,-1,6,-18,-1,-1,0,1,1
219,-4,-3,-2,-4,-3,-3,-3,-8
220,0,-2,5,1,0,-2,1,-1
221,4,4,4,0,1,0,0,-2
222,-9,-6,8,2,-1,-1,-1,-2
223,-5,-6,-6,-1,0,-1,1,6
224,-5,-4,-7,-1,0,0,4,2
225,-1,4,0,-3,-2,-2,-1,-4
226,4,1,12,0,-3,-3,-3,-3
227,-8,10,10,1,-2,-1,5,-6
228,10,-5,-6,-1,-2,-3,-7,-5
229,3,-19,-10,-2,-1,1,4,1
230,-2,13,-1,3,2,-1,0,-1
231,-5,4,11,-3,-3,0,-3,3
232,-7,-5,12,2,0,0,-1,-4
233,-2,-5,4,-6,-3,-3,-1,-1
234,4,2,-12,0,-1,-3,-3,2
235,3,-6,-11,-3,0,0,-3,-6
236,0,-2,-3,1,-2,0,-1,1
237,-4,3,-2,1,0,0,2,1
238,-3,-3,4,0,-3,-1,-1,-2
239,-5,11,-11,-7,-2,0,-1,-8
240,1,-12,-1,-4,-4,0,-1,3
241,-6,0,-2,0,1,0,0,0
242,1,-5,11,0,0,2,-3,-1
243,-6,2,-20,-6,-2,0,2,-4
244,10,3,-4,1,1,-2,0,1
245,-11,6,20,0,0,-1,-3,-21
246,16,-17,-6,-3,1,1,3,18
247,-2,20,5,2,0,-1,-3,-11
248,-9,-15,-6,-2,-1,-2,-1,-3
249,4,4,-2,4,0,-2,-13,6
250,-4,-5,0,-9,-9,-2,13,-6
251,5,-4,4,1,1,-1,-1,3
252,-4,-2,0,-3,-2,-3,-3,-1
253,-4,2,-12,2,0,-1,-3,-7
254,-2,-3,18,1,-1,-2,-6,-1
255,2,-3,-3,0,-2,1,-2,-2
256,3,8,1,-2,-1,-2,4,9
257,5,-4,-10,-1,0,1,1,3
258,-7,-1,-1,-2,-2,-2,-2,-4
259,-6,-8,-3,-4,-2,-1,-1,-2
260,-3,-6,-2,1,-2,-1,-4,-4
261,2,2,-5,-3,-3,-2,1,-1
262,5,0,14,4,1,-3,-6,-4
263,1,8,-17,-5,-1,-2,0,1
264,-4,-7,1,0,-2,-1,-3,-3
265,1,-13,-4,-10,-9,-6,1,23
266,-6,9,1,3,3,2,-2,-19
267,4,-6,3,0,-2,-2,-6,-13
268,10,-4,-2,1,1,0,8,12
269,5,-8,-4,1,1,-1,1,-3
270,-8,0,5,-3,-1,-4,-4,-10
271,-2,-2,22,3,0,-2,-1,2
272,-5,18,-11,-5,-4,-2,-4,-7
273,1,2,5,3,1,4,1,-5
274,2,-29,-16,-4,0,1,-10,7
275,-15,3,-5,1,-2,1,12,-1
276,-8,15,7,-3,-2,-3,-5,-14
277,-10,0,-4,-5,-2,-2,4,8
278,4,-23,-5,0,-1,0,-2,-3
279,6,12,5,-2,0,-1,-4,-1
280,-7,-18,-16,-5,-5,-3,-4,-1
281,0,11,-3,3,-2,-3,1,-3
282,-14,12,18,-1,-1,-1,-1,-9
283,21,-18,-34,-10,-2,-4,-5,6
284,-3,-6,6,-1,1,-1,5,1
285,3,0,-2,3,3,0,-6,-5
286,-1,7,2,3,-2,-1,0,3
287,-7,-6,-4,-4,-4,-4,-3,2
288,1,1,21,6,1,-1,-2,-3
289,-5,-8,-25,-11,-7,-3,0,4
290,3,18,-4,-5,-1,0,0,10
291,6,-1,2,0,0,-1,-1,0
292,3,-9,2,-2,-3,-1,-1,-3
293,-1,-6,20,1,-1,0,-2,-3
294,5,5,-13,-2,-2,-2,1,8
295,-8,-7,-9,-2,-1,-1,-5,-7
296,-5,6,4,1,2,1,-3,3
297,-1,11,11,-1,-3,-3,-2,-12
298,-2,-27,-9,-4,-2,-1,1,8
299,4,0,2,1,-2,-1,0,2
300,0,0,-6,0,-1,1,-4,4
301,-8,-9,0,-1,0,0,-2,-13
302,6,7,-15,-3,-1,-3,-1,-9
303,-10,-12,0,3,1,-1,2,10
304,-2,13,-1,-2,-1,-1,-1,1
305,-3,-3,-10,-2,-2,-2,-3,-5
306,0,-12,3,-2,-2,-3,-2,-3
307,0,10,15,9,4,2,-1,-3
308,-2,5,-14,-9,-3,-4,-3,-2
309,15,-3,25,2,1,1,1,-2
310,-6,15,-43,-7,-2,4,5,0
311,-12,-41,2,-19,-14,-5,-2,-5
312,14,4,-21,-8,-4,0,1,1
313,-8,22,-3,6,4,-4,-7,-14
314,-7,-17,26,11,4,0,5,20
315,-20,9,-4,-14,-5,-4,-7,-15
316,-2,-11,-18,-10,-8,0,-1,1
317,4,-23,7,-3,-3,-1,1,11
318,13,4,-28,-1,-3,-5,-8,-18
319,26,5,9,6,5,6,7,22
320,-33,-1,14,4,2,-4,-16,-29
321,-67,-6,-18,-8,-5,-4,1,5
322,35,21,53,14,9,5,28,4
323,-9,-16,-11,5,1,0,3,-3
324,23,-2,3,-3,-2,-2,6,12
325,2,9,2,3,1,0,-15,13
326,-18,-8,-5,-7,-5,-2,-11,-8
327,7,4,-6,-4,-3,-6,-1,-10
328,-7,4,6,3,1,0,4,3
329,13,-12,-12,-2,-1,-1,0,-7
330,-18,-1,2,-5,-4,-2,-12,-3
331,6,5,-7,1,1,1,-4,3
332,0,0,3,4,0,0,-3,-1
333,12,2,2,0,0,0,1,-7
334,1,-2,-8,-4,-5,-3,-5,-33
335,-13,6,4,3,1,2,0,30
336,-2,-7,3,3,2,-1,-16,-40
337,1,-3,-9,-4,-7,-5,15,-4
338,11,-6,4,3,4,4,8,15
339,4,6,-10,-1,-8,-5,-12,9
340,15,-6,-21,-13,-5,-5,11,22
341,13,3,12,4,0,1,10,31
342,-42,2,6,0,0,-2,-12,17
343,0,-18,1,2,5,2,4,9
344,2,-4,-2,4,1,-2,-7,-3
345,-11,27,9,3,1,-3,-16,-31
346,5,-26,6,-3,0,0,-1,7
347,4,3,16,5,2,-1,-1,-24
348,-23,-15,-21,-2,-3,-1,-4,-3
349,4,-7,-13,-3,0,1,0,-7
350,-4,16,-4,0,0,-3,2,1
351,11,12,-11,-5,-3,-2,-1,-11
352,-2,4,23,5,2,-1,2,-11
353,3,5,-1,3,1,-1,1,14
354,11,3,-14,-5,-3,-4,-5,-7
355,-17,-21,-3,-2,-1,-4,0,2
356,-2,2,8,-2,-2,0,3,9
357,0,-9,-5,1,1,0,-4,-2
358,-25,-8,-9,-9,-7,-5,-7,-27
359,3,7,2,-2,-2,-3,-1,0
360,8,10,9,3,-1,2,6,-5
361,-7,0,-6,-5,-4,-2,-3,-9
362,5,5,-18,-3,1,-2,-6,-13
363,-2,5,6,-1,-4,-1,2,1
364,-2,-8,-3,-5,-3,-3,0,9
365,3,-7,1,0,-1,0,0,-9
366,2,6,12,3,1,0,-13,6
367,-9,-6,-5,-1,0,-2,8,-10
368,-4,3,2,0,-1,-2,-2,4
369,2,-11,0,-5,-1,-1,-4,1
370,-2,3,5,0,-3,-2,-3,-3
371,14,-1,-13,-4,-2,-1,-8,-8
372,-7,3,-6,-2,-1,-2,-5,4
373,4,0,3,0,-1,-2,-5,-36
374,-7,3,-16,-3,-2,-1,2,36
375,4,-35,-14,-3,-1,4,21,-7
376,-5,21,5,0,-2,-3,2,6
377,3,-5,11,-1,-1,0,-5,1
378,-3,12,-15,-5,-5,-4,-31,-12
379,21,19,2,4,2,1,-5,4
380,6,-17,1,1,1,1,20,8
381,4,6,-14,-7,-2,-1,0,5
382,-8,-15,5,-2,-2,-1,4,-20
383,-18,5,4,0,-2,-4,-14,-2
384,10,-4,-6,-2,-1,-1,-9,-4
385,-3,-5,1,-1,-1,-1,-1,7
386,8,9,6,6,1,0,8,3
387,-8,-2,1,-8,-5,-3,-2,-3
388,-10,-14,1,2,1,0,-3,-11
389,5,4,-4,-1,0,0,5,8
390,6,-9,-5,-1,-5,-2,3,2
391,-19,16,-16,-8,-1,-4,-1,-4
392,-2,3,2,-1,-1,-1,-5,-4
393,-5,-23,-6,-2,-1,-4,-4,5
394,-2,-17,2,1,1,-1,3,4
395,6,13,12,3,-2,-1,8,-20
396,-9,1,2,-1,-1,-1,-1,4
397,-3,-19,-12,-3,-2,-3,-1,-2
398,4,10,8,0,-1,-2,1,-8
399,-4,-5,7,0,-1,-2,-10,3
400,3,5,-7,-6,-3,-2,-2,5
401,-7,4,0,-1,-2,-1,13,4
402,20,4,3,-1,2,0,-20,-2
403,-1,-4,-3,0,-3,-3,-15,3
404,-3,3,-1,-3,-1,-2,4,-2
405,-1,-4,-7,-3,-3,-3,-11,-7
406,-13,-3,0,0,2,-2,9,-2
407,1,-6,-2,-2,-1,1,-9,3
408,-2,-4,-9,-6,-7,-3,-6,-8
409,4,6,33,-3,-3,-1,2,-3
410,-11,-10,-18,-3,-2,-3,-6,-9
411,1,4,-17,1,3,0,3,-2
412,-3,8,7,3,2,1,3,0
413,7,-1,3,0,-1,1,2,6
414,0,-1,7,-1,-1,-1,6,12
415,-1,8,3,1,0,0,4,-3
416,-11,-17,5,2,-2,-1,2,-4
417,-1,15,-14,-3,-2,-3,-25,-2
418,-1,-11,-3,-1,0,-1,13,8
419,1,-7,-5,-1,-2,-1,2,-4
420,0,-7,-6,-3,0,-2,-4,-5
421,-2,6,0,-1,-2,-1,-1,1
422,0,3,-4,-1,-1,0,7,-1
423,-5,-2,8,-2,-3,-3,-8,-8
424,8,6,2,1,-1,-1,-2,8
425,-5,2,-4,1,-2,-1,0,4
426,0,-5,-4,-3,-4,-2,2,-8
427,-7,-7,0,-2,-3,-4,-2,3
428,2,-4,5,0,0,-1,-9,8
429,-7,0,-6,-1,-3,0,54,0
430,-6,20,5,-1,0,0,-19,-6
431,11,-24,9,8,5,2,18,5
432,-2,22,19,-2,-2,-2,-8,-1
433,-3,-29,-1,1,-1,-1,-13,-2
434,-3,3,-8,-6,-3,-3,1,-1
435,-1,-3,1,-2,-1,-2,-5,-3
436,2,-2,-10,-2,-1,0,0,-2
437,0,11,5,1,0,-1,-7,-2
438,2,0,7,0,-3,0,6,3
439,-6,1,-17,-1,-2,-1,-7,-7
440,5,1,0,-3,-3,-2,1,-4
441,0,4,-6,-2,-2,-1,-3,11
442,0,-21,-3,-1,1,-1,-4,-9
443,1,6,10,3,2,0,0,0
444,-6,-11,-5,-3,-2,-2,-1,-1
445,-4,1,-11,-4,-1,-3,-12,-4
446,-7,-1,4,-6,-3,-3,9,12
447,20,7,7,2,0,-1,0,2
448,-2,-7,-12,0,2,0,-2,-6
449,1,-4,-2,-3,-1,-2,-13,-5
450,4,16,2,2,1,-1,16,0
451,-8,-17,-22,-3,-3,-2,-5,-5
452,-9,-10,-12,-5,-2,0,3,5
453,-5,6,10,-2,-3,-3,-3,-7
454,1,8,0,1,0,1,-1,2
455,-6,3,11,-3,-3,-2,-4,-5
456,10,0,-2,1,0,-2,2,-4
457,2,-14,-6,-2,-5,-2,-5,-6
458,-7,-27,-5,-2,1,1,-2,-11
459,-5,22,-8,-2,-2,-2,-2,4
460,-1,0,-9,2,0,1,-1,8
461,4,13,15,0,0,-1,0,-1
462,1,-6,-7,-1,-1,1,-6,0
463,-7,-4,-3,1,0,-1,-10,-4
464,-5,0,-2,-2,-1,-2,14,-14
465,4,-10,-5,0,-2,2,8,24
466,-3,-2,8,-2,-3,-2,-12,-1
467,-7,-7,-8,-5,-3,0,10,7
468,-3,10,8,-2,-1,-2,-6,-4
469,1,0,-4,3,4,0,-5,-4
470,-6,3,-2,-4,-5,-4,-3,-3
471,-2,-15,6,-2,-3,-1,-5,-3
472,2,4,1,2,-1,-2,-10,1
473,-7,-7,-10,0,0,-1,-1,-8
474,4,-7,-22,-3,-2,-2,1,-1
475,-1,10,0,-6,-1,-3,-4,-1
476,-2,-1,5,-2,-2,-3,-1,-1
477,4,2,-6,-4,-2,-1,-3,6
478,-1,-4,14,2,2,-1,-2,-3
479,-2,2,1,0,0,0,-2,-1
480,-5,0,-4,-1,-3,-1,-1,-26
481,15,-5,-8,-3,-1,-1,1,17
482,-3,-5,4,3,-3,-1,-5,-6
483,1,1,-5,-7,-2,2,2,3
484,-4,-3,1,-1,-2,0,-10,-5
485,-10,-2,5,1,0,-1,-15,1
486,18,6,-15,-1,0,-1,8,0
487,0,7,25,2,-1,-3,2,8
488,-6,-13,-15,-1,-2,-1,2,0
489,1,8,-4,-5,-4,-4,-11,-11
490,-1,4,5,1,0,-2,2,6
491,-3,-8,-3,-1,-2,-1,0,-3
492,4,9,10,1,-1,-1,-4,-2
493,-5,-18,4,0,-1,-2,6,-9
494,-4,21,8,-2,-1,0,-1,-3
495,-3,-25,-9,-1,-1,-2,1,-5
