,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1325,-5,-2,-4,-6,-1,1,3,5
1326,10,16,5,0,-1,-2,1,3
1327,-12,-11,0,-8,-2,0,-4,-1
1328,0,-1,-4,1,3,-2,3,0
1329,-2,1,12,-3,-5,0,4,-8
1330,-1,4,-40,-3,-3,0,7,5
1331,0,6,25,6,2,-1,-3,5
1332,-1,-23,-11,-10,-7,-4,-2,-2
1333,-3,1,0,11,6,4,11,-3
1334,-13,-4,8,2,0,-5,-42,-4
1335,19,3,-9,-16,-4,2,41,7
1336,1,3,-8,12,3,-2,-9,10
1337,6,-6,4,-7,-4,0,-1,-5
1338,1,6,11,2,2,1,23,5
1339,0,-4,-7,1,-3,-4,-18,-4
1340,-20,11,-2,-8,-2,0,11,-2
1341,-8,-25,-12,-6,0,-3,-4,2
1342,15,0,18,1,-1,-1,2,-6
1343,-8,1,-1,1,0,-2,-2,-5
1344,12,2,-5,-5,-4,0,5,1
1345,-16,10,-7,0,-4,-2,-9,-4
1346,0,-11,-4,-1,-2,-2,2,1
1347,-2,10,1,3,-1,0,1,-1
1348,1,-8,-3,-3,-1,-3,-22,-4
1349,0,-6,4,0,-1,-2,30,-2
1350,-5,-8,5,-3,-2,0,-19,0
1351,-5,0,-17,1,1,2,34,9
1352,10,0,1,-3,-1,-3,-12,5
1353,6,8,-5,-4,-3,-1,10,-4
1354,5,-6,-1,-5,-2,0,11,-1
1355,-24,-7,2,0,1,-2,-17,-6
1356,-4,9,6,-4,-1,-1,2,-7
1357,-1,-1,-5,-1,-2,-3,-14,-8
1358,0,-4,-6,-2,-1,0,-1,3
1359,0,-5,-2,-2,1,-2,-14,1
1360,3,-2,5,-2,-2,-3,10,-9
1361,5,8,4,-1,0,-1,-12,1
1362,-12,-2,-5,-1,0,-1,2,-4
1363,4,-16,-12,3,0,0,-2,-1
1364,-6,-3,6,-4,-5,-2,5,-1
1365,-4,0,7,1,0,0,-14,2
1366,-1,10,-9,-4,-3,-2,13,2
1367,-7,-12,1,0,0,-2,-4,-2
1368,-2,-4,-4,0,1,0,-9,-5
1369,5,3,-3,0,-2,-2,-4,2
1370,0,-4,3,-3,-4,-4,-8,-17
1371,-11,4,1,-3,-2,1,19,12
