,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
117,3,7,15,2,1,0,5,-2
118,-6,9,-31,-11,-2,0,1,-7
119,-10,-17,-5,10,1,-2,-8,-1
120,-11,-12,-2,-12,-8,-1,11,-1
121,8,5,0,-1,-3,-2,3,8
122,-12,3,15,-7,-3,-1,-2,-7
123,16,8,-10,3,4,1,-6,1
124,0,1,-4,1,0,-1,-3,-4
125,3,-7,6,28,6,-2,-11,-1
126,0,-1,-7,-39,-6,4,8,2
127,2,3,1,1,-4,-1,3,-2
128,-5,6,21,26,7,0,-7,-2
129,-3,-12,-8,-28,-9,-5,-2,-3
130,2,-7,4,11,3,-1,-1,2
131,-4,3,-4,-5,-2,-3,0,2
132,12,-4,-16,-12,-6,-4,-4,-10
133,-10,7,13,43,14,-1,-4,-4
134,2,-2,-10,-40,-13,-3,-1,1
135,1,2,-2,2,-6,-3,-1,2
136,-7,7,1,7,3,-2,1,-4
137,8,-15,-29,-20,-6,-3,-1,4
138,-1,-3,11,9,7,0,0,3
139,-1,6,16,23,5,-2,-4,-2
140,5,3,-9,-32,-13,-1,-12,-2
141,-12,-3,1,-15,-2,-1,20,-5
142,1,2,0,43,8,-1,-10,3
143,-2,-24,15,-24,-3,-2,16,-1
144,-15,5,-2,11,2,0,-7,-2
145,5,-4,-17,4,-7,-1,-10,-4
146,0,3,3,-21,0,-1,-1,-2
147,-2,4,2,9,6,-1,-6,-1
148,-9,-4,4,-6,-2,-2,9,4
149,-2,3,11,7,0,0,-5,-5
150,2,5,-4,-6,-7,-4,3,2
151,-1,-3,-8,3,0,1,-8,-2
152,-1,-11,-5,-17,-1,-3,-5,2
153,0,2,-2,18,-2,1,3,1
154,-8,-5,-13,-21,-3,-3,-3,0
155,-3,3,17,11,2,-1,-3,-2
156,-1,3,6,-1,-2,-2,1,0
157,-3,-7,26,0,6,-1,-8,-9
158,3,7,-6,10,-11,-2,5,3
159,-8,3,-16,-17,-6,-2,-9,-1
160,20,-4,-1,9,8,3,-7,-6
161,0,13,-3,-9,-2,-1,19,1
162,-3,-14,6,-1,-1,0,-2,-3
163,9,1,-11,6,0,-3,-3,0
164,-4,-6,4,-14,0,-2,0,4
165,0,5,-4,-14,5,0,-7,1
166,0,2,4,-6,-21,-2,0,-5
167,-6,1,-23,1,1,-1,3,-1
168,-5,-11,13,0,0,-1,-4,-3
169,2,-1,-31,-1,-1,-3,-6,2
170,4,0,1,15,10,1,-1,-2
171,-6,1,-17,-15,-5,-2,-7,-3
172,1,5,2,10,2,2,0,4
173,-4,-6,8,-6,1,3,6,3
174,-9,-15,-8,12,-3,-2,-4,-4
175,3,-4,9,0,1,1,5,1
176,-10,1,-23,-16,-4,-1,-7,1
177,2,-1,1,-10,-5,0,-3,1
178,4,7,-8,-2,2,1,-2,1
179,-3,-6,8,25,5,-1,4,-1
180,-7,-6,-14,-30,-1,-2,0,-5
181,-3,-7,-9,-29,-15,-5,-5,-3
182,0,-4,2,14,2,-2,-2,-2
183,1,3,12,-18,-12,-1,-12,-6
184,-1,3,-11,16,0,0,29,6
185,-3,-8,-11,0,3,-2,-9,-10
186,-7,3,12,7,5,-1,1,1
187,4,-3,3,2,3,2,-1,1
188,4,1,6,2,-3,-1,-7,-2
189,0,0,7,6,-5,-2,-1,-1
190,-9,-6,5,-7,0,-1,1,3
191,5,5,-21,-13,-3,-1,-1,-4
192,8,-5,3,11,-1,-3,-3,4
193,1,11,-16,3,1,-4,-5,-2
194,-2,-14,-3,-7,4,1,-6,-2
195,-8,-5,10,-18,-14,-3,0,-1
196,3,6,3,8,1,-2,7,-4
197,4,4,1,4,1,5,5,9
198,1,-5,26,13,2,-1,-6,-8
199,-1,-10,-14,1,6,-2,3,-6
200,-13,14,-12,-25,-17,-7,-11,-5
201,-11,3,4,23,7,2,-3,-4
202,18,-6,-1,-31,-6,0,6,5
203,-6,-7,7,36,-1,-1,-7,1
204,-1,-3,-2,-18,0,0,-3,0
205,-1,-4,-14,-2,-3,-3,-1,-3
206,-7,12,12,6,8,-1,-2,3
207,2,4,-1,-22,-8,0,-2,-1
208,-4,-3,0,22,3,-3,-1,-2
209,-3,2,3,-11,-8,-3,-2,-3
210,-6,-13,-19,0,-2,-2,-3,-2
211,-5,-7,7,35,12,-1,1,2
212,2,0,-5,-42,-10,-1,0,-1
213,0,-1,6,9,6,1,2,5
214,4,9,-10,0,-7,-3,-1,0
215,-8,-4,-16,-5,3,-3,-2,-2
216,-10,-4,6,13,2,-2,-3,2
217,11,3,11,-3,-4,-3,-8,-2
218,-8,-3,-17,-5,-2,-1,5,-3
219,6,1,6,-3,0,2,17,2
220,-2,0,4,11,0,-2,-8,-6
221,3,-7,-20,-19,-4,1,9,9
222,-8,-9,-19,5,-4,-1,-5,-8
223,1,5,22,-15,-2,-3,-11,-4
224,3,-1,-17,8,1,0,-1,-2
225,6,-2,21,7,-1,0,-4,-4
226,1,5,-3,1,1,1,-4,-2
227,-1,-2,-14,-8,-4,-1,-1,-1
228,10,-14,23,15,2,2,1,5
229,-8,-3,-3,-4,0,-2,-6,-1
230,2,4,3,2,0,-1,2,1
231,-3,3,-8,-11,-4,-2,-2,-2
232,6,1,11,41,2,0,0,-2
233,-2,-9,5,-37,8,1,0,0
234,6,5,10,0,-17,-4,-1,2
235,-2,-2,3,-7,-1,-2,-7,0
236,-1,-2,-17,-16,0,0,11,0
237,-11,5,3,42,13,0,0,-4
238,-6,-2,5,-14,2,-1,-5,-2
239,11,0,12,-2,-14,-5,-2,4
240,-20,-10,-1,9,2,0,-7,-2
241,-4,-9,-16,-9,-7,-1,12,-2
242,-3,5,0,-1,9,1,3,4
243,-4,-3,-11,0,0,0,-2,-3
244,-3,5,-2,-10,0,-1,-3,-12
245,-3,-1,-5,-1,-8,-4,-5,-1
246,-3,-4,8,0,-2,1,-2,-2
247,5,-3,-6,-4,0,1,3,0
248,-5,7,-18,-7,-3,-3,-7,1
249,-4,1,9,-3,-4,-2,-14,-14
250,-1,-12,3,-2,-3,-2,-2,-6
251,-9,14,-6,-2,0,-3,-2,-4
252,8,-26,5,21,6,3,2,0
253,6,4,11,-55,-9,-2,-2,2
254,-9,0,2,13,-10,-4,-1,-1
255,-15,-13,-10,5,3,0,1,-6
256,2,5,-1,-11,-3,-3,-13,1
257,2,-2,0,16,4,1,4,3
258,2,-4,-4,5,-6,-2,-5,-8
259,-3,1,-5,-23,-4,0,-3,1
260,4,5,9,8,-2,-1,3,-6
261,-6,-6,-9,0,-3,-3,-3,4
262,-1,6,-6,-8,3,-2,-9,0
263,-5,-1,14,12,3,3,22,-9
264,9,-16,-52,-30,-11,-5,0,3
265,-3,2,25,23,3,-1,-10,-4
266,-1,3,-13,-11,1,-1,1,0
267,0,6,6,18,2,0,-8,2
268,3,-5,-6,-16,-4,-1,2,0
269,-4,-4,-12,-8,-4,-2,1,-4
270,-2,0,16,28,9,0,-2,0
271,9,-1,-2,-2,0,-2,-3,3
272,-2,17,9,-12,0,2,-2,-7
273,-1,-3,-6,8,-5,0,4,-3
274,-2,0,-2,-22,0,0,2,-1
275,-2,-16,-6,5,-8,-1,-3,6
276,-8,11,8,0,0,-3,-6,-6
277,-4,-12,-2,-14,-3,-2,6,-3
278,-8,-3,-7,14,-4,-1,3,2
279,2,3,-12,-22,-4,-1,-5,-3
280,-5,-8,2,2,1,-2,-2,1
281,13,3,-9,16,2,-1,-5,4
282,2,13,25,-1,2,-2,0,-5
283,2,-4,-36,-8,-1,-1,-8,-5
284,-4,9,6,9,2,0,3,0
285,-1,-2,-1,17,-4,-2,-6,-1
286,1,-7,-23,-34,-3,-1,-1,0
287,-1,-5,37,26,-4,-2,0,-1
288,2,1,-17,-25,-1,-3,-4,0
289,-3,3,-6,-2,-2,-1,-2,-3
290,-1,-12,-5,7,2,0,1,-3
291,-1,2,5,12,7,2,2,3
292,-1,-8,-2,-2,-7,-3,2,-3
293,-10,2,8,-1,-4,0,-9,3
294,1,4,-9,3,-2,-2,6,-1
295,-2,-8,5,-3,-1,-3,-6,1
296,3,-7,3,-5,6,1,11,0
297,-5,3,15,-3,-24,-5,-7,0
298,-2,6,19,-1,2,1,-5,-3
299,-4,-12,-24,-28,-2,-1,2,-2
300,-7,5,9,17,6,0,-6,3
301,-1,-2,-13,15,8,0,3,-4
302,-1,4,23,-10,-6,1,0,1
303,5,0,-2,17,-3,-1,-1,0
304,-2,-6,2,-17,-2,-2,-6,-1
305,3,1,-6,-6,3,0,-2,-2
306,-1,-1,5,9,-2,-2,20,4
307,6,-5,-3,-10,2,0,0,-2
308,-12,-1,4,15,-6,-3,-11,-1
309,2,4,7,-4,-2,-1,-4,0
310,1,-9,-17,-8,-7,-4,-9,-5
311,-7,2,-5,-2,2,1,0,-2
312,-7,1,-5,-1,-1,-1,0,-1
313,10,5,0,1,4,1,2,-4
314,-2,-9,6,5,0,-2,-7,0
315,-3,1,-6,-6,-1,-1,-2,1
316,-2,3,5,1,-2,-1,2,-6
317,-8,2,-8,-5,2,-1,-2,-1
318,2,-9,-1,2,-6,-3,2,3
319,1,5,15,4,3,0,-1,-3
320,3,-3,-3,-25,-18,-5,0,-2
321,0,0,13,38,-4,-2,2,-1
322,1,-7,-37,-45,8,3,-6,0
323,-8,0,8,-5,-6,-3,-2,0
324,-3,2,0,13,7,-1,3,2
325,13,-11,-10,-5,1,0,-2,-7
326,1,9,6,21,1,-3,-4,-3
327,-5,-9,-10,-2,-3,-3,1,3
328,-1,-1,5,2,0,0,-20,-8
329,-3,4,-4,-13,-2,-1,28,0
330,-7,3,1,11,3,3,5,4
331,7,-4,-21,-17,-4,-3,-4,-2
332,2,-19,-9,10,3,-2,-2,0
333,-9,-3,11,-10,2,-3,-17,-2
334,-3,8,12,-2,0,0,-2,-3
335,1,16,-44,12,-1,-2,3,-2
336,5,-24,-5,-24,-3,-2,3,4
337,-2,1,-2,-2,-1,-2,-7,-2
338,0,-6,-8,5,-2,-1,2,0
339,-2,5,27,-1,-4,-2,-4,0
340,2,5,-7,5,0,0,3,-2
341,-4,-8,1,-16,-2,-3,-1,0
342,-3,-6,-20,4,-3,-2,-6,0
343,3,0,12,17,2,-3,0,-5
344,-20,5,-13,-26,6,1,4,-10
345,-5,-1,2,-13,-13,-1,0,7
346,1,-10,-4,6,-3,-3,-1,1
347,-3,-6,9,35,2,1,-3,-5
348,7,11,6,-13,0,0,12,5
349,-9,-10,-15,-5,-2,-3,-12,1
350,4,6,26,9,2,-2,-3,-2
351,-8,-3,-40,-14,-5,-3,-2,-9
352,-2,4,3,11,-4,-1,-4,3
353,-6,-6,-6,-9,-1,-1,2,4
354,4,5,2,18,-1,0,-1,1
355,-14,-5,6,-26,6,0,-1,-2
356,6,-3,-18,-18,-16,-3,-4,0
357,1,-1,-8,-7,5,-2,3,-14
358,-8,-6,-4,3,-6,-1,-1,-1
359,-1,7,10,-3,1,1,-3,1
360,-3,1,16,13,2,-3,1,-1
361,0,-4,3,8,2,-1,-10,-1
362,-5,-5,2,2,1,-2,-4,-5
363,-2,-8,3,3,-4,-3,0,5
364,10,16,18,-13,0,-2,-5,-4
365,7,-2,6,6,0,1,-5,-4
366,-14,-11,-9,-14,-3,-1,5,0
367,-4,-3,6,-5,0,1,-4,0
368,4,-11,9,38,-3,0,-2,10
369,2,6,-17,-37,0,-2,-2,-3
370,-18,0,-43,-41,-6,-4,-12,-3
371,5,-12,16,27,0,-2,3,-1
372,-6,2,4,16,-5,-2,-1,-1
373,2,-4,-5,7,3,1,-3,-1
374,12,-2,-11,-1,1,0,0,3
375,-2,1,-3,2,-2,0,2,-3
376,-1,-12,-13,-47,-3,-1,-1,-3
377,-2,7,28,36,-4,-2,5,1
378,1,8,-11,-37,-2,-3,-6,-5
379,4,-6,-16,-10,2,-1,4,3
380,-9,-7,7,29,-2,-3,-2,-2
381,0,2,0,4,2,0,3,2
382,4,5,13,33,5,0,-1,-1
383,5,0,4,8,-9,-2,-2,1
384,-2,-3,-15,-46,-2,2,4,-2
385,-3,-5,-6,6,2,-1,0,-4
386,-2,3,1,16,1,-1,-4,-1
387,5,1,7,29,8,0,4,0
388,-7,-10,3,22,-6,-5,-3,-6
389,-10,18,-32,-65,-1,-1,-7,0
390,24,-25,22,34,8,0,13,-1
391,-15,-11,-18,-17,-13,-1,5,-1
392,18,3,-22,-20,-1,-1,0,3
393,-14,-8,28,81,8,-1,-7,-10
394,2,17,0,23,-5,-2,-23,8
395,18,-4,-4,-26,-1,-2,11,-7
396,3,3,11,-10,-8,3,-1,6
397,4,1,-37,-57,-20,-4,5,3
398,-14,-6,34,15,14,1,-2,-7
399,-3,8,12,19,3,-1,-12,-7
400,14,2,-10,-2,6,1,-9,1
401,-37,-12,-1,-12,-12,-8,12,-1
402,-16,0,-6,-24,-8,-3,-8,-6
403,-5,16,-1,-6,3,-1,-18,2
404,-8,-8,6,37,5,0,5,-2
405,15,-25,-10,-39,2,2,0,3
406,-1,2,7,21,-4,-3,-2,-2
407,-7,1,-7,-53,-7,-3,-4,3
408,-4,17,28,22,4,-1,0,2
409,6,-2,-13,22,-2,-2,-5,-11
410,9,-7,-10,-15,-5,-3,2,-5
411,2,7,-7,-20,-1,1,16,-3
412,-6,-2,16,8,1,-1,1,1
413,3,-5,19,24,8,-1,-2,0
414,-18,-3,-7,-26,-7,0,-6,-44
415,3,-7,2,6,-3,-1,-17,34
416,28,6,-1,3,5,0,18,11
417,3,6,1,1,-2,-3,-9,18
418,10,3,-4,-13,-4,0,6,23
419,-13,-9,20,13,2,0,4,-13
420,-9,1,-15,-11,-1,0,-4,-17
421,4,4,4,7,4,1,-6,-3
422,-2,3,-12,-17,-2,0,4,0
423,-5,-9,22,58,-1,-1,-7,-10
424,-10,-8,-38,-60,-2,2,-1,7
425,-1,5,1,1,-3,-1,4,-11
426,-1,-3,-5,3,0,-2,3,7
427,-5,4,-2,5,2,-2,1,-3
428,-1,1,16,-49,-12,-4,-3,-7
429,2,-8,-5,81,7,-1,-2,2
430,4,9,50,-36,-5,-3,1,3
431,6,11,2,38,6,1,0,2
432,-7,-6,-23,-19,-11,-5,-8,-5
433,-4,-16,-19,-63,-5,0,8,4
434,0,0,10,72,23,3,-13,3
435,5,6,-2,-45,-12,-2,17,-7
436,-4,8,11,67,-2,-4,5,1
437,-2,-3,-7,-36,-9,-2,-5,-2
438,-1,-15,-31,-19,-8,-3,-1,-2
439,-11,-9,-3,-15,2,-1,-2,0
440,4,20,-7,22,3,1,-3,-5
441,3,-14,9,-4,-2,-2,-3,-2
442,-12,5,-8,-15,-5,-3,0,-9
443,11,-13,-12,-6,-3,-1,-12,-1
444,-10,-7,9,1,0,-2,0,-4
445,13,6,11,10,4,1,-2,-5
446,-10,-2,-8,-5,-4,0,8,3
447,10,10,-14,-17,-7,-3,-15,-1
448,2,-6,8,13,4,-2,-17,-7
449,4,2,-11,-5,-3,2,57,2
450,2,-8,-3,0,-5,-2,0,-6
451,-1,4,11,29,-4,-3,-5,1
452,-9,-13,-21,-86,-3,-1,-11,4
453,-10,-2,9,32,4,-2,-18,-12
454,2,11,-9,37,1,-1,5,4
455,-7,-7,-13,-21,-1,-2,5,-2
456,3,2,24,42,3,1,2,-1
457,-5,-4,-13,-37,-2,3,-4,1
458,8,0,-6,-23,-9,-1,3,0
459,0,5,4,-8,-1,-2,-13,-8
460,-10,-5,-14,18,-1,-2,6,1
461,9,1,-3,-18,-4,-2,-8,-1
462,8,0,15,7,2,-2,-7,-1
463,-8,-8,-1,3,3,1,3,-5
464,-8,-1,-1,0,-6,-5,-16,-7
465,-3,16,15,26,2,1,-6,9
466,3,13,-23,-22,-3,-1,-14,-9
467,5,-22,2,-11,-6,-3,-1,13
468,-14,-24,-7,6,2,0,4,1
469,16,25,-7,4,-1,-3,-7,-11
470,-7,-3,22,3,-2,-2,1,-3
471,-11,-4,-42,-23,-4,-2,-1,-6
472,7,-1,11,21,6,-1,-14,0
473,-13,-3,-4,-18,-7,-3,-3,-1
474,31,5,8,-5,-1,-1,3,1
475,-33,4,5,7,2,1,3,-5
476,-2,-6,3,3,0,0,8,0
477,-5,-1,18,5,-2,-1,4,2
478,1,-7,-27,-11,-3,1,8,1
479,-1,-10,13,-4,-1,-5,-8,6
480,3,8,-8,2,0,-1,8,-3
481,-4,6,5,-2,-2,1,-2,5
482,-13,-12,-9,-2,-3,-2,-4,3
483,5,6,-5,-5,-2,-2,1,-5
484,-2,-17,3,8,4,0,2,-1
485,-2,-2,-15,-3,-6,-4,-16,-5
486,-8,-8,0,-6,-2,-2,5,4
487,1,4,-4,-4,1,1,24,-4
488,6,11,-5,0,-3,-1,5,4
489,2,-10,-6,15,5,-1,-3,-2
490,11,5,2,0,-1,-3,-6,12
491,-7,4,14,8,1,-4,-18,-11
492,-6,-10,-20,-25,-1,0,10,1
493,-11,-11,-13,-3,-3,-2,-1,-15
494,2,2,2,-5,-1,-4,0,0
495,6,-4,-13,6,-2,0,1,0
496,6,19,3,1,-5,-2,-4,-2
497,-10,-16,5,-2,2,1,1,2
498,-8,-12,-31,2,-2,0,0,-2
499,23,-2,4,-12,-1,-3,3,-5
500,-32,-11,-2,-4,-6,-2,-13,2
501,0,13,6,8,4,-1,16,-3
502,-14,-5,0,1,-3,-1,-17,4
503,-5,-5,-1,-3,-2,-2,-1,2
504,12,9,-5,-3,0,-1,1,0
505,9,0,4,0,-1,-1,-8,2
506,-17,-14,3,3,1,-1,2,-3
507,3,19,-2,-13,-3,-2,-3,-11
508,6,-10,1,7,2,-3,-8,-2
509,-11,0,-8,-14,-3,-3,-3,2
510,19,-2,3,5,-2,-1,7,-3
511,-8,-7,-1,1,-2,1,-6,2
512,18,7,-7,2,-3,-2,6,1
513,0,11,21,-2,-2,-2,-6,-1
514,-6,-18,-16,2,1,0,25,0
515,2,-6,9,-9,4,2,2,0
516,-5,10,-1,-1,-2,1,-19,-14
517,11,-5,6,7,0,-1,19,9
518,-26,-4,0,-3,-5,-5,-35,-6
519,1,17,12,1,-1,-1,10,-1
520,0,-13,-4,-1,1,0,5,-4
521,3,8,-16,-3,-2,0,-7,-3
522,-1,-4,10,-2,-2,-2,-1,-3
523,-4,-10,-6,0,-3,-3,-10,2
524,1,10,8,6,2,-2,0,-1
525,-3,-11,-7,-5,-4,-2,-8,-4
526,0,4,-2,-11,-4,-2,1,-3
527,-2,2,-6,1,0,-1,-11,2
528,8,0,1,1,1,1,17,3
529,-10,-5,1,5,-1,-2,-7,-5
530,-2,8,2,-4,-1,2,4,-5
531,-4,-3,-3,-4,-5,-3,3,4
532,-6,-6,2,0,-3,-2,-12,-10
533,-1,-11,-6,1,-1,0,5,-1
534,-8,9,-2,-4,3,-1,18,5
535,-10,-16,5,4,3,1,-14,-2
536,-3,-1,16,5,0,0,26,3
537,0,7,-31,-11,-4,-6,-10,-2
538,10,-4,-5,-1,-3,-3,-10,-10
539,-6,-5,17,-1,-1,0,7,7
540,-1,6,-21,1,0,-1,-9,1
541,5,-8,5,-5,-3,1,-8,5
542,5,9,7,2,2,0,10,5
543,8,12,-9,0,-2,-2,-5,-5
544,-13,-18,4,5,-1,0,-6,-4
545,-3,-3,9,4,3,-1,0,-2
546,-7,-5,-9,-10,-8,-6,-23,-4
547,-1,-7,-2,-6,-4,1,34,5
548,4,5,-1,-4,0,-3,-22,-2
549,-16,0,6,2,2,1,19,-3
550,4,1,2,1,0,2,6,-4
551,5,-9,-23,-1,-1,-2,-1,-4
552,-5,5,14,-2,-5,-3,-3,-3
553,5,3,-5,-9,-2,-3,-10,0
554,-5,-3,-3,4,3,-1,-9,2
555,0,10,-4,-6,-1,-1,-4,-5
556,0,-18,-8,6,-2,-3,4,-3
557,2,-5,13,2,-1,0,-12,3
558,0,3,-14,-2,1,1,5,0
559,-2,-1,4,1,-2,-2,-1,4
560,11,0,-38,-12,-4,-3,0,2
561,-23,-3,10,-5,-1,0,2,-2
562,1,-17,-13,-8,-4,-4,-5,-5
563,-1,2,4,7,2,2,-3,-2
564,-6,3,6,-3,-2,-1,-1,0
565,0,-3,-1,2,-3,-3,0,-1
566,0,3,8,-1,1,1,-21,-3
567,1,1,0,5,-2,-4,16,8
568,18,2,4,-1,0,3,37,0
569,0,4,-6,-5,-1,-2,-8,-9
570,-3,-3,6,2,0,1,-5,-2
571,9,-1,-3,-2,-2,-2,-19,-1
572,-6,-2,3,3,4,1,-8,0
573,-5,-4,-9,-9,-10,-4,-3,0
574,10,-3,0,-4,-3,0,12,-9
575,-11,-2,0,0,0,0,-2,-9
576,-2,3,0,-1,3,0,-3,2
577,0,5,2,-2,-1,-1,-5,-6
578,-7,-20,16,-1,-3,-4,-1,2
579,-2,4,-7,-1,-1,-2,-7,-4
580,-5,-3,-16,-6,-2,-3,-10,5
581,7,-13,-4,7,3,3,-1,-5
582,-1,8,1,0,-3,-1,-7,6
583,4,-5,5,-2,0,0,-6,0
584,-8,5,2,-1,-2,-1,-9,-1
585,0,1,4,4,1,0,31,4
586,14,2,-9,-1,0,0,5,0
587,1,-8,-3,-4,-4,-3,-12,-8
588,-10,2,8,-2,-3,-2,0,-2
589,12,-3,-6,1,3,-2,-15,-5
590,0,10,3,-3,-3,-1,4,-4
591,-2,-10,2,1,-2,-2,3,3
592,-2,1,5,-3,-2,-2,-2,-10
593,1,-3,-2,-5,-9,-4,-3,-1
594,-3,2,-22,-5,1,-3,3,2
595,-4,-3,6,4,2,-1,-4,-1
596,3,7,-14,-3,-3,-2,-2,-2
597,-5,-1,-9,2,2,1,-5,2
598,-3,4,20,-1,-1,-1,5,-9
599,-13,-20,-21,-8,-4,-3,-4,-3
600,-4,2,13,5,1,-3,-5,0
601,-11,15,2,-4,-4,-3,-6,-1
602,6,-6,-15,-5,-1,0,8,7
603,0,-2,-3,-3,-1,-1,-1,-4
604,1,-10,4,-2,-1,0,-10,-5
605,3,4,-4,-3,-4,-4,-12,2
606,-15,-1,6,1,-3,0,-2,0
607,0,6,0,-1,-1,1,24,7
