,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2449,-10,-30,-30,-1,0,-1,9,-5
2450,18,4,-1,-1,-1,-1,-15,-6
2451,-11,6,-5,2,1,-3,-14,-3
2452,-6,20,4,-3,-3,1,16,-1
2453,9,-6,1,3,-2,0,0,0
2454,-9,-8,-1,-5,-5,-1,-4,4
2455,-5,-10,-5,-1,-2,-3,-15,-18
2456,-3,6,-6,-6,-4,-2,-10,-5
2457,24,3,3,-2,-1,-2,-11,-2
2458,-38,-14,-19,-4,-2,-1,-5,6
2459,-14,5,8,1,-1,0,4,6
2460,0,3,3,2,0,-2,-14,-9
2461,-5,4,-20,0,3,3,9,11
2462,5,20,4,-1,-4,0,-8,-3
2463,47,-39,-21,-9,-2,-2,18,13
2464,-14,6,10,8,2,3,25,2
2465,1,-1,19,5,-2,-2,-1,-8
2466,2,9,0,-40,-5,-2,4,-14
2467,4,21,-20,-5,0,-1,-13,6
2468,2,-18,-10,11,-3,-4,-17,-10
2469,-2,-5,-4,28,-2,-1,3,8
2470,-7,-10,-7,-12,2,0,-5,-9
2471,-7,20,13,-9,-1,0,4,0
2472,2,19,6,15,-4,-4,-23,0
2473,-17,-13,-8,-5,-2,-2,5,-1
2474,5,-22,13,3,-5,-3,17,-2
2475,-38,-9,-13,0,-2,-3,-18,-5
2476,12,3,-1,2,2,1,11,8
2477,24,8,6,-8,0,-1,-1,2
2478,-27,-10,-3,-1,1,-1,16,-9
2479,8,10,11,7,0,-1,-5,-2
2480,-6,-15,-11,-15,1,0,15,7
2481,-10,1,12,66,1,-1,-8,-9
2482,27,7,-18,-54,0,-1,10,-4
2483,-13,11,1,11,-3,-6,-7,-11
2484,-31,-31,-10,-13,6,1,11,-2
2485,31,8,-2,-10,-7,-2,-2,14
2486,-1,4,-12,65,-5,-2,-2,-4
2487,-1,-15,29,-8,6,0,-7,-5
2488,17,10,18,-26,1,-1,7,-8
2489,-10,-2,1,3,2,-1,31,2
2490,8,1,4,54,-2,1,-13,15
2491,5,-1,-16,-72,-3,-2,-10,-4
2492,8,1,-41,44,-4,-2,22,4
2493,-15,0,-13,-43,-4,-2,-15,-14
2494,7,-9,17,-8,1,-1,-8,4
2495,-13,-1,11,66,-3,2,11,-4
2496,2,-16,-3,-42,-5,-5,-19,15
2497,15,1,-16,-36,0,-2,0,-5
2498,-18,3,4,2,1,-3,-31,-9
2499,-11,1,2,16,5,6,57,5
2500,-4,5,-7,4,-4,-4,-10,-20
2501,1,-12,4,-2,-1,-1,2,19
2502,8,12,4,11,2,0,-9,0
2503,6,-17,0,-23,-1,-4,-4,-11
2504,-13,11,18,21,0,-1,-19,-2
2505,-12,2,-18,-28,-5,0,-2,-12
2506,0,8,-3,3,2,-1,2,0
2507,-2,-16,-18,62,-7,-3,0,5
2508,3,-13,-11,-52,-1,-2,-11,-8
2509,-15,0,-15,-11,4,-2,-11,-3
2510,2,5,-1,-12,-5,-5,2,-1
2511,9,-1,1,10,-1,0,-8,1
2512,5,-4,2,-14,-3,0,-4,2
2513,-7,1,17,19,2,0,-2,-3
2514,4,2,28,-15,1,1,4,5
2515,0,2,-21,-22,-7,-3,-1,-5
2516,2,5,-5,31,5,2,1,0
2517,-9,-15,-2,-29,-5,-1,-8,-4
2518,9,-1,6,23,5,1,-5,-5
2519,2,-15,4,-18,-7,-6,-29,10
2520,-56,7,-5,-17,-5,-1,-3,-15
2521,27,18,22,25,1,3,74,14
2522,-4,-15,-9,-9,1,-2,-19,-2
2523,5,-5,-9,-14,0,-1,-12,-1
2524,7,6,1,21,-2,-5,-12,-1
2525,-11,-7,-8,-24,-2,-2,-27,-14
2526,-14,-2,16,-22,2,-2,11,1
2527,5,19,3,-2,3,0,3,0
2528,-2,1,-12,7,-2,1,0,-2
2529,-4,-23,-17,15,-3,-2,-13,2
2530,6,-8,5,21,0,-1,8,-6
2531,-1,3,1,-17,-1,-3,-5,-1
2532,14,-2,-11,-24,-2,0,4,2
2533,1,23,24,35,2,-2,-7,2
2534,-3,-14,-39,-23,-4,-1,-14,-8
2535,-4,0,4,16,3,4,33,12
2536,3,0,4,-25,-6,0,-7,-13
2537,-15,-21,-17,-8,-8,-4,6,9
2538,-3,4,17,18,3,-2,-14,-9
2539,-43,2,9,-8,-1,-1,-2,-5
2540,-25,1,9,18,5,3,77,5
2541,11,3,0,-9,-4,-1,-10,-5
2542,-9,-7,-8,-9,-3,-3,-5,-1
2543,-5,-22,-15,-8,-4,-5,-8,0
2544,8,-13,8,11,-4,-5,-25,1
2545,-4,6,-1,3,4,-2,-8,-14
2546,2,18,1,2,-5,-3,20,8
2547,20,-6,8,-17,-1,0,-6,-3
2548,2,6,-2,21,-1,-1,-12,-3
2549,0,-3,-14,-28,-2,0,-7,-1
2550,-5,-2,-20,-47,-3,-2,-8,0
2551,7,-1,13,19,-1,2,3,0
2552,6,-11,10,13,0,-2,-7,2
2553,-12,4,5,0,-2,-4,-7,-3
2554,2,10,14,34,2,2,8,-1
2555,22,5,-21,5,0,0,17,-6
2556,2,-13,-12,-57,-4,-4,2,8
2557,5,0,6,2,-2,2,45,8
2558,3,2,0,10,1,1,-4,2
2559,5,8,-3,-18,-1,0,-8,-3
2560,7,-4,11,27,-1,-2,-30,-1
2561,-8,-2,19,16,2,-3,-14,-5
2562,38,6,-81,-26,-4,3,11,1
2563,-26,5,40,4,2,-2,0,1
2564,-18,-7,1,4,-2,-4,-19,-3
2565,-11,-4,-12,-18,0,1,16,3
2566,15,-2,3,2,1,-1,-1,-5
2567,6,-8,-12,2,-3,-4,-14,1
2568,4,3,-10,-8,-3,-2,-18,-3
2569,6,1,-3,0,0,1,20,-8
2570,-24,1,26,7,-2,-4,-4,-2
2571,-8,12,0,29,3,5,14,11
2572,-13,-7,11,-16,-4,-3,-15,-10
2573,16,19,-24,-14,0,-1,16,14
2574,-9,-55,-4,-2,-3,-6,-7,-11
2575,-31,-6,0,-3,-4,-3,-16,-4
2576,18,3,-7,19,5,2,-5,2
2577,-1,14,6,9,0,-3,-41,-6
2578,-8,8,4,-23,4,2,14,1
2579,17,-3,-2,-5,-7,-4,-9,-1
2580,33,12,-15,-14,-2,-1,14,1
2581,-28,-15,8,24,0,-4,-27,1
2582,-8,-9,2,-1,-2,1,13,1
2583,3,-19,-1,6,-1,-2,-15,4
2584,8,16,-17,-24,0,2,29,0
2585,-3,-14,0,-15,-5,-4,-17,-4
2586,-8,15,14,9,3,2,-15,-8
2587,16,0,-13,-29,1,0,-7,3
2588,-19,9,8,34,-1,-3,-15,1
2589,0,-14,-1,-18,-2,0,18,-4
2590,-5,-1,12,58,-2,-4,-5,-1
2591,10,9,-33,-64,-2,1,4,-9
2592,-10,-18,-2,-4,1,1,-9,-3
2593,-2,-1,13,30,2,-2,-12,-9
2594,11,19,-3,-20,-3,1,-2,8
2595,-11,-8,3,39,1,-2,31,-6
2596,0,-29,-30,-21,-3,-1,0,2
2597,-4,7,-4,-18,-2,-4,-25,-4
2598,22,-10,7,-18,-4,-1,31,8
2599,-46,10,-4,24,0,-2,-2,-15
2600,20,2,-3,-2,0,2,14,7
2601,23,-7,4,16,-1,-1,-8,5
2602,2,15,-8,-13,3,0,-9,-14
2603,12,-11,-3,-44,-6,-3,-4,-7
2604,-2,-8,33,37,0,-1,3,4
2605,-15,4,7,4,0,1,8,-11
2606,8,-1,-25,8,-6,-3,0,3
2607,1,3,-2,-26,-1,-2,-20,5
2608,-15,7,-5,-21,0,0,-11,-1
2609,20,-9,4,12,2,2,45,0
2610,-26,-9,37,14,-2,-4,-25,-1
2611,4,4,-46,-19,-4,1,8,-2
2612,-4,-8,3,7,0,-2,-4,0
2613,-5,22,9,-6,-1,-2,-14,-11
2614,7,-11,-13,-17,-6,-3,1,-2
2615,-15,-6,20,19,2,-1,-1,4
2616,10,7,-6,22,-1,0,17,1
2617,-13,6,-3,28,-2,-4,-15,-3
2618,-1,-4,-23,-49,-6,-2,5,-6
2619,10,11,29,21,0,-3,-13,-4
2620,-12,-6,-17,15,-2,-2,0,-6
2621,3,-5,-11,-34,0,-2,-17,1
2622,-4,-9,-20,-3,-2,0,41,-2
2623,-9,14,20,21,2,0,42,5
2624,9,-19,18,4,-4,-3,-4,-4
2625,0,-7,-29,-22,-3,1,-16,1
2626,-9,3,4,21,3,-1,-15,-2
2627,18,-9,-10,8,-2,-2,-8,0
2628,5,5,8,0,-2,-2,6,1
2629,-52,-6,-19,-35,-7,-3,-11,-3
2630,-5,0,20,19,5,0,-18,-12
2631,6,-8,-3,14,-2,0,-2,-2
2632,-10,8,5,-6,-3,0,4,14
2633,12,-20,21,19,2,-1,-5,-5
2634,0,35,0,-9,-4,-3,-1,3
2635,-4,-31,5,-10,1,-1,-10,4
2636,5,-8,-23,-41,-4,-1,-11,-10
2637,20,0,1,15,6,1,11,7
2638,2,0,9,20,-4,-1,-9,7
2639,8,3,4,-17,1,-2,1,-7
2640,-29,7,8,23,-1,-3,-29,-10
2641,31,-7,-19,-25,1,5,41,8
2642,4,4,9,5,-1,-2,-15,3
2643,-7,-3,-8,-19,-7,-4,-4,-10
2644,-12,5,2,15,1,-3,-25,-11
2645,-7,-12,16,11,-3,-1,2,-1
2646,-17,-9,-10,-10,-2,-3,-12,-6
2647,-5,20,-15,-25,-5,-1,8,10
2648,-5,-30,17,8,0,0,18,-2
2649,-6,3,-15,-10,-5,-4,-16,0
2650,-4,-6,-10,-36,-2,-2,7,-3
2651,15,7,2,17,0,-3,-26,-1
2652,-3,8,-3,0,6,3,52,5
2653,7,4,3,9,-7,-5,-11,-4
2654,-30,-14,-11,4,-3,-1,-4,-2
2655,4,12,2,9,1,-4,-22,4
2656,7,-4,6,-6,0,3,26,1
2657,-15,-6,-9,4,2,-1,-12,0
2658,3,-4,11,-11,3,2,6,-7
2659,13,4,-13,-22,-4,0,1,1
2660,-12,-8,-17,-14,-4,-3,-9,1
2661,11,4,20,30,0,-2,13,-3
2662,6,14,-20,-12,-1,-3,-18,1
2663,-7,-20,19,28,-2,0,10,-7
2664,9,2,-7,-38,-5,-1,-14,-1
2665,-1,13,21,15,3,2,0,-5
2666,9,-14,-38,-17,-3,-3,-6,12
2667,-8,-16,6,-6,-2,0,27,-10
2668,-1,-9,-2,2,-1,-4,-14,-5
2669,9,11,7,-8,-3,-1,-17,6
2670,8,-6,12,29,5,1,32,0
2671,-8,6,10,4,-2,2,-5,5
2672,8,3,1,12,-1,-1,-26,-2
2673,6,2,-17,-31,-2,0,32,-5
2674,-34,-9,9,6,1,1,-14,1
2675,10,9,5,11,-2,-2,-10,-2
2676,2,-2,-9,39,-1,0,-1,0
2677,12,6,8,-53,-3,-3,-15,2
2678,-27,-4,-8,10,-2,-1,-7,-8
2679,-2,5,-7,9,2,-2,10,-1
2680,0,-12,-14,-13,-4,-3,14,3
2681,4,8,19,13,2,-2,-9,1
2682,6,-1,17,-3,-5,-1,10,6
2683,2,1,-4,-14,1,0,-13,-6
2684,7,11,7,-2,1,-2,-7,0
2685,-17,-9,-18,-9,-2,-1,20,-5
2686,7,1,-8,12,0,-2,-10,1
2687,-2,4,-6,-34,-2,-1,-9,-1
2688,0,0,7,-8,0,-2,3,1
2689,-8,-2,4,20,-2,-3,-14,-8
2690,-2,-5,0,19,1,0,-17,4
2691,23,-12,3,-4,-5,-2,15,-3
2692,-37,10,8,-2,-2,-1,-12,1
2693,-14,-16,-2,37,1,-1,-3,-1
2694,21,6,-21,-57,-5,-2,4,2
2695,-14,-9,3,17,-2,-5,-14,-5
2696,10,14,9,16,3,-1,6,-3
2697,-8,-5,-24,-37,-5,-1,-5,-3
