,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1573,-1,15,-6,-1,0,3,9,13
1574,-8,0,19,1,-1,-1,1,-7
1575,5,-8,-6,-4,-4,-2,-8,-5
1576,-7,-10,5,2,0,0,17,-8
1577,0,1,-2,2,2,1,-2,5
1578,-1,4,-6,-3,-4,-3,-3,-10
1579,6,-6,-5,-5,-2,-2,-10,-12
1580,-5,-15,6,2,2,1,-7,-4
1581,-4,-5,3,0,-2,-1,6,11
1582,17,13,-4,-4,-3,-1,5,11
1583,-12,-8,-4,-4,-2,-2,5,-12
1584,-2,7,6,2,-1,-2,-10,1
1585,-6,10,1,0,-1,-3,-7,-27
1586,16,-4,-1,-1,-3,-3,-5,6
1587,-3,-2,-5,-1,1,3,9,28
1588,-6,6,6,1,1,1,3,4
1589,1,0,-8,1,-3,-2,-9,-14
1590,-14,-7,7,-1,-3,-4,-25,4
1591,2,4,-5,-3,-3,0,17,-32
1592,6,6,8,5,2,1,6,43
1593,33,-23,3,-3,-1,-1,-1,2
1594,-28,-2,-8,-1,2,0,0,12
1595,-2,-2,-1,-2,-4,-5,-20,-16
1596,-1,6,8,-1,-1,-3,-11,-11
1597,19,16,6,2,1,0,-3,-4
1598,-2,-17,9,1,1,0,3,-11
1599,-5,6,-19,-1,2,-2,1,-6
1600,15,3,20,-2,-3,-1,-1,-2
1601,-8,0,-5,-3,-2,-4,-5,2
1602,4,2,0,-3,-4,0,5,-4
1603,-15,-11,5,0,-2,-2,1,6
1604,-1,-3,-15,1,0,-1,-2,-14
1605,-10,8,-6,-3,-4,-2,-2,-1
1606,6,-7,-6,-3,-3,-1,0,13
1607,19,16,5,-1,1,-1,1,-6
1608,-9,-7,-4,-2,-1,-2,-10,4
1609,-14,-17,0,0,1,-1,3,-12
1610,-2,6,-8,-5,-5,-6,-5,-6
1611,0,-6,3,-1,-3,-4,-14,14
1612,-1,9,-1,1,0,2,9,-5
1613,-6,4,-2,-2,-1,-1,-1,7
1614,-4,-8,-5,-2,-1,-2,2,2
1615,-2,-5,1,-2,-3,-2,-11,2
1616,-5,0,-9,0,-1,-3,-16,-16
1617,5,-5,6,4,2,3,25,15
1618,5,-3,-6,-1,0,0,7,-2
1619,3,4,0,-4,-2,-1,6,-2
1620,-6,-11,-9,-2,-2,-1,-1,0
1621,-7,8,3,1,-2,-4,-10,-8
1622,5,-6,-4,-2,-1,-1,-3,2
1623,0,-5,-1,1,1,1,11,4
1624,5,-1,2,-3,-4,-4,-5,-3
1625,-6,5,-4,-1,-2,0,-3,-6
1626,-11,-5,-2,0,0,0,2,0
1627,16,-15,-10,-3,-3,0,-9,4
1628,-5,-1,4,-3,-3,0,19,-7
1629,14,11,-1,0,0,0,-11,13
1630,5,17,17,0,-2,-1,5,-2
1631,-6,-13,-19,-5,0,-2,-2,-1
1632,-11,-29,-16,-3,-3,-3,-7,2
1633,-1,2,-9,-3,-2,-2,-7,-9
1634,-6,-4,11,2,0,-1,15,-4
1635,-8,7,10,2,0,-1,-2,-2
1636,8,7,4,1,1,0,-9,-14
1637,-9,-8,-6,-2,-3,-5,-6,3
1638,3,3,-10,-4,-3,-2,7,-10
1639,-4,-9,3,1,0,0,3,2
1640,-3,6,-3,-1,-2,-3,0,2
1641,-5,1,-2,-2,-1,0,-7,5
1642,-7,-2,-9,-2,0,-3,-12,-14
1643,6,3,7,-1,0,1,23,-2
1644,7,-5,-2,0,-1,1,0,-5
1645,-21,-6,-3,-2,-3,-2,1,-2
1646,3,0,10,0,-3,-2,-12,-2
1647,-6,3,-11,-2,-2,-3,-4,-8
1648,-2,-3,2,2,-1,-3,-6,10
1649,-3,-7,1,-2,-2,-1,4,-5
1650,0,3,-2,-1,2,0,-3,-3
1651,-4,-1,1,-3,-2,-2,-7,11
1652,-6,12,-1,1,0,1,2,-1
1653,-10,-6,-5,-4,-2,-2,-6,-13
1654,9,-3,-3,-1,1,1,6,7
1655,-10,7,9,-2,-2,-2,-6,-2
1656,-2,-8,-23,-4,0,-3,2,-3
1657,-5,1,6,3,1,1,-9,13
1658,1,-2,0,1,-2,-1,-8,-14
1659,-6,3,-1,0,-2,-1,18,2
1660,1,12,11,0,0,3,5,2
1661,2,-9,5,-2,-3,-4,-13,-16
1662,-15,-1,-4,0,0,-1,0,-2
1663,19,-3,7,1,1,-2,-4,4
1664,9,15,4,-1,-3,-3,-10,-3
1665,-11,7,-4,2,2,1,10,6
1666,2,-21,-5,-4,-2,-2,-7,-5
1667,1,1,-6,-3,-3,-2,-5,-14
1668,11,-4,2,-1,0,0,0,2
1669,1,3,-2,-4,-2,-1,0,2
1670,-2,8,-3,-1,-1,-1,0,-5
1671,-11,-10,-3,-1,0,0,-10,-5
1672,-7,4,0,-1,-2,-1,4,10
1673,9,-1,1,1,1,2,14,8
1674,-18,-7,-5,-2,-3,-1,-2,15
1675,7,-2,-4,-1,-1,-1,0,-1
1676,-5,-3,2,0,0,-1,-10,-3
1677,-7,-6,14,0,2,-2,-11,-12
1678,12,7,-31,-5,-3,-1,2,-1
1679,-5,-2,0,-1,1,0,-5,-7
1680,6,0,-11,-2,-3,-3,-3,-2
1681,0,10,10,2,1,-1,-5,9
1682,-9,-4,4,-4,-2,-3,-9,-9
1683,-5,-11,-5,-2,-3,-2,-1,2
1684,2,5,-3,-1,-1,-1,-2,-9
1685,0,-19,-12,-4,-2,0,-4,-5
1686,2,8,5,-1,-1,-1,2,3
1687,10,0,-1,-1,-4,-3,0,10
1688,-13,-6,8,0,0,0,2,-13
1689,2,8,-7,0,-2,-1,14,2
1690,-9,-9,-3,0,0,-2,-18,3
1691,0,1,4,1,-2,1,-9,-3
