,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2151,2,-4,-6,-4,-1,0,-10,-2
2152,-2,4,0,-1,-4,-2,-3,-1
2153,6,6,1,-3,-3,-4,-2,8
2154,-4,-4,-1,3,1,2,13,-3
2155,3,2,-1,-3,-2,-3,-15,2
2156,-5,-5,-3,1,0,-1,12,4
2157,8,-2,-2,-3,-4,-3,-12,-8
2158,-18,2,4,1,-1,-2,7,-3
2159,3,0,-2,-4,-3,-5,-14,-6
2160,-2,0,0,-1,0,-1,-10,0
2161,0,-5,-4,-2,1,-1,-8,1
2162,-4,-7,-15,-3,-3,-1,25,-8
2163,6,3,8,0,-2,2,10,5
2164,-3,1,8,1,3,-1,-1,0
2165,-3,7,13,-2,-3,-2,-1,-4
2166,-3,4,-5,2,-1,-2,-6,2
2167,-2,-8,-14,-2,0,0,-9,-1
