timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
6901620,4,-21,2,-15,-2,-2,1,-8
6901620,-7,4,5,12,-1,-2,1,-1
6908209,2,-8,-23,-39,-1,0,-2,-10
6908209,-3,0,12,-25,-5,-3,-15,-1
6923027,-4,20,-10,15,7,1,2,10
6923027,-5,-22,10,12,-1,-3,-17,5
6929725,2,-2,-26,-49,-1,2,8,2
6929725,4,-4,23,69,-5,-1,-4,-6
6945726,5,4,-6,-40,0,1,34,21
6945726,-11,19,7,5,0,-3,-13,-9
6946725,3,-9,21,-15,4,1,-15,5
6946725,19,-10,-12,-35,-3,-2,0,-3
6961726,3,2,29,83,-2,0,-16,-11
6961726,-19,2,-30,-95,-3,-2,-2,-11
6968025,17,-8,41,107,-2,-7,-31,2
6968025,2,14,18,95,2,5,45,8
6983023,-21,-18,-12,59,3,-2,-30,-9
6983023,3,4,-10,-75,-2,-2,33,8
6990028,-1,-2,-16,19,-3,-3,-17,-16
6990028,-13,-11,-30,4,-4,-1,-1,-1
7013030,3,13,10,6,2,4,25,6
7013030,-6,-10,15,-70,-2,-1,-15,0
7014018,-15,-1,23,63,11,-1,2,-20
7014018,16,1,-19,-28,-7,-6,-23,-17
7021822,30,8,12,18,2,-1,10,21
7021822,3,9,-30,-17,-9,1,-6,7
7027826,-18,-12,28,72,-3,-7,8,-7
7027826,-7,-10,-33,-43,-3,-3,-4,-8
7043123,-9,-3,0,31,0,-1,-13,-17
7043123,3,-9,-11,0,-6,-3,-2,2
7050107,12,9,-9,-11,0,5,27,10
7050107,-2,16,26,34,6,0,0,0
7066123,-3,-11,-4,-107,-9,-6,-14,-6
7066123,-6,6,-4,61,-1,-1,3,-1
7066821,8,-17,-13,-21,-1,2,2,-3
7066821,-24,13,-10,-19,1,2,-5,6
7081823,-7,-40,-12,-31,-9,-8,-28,-12
7081823,4,6,30,25,6,-1,-1,-5
7088120,12,10,-4,-35,-1,2,44,16
7088120,2,37,6,-5,5,0,-16,2
7102830,8,-23,-12,-2,-2,-2,21,-1
7102830,3,-27,6,34,-2,0,-8,-7
7109842,-51,0,-30,-22,-4,-5,-28,-9
7109842,0,-14,-6,-12,-2,-3,-10,11
7125853,-1,19,-11,-11,0,4,32,0
7125853,-1,-6,10,28,-3,-4,-4,0
7126853,16,8,-6,-18,-3,-1,-6,12
7126853,1,-5,9,-18,0,-2,-6,-5
7141852,-34,13,14,2,0,-1,-23,-14
7141852,26,-15,-20,17,1,0,-4,36
7147853,27,8,-1,-12,-1,1,7,-20
7147853,13,6,8,-10,-4,-2,3,-26
7162853,9,-31,-2,1,-2,-1,-9,39
7162853,-13,13,0,13,-2,-1,18,0
7169853,-3,0,-11,-14,-1,-2,-8,-57
7169853,25,-6,5,-4,0,1,7,23
7187854,-9,3,-10,-6,-2,-5,-10,-20
7187854,-6,3,12,7,1,0,0,22
7188856,-3,-5,-5,-9,-2,-4,-5,10
7188856,-12,-12,2,-11,-3,-1,11,2
7201855,-1,8,-8,-3,-2,0,-8,-6
7201855,-9,3,-6,7,-1,-1,-1,-6
7208240,4,4,12,1,1,2,0,12
7208240,-8,-12,-7,-4,-3,-3,14,-5
7223014,-4,2,-12,-5,-2,-2,-16,-3
7223014,-2,3,0,8,1,0,27,-6
7229798,-1,2,13,-3,-2,-3,-1,8
7229798,-8,0,8,-3,0,-1,-5,3
7245799,1,8,-26,-5,-2,-2,-17,-10
7245799,14,7,12,5,2,0,4,-12
7246969,3,-3,-10,-6,-3,-4,-15,4
7246969,-13,-7,2,-4,1,2,8,10
7261975,1,-3,10,-1,-2,-4,-4,-7
7261975,-7,3,-1,9,5,2,-9,-13
7268032,-3,-1,-15,-14,-11,-6,9,10
7268032,3,-16,8,-1,1,-1,-30,-7
7283013,-6,-2,-4,-7,-4,-4,-3,-3
7283013,1,9,11,4,3,-1,11,-4
7290014,-4,7,3,3,0,-1,-38,-2
7290014,-19,-21,-8,-3,-3,1,63,-1
7306329,-4,3,-2,-3,0,1,0,1
7306329,14,-5,-23,-4,-4,-3,-11,-5
7307095,-10,3,34,1,-2,-2,-1,7
7307095,-3,-4,-6,-4,-1,1,-23,-4
7321603,-1,-6,-25,-3,-2,0,-2,-10
7321603,12,13,-6,-3,-5,-3,-7,-3
7327970,-3,-28,-8,-3,1,1,22,3
7327970,-5,-3,-1,0,-1,-1,-8,4
