,acc_x_median,acc_y_median,acc_z_median,gyro_x_median,gyro_y_median,gyro_z_median,orin_x_median,orin_y_median,orin_z_median,orin_w_median,eul_roll_median,eul_pitch_median,eul_yaw_median,acc_x_mad,acc_y_mad,acc_z_mad,gyro_x_mad,gyro_y_mad,gyro_z_mad,orin_x_mad,orin_y_mad,orin_z_mad,orin_w_mad,eul_roll_mad,eul_pitch_mad,eul_yaw_mad,gyro_mag,acc_mag,orin_mag,eul_mag,emg1_var,emg2_var,emg3_var,emg4_var,emg5_var,emg6_var,emg7_var,emg8_var,emg1_mav,emg2_mav,emg3_mav,emg4_mav,emg5_mav,emg6_mav,emg7_mav,emg8_mav,emg1_wl,emg2_wl,emg3_wl,emg4_wl,emg5_wl,emg6_wl,emg7_wl,emg8_wl,label
0,-0.264454156425513,-0.012755452231665566,0.0569773032791886,-0.6301592979509171,0.6131524806501791,0.6621831167401997,-1.0590370323883729,0.5874395869249327,-0.6931419290830959,0.5835253908427956,0.05265227641509917,0.33716930445312554,0.67888631977175,-0.7584951007755608,-0.9604661028925678,-0.5495964852788314,-1.00431644299298,-0.8389736420288132,-0.9581341503540085,0.026588063225228928,-0.6460619657858386,-0.3003412323177456,-0.08661328229624195,-0.07253636437675845,-0.18532478696439714,-0.269678122427354,-1.0815469546306635,0.841012988362844,0.5078851980671394,0.655743981115809,0.9510422888271517,2.7732773968440596,1.8835641318736847,2.2091627182784035,-0.11259665618230999,0.6960587739111532,2.1776354380798226,0.10668732523646769,1.2116382195467055,2.505697286335327,2.0053195251781126,3.1272894995526226,0.2092760050809022,1.2654171848802962,1.922031623271204,0.45191484805614385,0.7896831214827723,-1.0932411696595021,4.395062096998808,2.1328777666441154,-0.35090959871226307,-1.5184770590595362,-1.1539649731512271,0.6059516820862542,Right
1,-0.8624680362188256,-1.5520249133289965,-1.5312370068437058,3.4190570744244533,0.9065268733057673,-3.1434669794678447,0.8630821698893273,0.8458351150666698,-0.7173535630606973,0.9790216378168919,-1.5249273500637177,0.8064613605251278,0.7435671945947865,0.7444209897556481,0.9078288741585138,0.5784846562848073,-0.24146729439334885,-0.493913397372312,0.8791667739739357,1.2875151759095818,1.2705488184499827,1.5491820123848234,2.3374869022508435,1.4260754853630246,1.4035472042013057,1.9284977919231154,0.4087453025338195,-0.04094902609878572,0.04518783131414537,0.920788781540627,-0.6388312736044734,-0.23896881443209886,3.4934993322442813,1.3722520269233118,0.1510005815698141,-0.363831770319542,-0.36810744213598967,-0.44717910356830914,-0.5297304147688765,-0.7041748900185721,2.4032150441371054,1.463113730130287,0.14208071975887726,-0.29583996659781414,-0.4839084491259291,-0.41320187824941773,-0.8741548978488387,0.4322116252142217,0.16668389436470663,-0.010717978726854847,0.4588817829314209,-1.1102843012478327,0.029852795915598206,-0.6640069330645779,Right
2,0.5993446779523539,-0.12872588631762247,-0.11567262061333729,0.1923377776878301,1.3465884622891495,-0.9235044233464854,-0.7851112264284977,0.6333296438462577,-0.6086144060196403,0.4373516025449777,-0.17924747762634485,-0.5280353006047557,0.6027099499634461,-1.1633837671530556,-0.5988208583642803,-0.6776467108679131,-0.5231489865178096,-0.36162093649406624,-0.312378109263185,-0.17847400736897662,-0.32305433949550405,-0.2685058223360789,-0.2117304079984905,-0.143491870186541,-0.5458664947694699,-0.1755524623788326,-0.49498761459379115,0.7289947205219058,0.5446556958066399,0.5470102248906217,-0.6284768594868518,0.4758205410719209,0.9265046829825724,0.7244166495769135,-0.29593047459080035,1.691117065839293,1.2133703189537748,0.039590690390936045,-0.5643770327503196,0.4877875096350527,0.8586396540904385,0.6568667936627494,-0.3097542650562634,1.6932748867181935,1.2451831826451194,0.21148451826910591,0.21373919171413772,1.7034222876089915,0.5956497989797604,-0.042241445570545585,-0.35090959871226307,0.11429397218727692,-0.6392615952960856,-0.30116161445005446,Right
3,0.7543821214234515,-0.03385080023054478,0.06847944155353143,-0.060738245585630554,-0.4136578936443793,0.2816181071193952,-1.0957443440520123,0.6138405332525096,-0.6347522182286909,0.45675204753725873,0.045085489814899724,-0.40982402690407765,0.6260669325384316,-1.0111666058924749,-0.43716268206775977,-0.23824022252796664,-0.44403089921479866,-0.34639064230303573,0.04892921329324293,-0.2460221584594494,-0.6434998139573123,-0.34143788778024164,-0.3129410958882178,-0.32157204429931285,-0.387337181204013,-0.3484942844773756,-0.39178498719486193,-0.5528227099074888,0.8553053911713591,0.5579368385520902,0.17042610603812433,0.5591145912916915,2.104191114504287,2.1087381556844518,0.20890090632919428,2.5089564790483103,1.0510269106525039,1.4248248095246887,0.2823893300292643,0.41060996433741787,1.76737809609818,1.7483630122171216,0.1706828806877371,1.245690836146912,0.7692462316633739,1.241492874021857,-0.9381486678231314,0.6864537576931756,-0.7525287583818372,-2.469548392534733,2.0784645462187887,1.7470650034340902,0.7504375249127962,0.8780856710471467,Right
4,0.13421873940744794,0.039950529820805686,0.07998157982787425,-0.18727625722236088,-0.12028350098879115,-0.22580190570834396,-1.034565491279278,0.5949797713618371,-0.6512739702967141,0.49270061480621796,0.059662681647638445,-0.09405762824457217,0.6393757545184803,-0.9688012816909951,-0.6349883407917197,-0.018861129788917304,-0.6443379724461468,-0.5565038482992968,-0.030627974009035417,-0.22980279181849236,-0.6446729661306919,-0.3279137661334793,-0.28164401127334726,-0.3247595626633272,-0.36304959968780093,-0.33370580889910567,-0.6058311085053836,-0.7048833201282592,1.125856338904781,0.5760893363089539,0.30857559696831505,2.068120700278378,0.9003862171752489,1.4623056386255935,-0.1736192814714897,1.1651850767187348,1.3668117600526586,1.439416671949375,0.5395024794089691,1.6949485240583955,1.4045380953227569,1.3057058753894557,-0.11848589193931215,1.245690836146912,1.4241103856336443,1.5390848792601612,0.9816644314056505,0.347464247721237,-0.5686862278325284,-2.6271657267531863,-1.160700980355947,-1.5184770590595362,1.110729889411395,0.42452902277899246,Right
5,0.4000036939920025,0.11903109486266096,0.09724657221712502,-0.1556417543131783,-0.19362709915268816,-0.5746531645274147,-1.2074960435635123,0.607242871870218,-0.6565927434882715,0.4960102392615529,0.13570411799650495,-0.2660493889361614,0.647103189280646,-0.9337381366783858,-0.31341532735872535,-0.22280123206230606,-0.4237629126691034,-0.34828986580251975,0.4859767174267134,-0.2004822977017933,-0.504924245204772,-0.30453051829099337,-0.2727353946460237,-0.30696707355134717,-0.26354214065771947,-0.33293935235545347,-0.2612475315448423,-0.04781848250165856,0.1069962300651319,0.5826174090290976,1.2938302697558395,1.2523165183917144,2.1328853890778054,2.6375550435226836,-0.27426026880488497,-0.05438938067268771,1.1259143427718388,0.9171123733322837,1.367870658539637,1.0574600177211866,1.4802236648426819,1.9169576434610502,-0.16911900113843598,0.2669551787299819,1.0629069325923133,1.0199113900436414,-0.17022342813161867,0.855948512679145,0.4118072684304517,0.020805488116835892,-0.0809791381643684,1.7470650034340902,2.5518993474057914,-1.389697570293625,Right
6,0.3889289428806569,0.08211963385541213,0.12601370288072122,0.22397228059701269,-0.010268103742945593,0.2816181071193952,-1.1768564705765145,0.601263258392591,-0.6634947276612123,0.5078380774789818,0.1220250846572759,-0.15904605688912193,0.6521189515643772,-0.9259224988951456,-0.41519462326033685,-0.3140595940966321,-0.7026126260978689,-0.42113050025345905,-0.1452678210387644,-0.21961716843468926,-0.48814224409471635,-0.34601944147553704,-0.3116123036212461,-0.33811885000646236,-0.29261339367460926,-0.36680102643500895,-0.602356098544467,0.06531212671376051,0.7860768712003032,0.5977884066164169,1.24552973746161,0.8197279328378395,0.6563288769865846,2.638915235645216,-0.19738557762175651,0.5775776752999126,1.4983565300557273,2.487380328044741,1.407580541441889,1.2529028420265524,0.53263282223788,1.8981656883101055,0.14370903470355362,0.9065463002709738,1.2605525268884121,1.631201288409201,0.4057205016370159,1.0254432676651142,0.7794923295290692,3.488386840922817,0.7288122434793156,0.9306794878106835,-0.3304395685830008,1.422353648968932,Right
7,0.23389149940955925,0.1401156468799654,0.06272837241636002,0.44541380096129074,0.02640369533900292,-0.32094315811354507,-1.1569733434253757,0.6081853949248313,-0.6715275768208562,0.5295947890624138,0.08818914919818552,-0.120923626438516,0.6608695020162593,-1.0392427730854463,-0.7143877955457639,-0.7720327465695597,-0.8224532512940457,-0.5181241131071078,0.11010139396191054,-0.19780999003350738,-0.6008370564908592,-0.34161682988281905,-0.2776794291807487,-0.31002037861381215,-0.3111371868848711,-0.3530212293626649,-0.6476494686167706,0.33154352420363403,0.9262713747819152,0.6172467575189952,1.710284528806849,3.0587824830662944,1.9199610565830498,2.6352296743777908,-0.42608941631828795,-0.3706973804265448,0.5331468471176432,0.5257721877511051,1.5245948038631962,2.8848504249763596,1.5765116604432843,1.6532336280074285,-0.39868723873723105,0.2896696297753621,0.5376551896732387,0.9963291994595154,1.2376395113028213,0.09322211524228312,-0.13972032321747466,3.488386840922817,0.18895132238352624,-0.7020915434361297,-1.2054353109367413,0.696663011739885,Right
8,0.4664522006600769,-0.012755452231665566,-0.03511051278198358,-0.3770832746774564,-0.48700149180827634,0.027908100705525653,-0.8876359514234593,0.6056720001125298,-0.6168771359306792,0.4321507641151661,-0.055667227563402186,-0.3529445495562307,0.6086323757445681,-1.0877683975306918,-0.5807382985954909,-0.282146031604021,-0.7114640965648964,-0.3001532243611543,0.24382288803681976,-0.30219998065559406,-0.47471802871055785,-0.2953374435721425,-0.32737757726021516,-0.3864864985332922,-0.3465312792100027,-0.3218743599745581,-0.4190813299334896,-0.6672781343458244,0.8916470626780015,0.5436024798374599,-0.5205297079836151,0.027955739793267206,0.42408543366886886,0.49608488066468115,-0.31082569784893255,1.4987969346157584,1.028316278804108,1.7430279079885629,-0.4813558884031128,0.5899402090538763,0.7043660186384528,0.6952332960818596,-0.4533128918232648,1.2600045516488905,1.3925639326024744,1.729655973266654,1.2376395113028213,1.0254432676651142,-0.5074053843160922,1.3447910955518467,-1.9704923619996308,0.11429397218727692,0.44161549819971135,1.422353648968932,Right
9,0.444302698437385,0.25081764195698986,0.10300942633203557,0.6984898242347514,-0.8537194826277615,0.09133560230899306,-1.0865675161361033,0.6119554871432836,-0.6408625969109399,0.4671537243968853,0.08221997195369989,-0.38486459105632836,0.6318396340722778,-1.226168005528721,-0.6442381078225821,-0.33163166424096385,-0.6061082327955468,-0.27545214861770667,0.31403577841825364,-0.24279165980339049,-0.39058037588234584,-0.3307342257272156,-0.3179384168685561,-0.3471246811719252,-0.28880892972755445,-0.37461248029397637,-0.37613476316057304,-0.5594242675773832,0.8661080732661768,0.5653031911495073,0.7885308285281939,0.7875180420546741,0.568541530321641,1.0715114925524365,-0.5960212740689872,0.08629399975415694,0.769857705808922,0.029150646931608976,0.9991957456997846,0.8146994570050475,0.7151875625212283,0.5701184367874114,-0.8155348280613582,0.3309142908840808,1.0564673518257732,0.3331476300674543,1.1736457413285286,0.09322211524228312,2.617917635022157,1.2817441618644654,2.0784645462187887,0.5224867299989803,0.9563188760548527,0.24310636347173073,Right
