,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
696,1.125,1.6875,0.375,0.332214,0.110596,-0.219971,-0.9105219999999999,-0.713689,-0.055273,0.494717,0.0644531,-0.652832,0.763184,Backward
700,5.25,-1.5,2.0,0.33123800000000003,0.110474,-0.22045900000000002,-0.910767,-0.7116210000000001,-0.055210699999999995,0.49551300000000004,0.05664059999999999,-0.647461,0.758789,Backward
704,4.25,-2.4375,0.3125,0.3302,0.11071800000000001,-0.220764,-0.9110719999999999,-0.709646,-0.0559802,0.496241,0.062011699999999996,-0.630371,0.769043,Backward
708,4.5625,-2.6875,-0.0625,0.329285,0.11096199999999999,-0.22094699999999998,-0.911316,-0.707896,-0.0567641,0.49672200000000005,0.061523400000000006,-0.655273,0.778809,Backward
712,3.25,-2.1875,-0.3125,0.328552,0.11114500000000001,-0.22113000000000002,-0.911499,-0.70649,-0.0573428,0.497166,0.0581055,-0.6503909999999999,0.7749020000000001,Backward
716,0.25,-0.9375,0.25,0.328552,0.11114500000000001,-0.22113000000000002,-0.911499,-0.70649,-0.0573428,0.497166,0.0532227,-0.6601560000000001,0.774414,Backward
720,-1.9375,-1.1875,1.1875,0.328857,0.111206,-0.221375,-0.911316,-0.707162,-0.0571174,0.497697,0.049316399999999996,-0.6625979999999999,0.777832,Backward
724,-3.25,-1.875,2.625,0.329285,0.111267,-0.22192399999999998,-0.911011,-0.7080989999999999,-0.05660900000000001,0.498824,0.043457,-0.6704100000000001,0.794434,Backward
728,-6.1875,-3.3125,3.3125,0.3302,0.111572,-0.222595,-0.9105219999999999,-0.7102149999999999,-0.056205700000000004,0.500417,0.03613280000000001,-0.6762699999999999,0.797363,Backward
732,-7.3125,-4.3125,0.5,0.33111599999999997,0.112549,-0.22283899999999998,-0.9099729999999999,-0.712654,-0.0572929,0.5016550000000001,0.0581055,-0.647461,0.756836,Backward
736,-1.625,1.6875,5.5,0.331848,0.111633,-0.223694,-0.9096069999999999,-0.7136819999999999,-0.05464730000000001,0.5026579999999999,0.023925799999999997,-0.7089840000000001,0.7910159999999999,Backward
740,0.0,4.5,3.3125,0.332092,0.110535,-0.22405999999999998,-0.9096069999999999,-0.7136,-0.0522928,0.5025729999999999,0.038085900000000006,-0.665039,0.7749020000000001,Backward
744,2.5625,2.0,0.125,0.33123800000000003,0.110046,-0.22399899999999998,-0.9099729999999999,-0.711547,-0.05190790000000001,0.502039,0.057128899999999996,-0.608887,0.769043,Backward
748,-3.5625,-1.1875,-1.375,0.331726,0.11071800000000001,-0.223694,-0.90979,-0.712923,-0.0530746,0.501976,0.0756836,-0.655762,0.7543949999999999,Backward
752,4.1875,-2.875,-1.6875,0.330811,0.11145,-0.22351100000000002,-0.9100950000000001,-0.71145,-0.055008900000000006,0.502129,0.0859375,-0.6547850000000001,0.760254,Backward
756,2.6875,-2.5625,-0.25,0.33013899999999996,0.111755,-0.223694,-0.910217,-0.710227,-0.0557721,0.502659,0.060058600000000004,-0.6347659999999999,0.7563479999999999,Backward
760,-2.25,-2.3125,-0.0625,0.330444,0.112122,-0.223816,-0.910034,-0.711073,-0.056181100000000005,0.5031869999999999,0.047363300000000004,-0.6606449999999999,0.757324,Backward
764,-2.0625,-1.1875,0.625,0.33105500000000004,0.11236600000000001,-0.223938,-0.90979,-0.712496,-0.05621659999999999,0.503653,0.050293,-0.690918,0.762207,Backward
768,1.9375,0.1875,1.5625,0.330994,0.11199999999999999,-0.224304,-0.9097290000000001,-0.712159,-0.055320100000000004,0.5040680000000001,0.04199219999999999,-0.6816409999999999,0.7670899999999999,Backward
772,1.25,1.4375,1.8125,0.330811,0.111572,-0.224548,-0.90979,-0.711549,-0.054475699999999995,0.504212,0.0532227,-0.6577149999999999,0.7714840000000001,Backward
776,-0.5625,1.5625,1.8125,0.33075,0.111206,-0.224731,-0.9098510000000001,-0.711242,-0.053728099999999994,0.504304,0.0576172,-0.643066,0.7797850000000001,Backward
780,-2.875,0.5625,1.8125,0.33111599999999997,0.11114500000000001,-0.224915,-0.909668,-0.711965,-0.0532899,0.504627,0.060058600000000004,-0.653809,0.773438,Backward
