,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
156,6.3125,2.0,0.0625,0.438721,-0.0221558,0.207581,-0.874023,-0.901433,-0.143907,-0.396611,0.14502,-0.777832,0.631836,Forward
160,5.4375,1.125,-1.75,0.437805,-0.0217285,0.20813,-0.87439,-0.899233,-0.14474700000000001,-0.397426,0.172852,-0.781738,0.62793,Forward
164,9.75,0.9375,-1.125,0.43652299999999994,-0.0211182,0.20855700000000002,-0.8749389999999999,-0.8961610000000001,-0.14564000000000002,-0.397906,0.17627,-0.784668,0.609863,Forward
168,11.875,1.4375,-2.0,0.434753,-0.020446799999999998,0.209106,-0.8756709999999999,-0.891967,-0.146534,-0.398631,0.174805,-0.763184,0.605957,Forward
172,12.1875,1.0625,-2.0625,0.433228,-0.019775400000000002,0.20965599999999998,-0.876343,-0.8883479999999999,-0.147532,-0.39934899999999995,0.168945,-0.7773439999999999,0.593262,Forward
176,14.9375,0.875,0.125,0.43115200000000004,-0.019287099999999998,0.20977800000000002,-0.8773190000000001,-0.8835940000000001,-0.147586,-0.399486,0.16162100000000001,-0.7695310000000001,0.6030270000000001,Forward
180,14.625,0.5,3.6875,0.42895500000000003,-0.019165,0.209229,-0.87854,-0.8787860000000001,-0.146347,-0.39870300000000003,0.140625,-0.772949,0.6293949999999999,Forward
184,11.9375,-1.5,5.0,0.42718500000000004,-0.019104,0.208313,-0.879639,-0.874985,-0.144873,-0.39721799999999996,0.12207,-0.752441,0.616699,Forward
188,10.3125,-1.625,3.1875,0.425903,-0.018981900000000003,0.207581,-0.880432,-0.872208,-0.14389000000000002,-0.39594,0.12646500000000002,-0.7700199999999999,0.6137699999999999,Forward
192,11.0,-2.125,4.0625,0.42474399999999995,-0.0187378,0.20672600000000002,-0.8812260000000001,-0.869692,-0.143074,-0.394326,0.132324,-0.8032229999999999,0.6206050000000001,Forward
196,13.75,-2.125,6.375,0.42297399999999996,-0.0186768,0.20544400000000002,-0.8823850000000001,-0.8659309999999999,-0.141305,-0.392142,0.129883,-0.801758,0.643066,Forward
200,13.1875,-2.25,10.8125,0.42108199999999996,-0.019043,0.203491,-0.8837280000000001,-0.862101,-0.138154,-0.389052,0.10839800000000001,-0.786133,0.654297,Forward
204,14.125,-2.25,12.375,0.41876199999999997,-0.0197144,0.201172,-0.885315,-0.857457,-0.13398,-0.385565,0.08300779999999999,-0.781738,0.686523,Forward
208,14.9375,-2.375,13.3125,0.416138,-0.0205078,0.19873,-0.887085,-0.8522139999999999,-0.129375,-0.38198699999999997,0.06835939999999999,-0.7768550000000001,0.704102,Forward
212,14.9375,-3.25,12.3125,0.413391,-0.0212402,0.19622799999999999,-0.888916,-0.8466969999999999,-0.1248,-0.37824800000000003,0.044433600000000004,-0.7456050000000001,0.6972659999999999,Forward
216,14.875,-2.25,10.5,0.410706,-0.022033700000000003,0.194153,-0.890625,-0.8413069999999999,-0.120523,-0.375342,0.038574199999999996,-0.750977,0.7045899999999999,Forward
220,15.1875,0.625,7.125,0.407776,-0.0228882,0.19287100000000001,-0.8922120000000001,-0.8353139999999999,-0.116719,-0.373971,0.052246100000000004,-0.750488,0.7202149999999999,Forward
224,17.125,1.625,5.6875,0.404724,-0.023376499999999998,0.19201700000000002,-0.8937379999999999,-0.8289040000000001,-0.113889,-0.373105,0.0786133,-0.749023,0.717773,Forward
228,18.8125,1.25,2.25,0.401306,-0.0234375,0.191711,-0.895386,-0.821572,-0.112134,-0.37299899999999997,0.0795898,-0.723633,0.716309,Forward
232,14.3125,-2.3125,0.5,0.399231,-0.022522,0.191528,-0.8963620000000001,-0.816803,-0.112791,-0.372183,0.125977,-0.746582,0.6914060000000001,Forward
236,8.125,-6.1875,2.375,0.39819299999999996,-0.0211182,0.190918,-0.8969729999999999,-0.814163,-0.114409,-0.370068,0.146973,-0.735352,0.695313,Forward
240,4.875,-8.625,4.0,0.397461,-0.0194092,0.18988,-0.897583,-0.812157,-0.11635999999999999,-0.366896,0.146973,-0.671875,0.673828,Forward
244,-0.8125,-6.4375,3.875,0.397949,-0.0183716,0.18896500000000002,-0.8975219999999999,-0.812945,-0.117691,-0.364292,0.148926,-0.708496,0.653809,Forward
248,2.375,-6.0625,2.625,0.398621,-0.0169067,0.188354,-0.8974,-0.814021,-0.12010799999999999,-0.361939,0.182617,-0.765625,0.630371,Forward
252,15.5625,-3.375,1.6875,0.396973,-0.015136700000000001,0.18823199999999998,-0.898193,-0.8099430000000001,-0.12256099999999999,-0.360564,0.205078,-0.7407229999999999,0.641113,Forward
256,11.8125,0.0625,5.0,0.395386,-0.014465299999999999,0.187744,-0.899048,-0.8063819999999999,-0.122761,-0.35935,0.178223,-0.692871,0.641602,Forward
260,-0.6875,-0.375,5.75,0.39550799999999997,-0.0145874,0.18689,-0.899109,-0.806729,-0.121903,-0.357792,0.139648,-0.676758,0.6445310000000001,Forward
264,-4.8125,-1.5625,4.375,0.397034,-0.014465299999999999,0.186157,-0.8986209999999999,-0.810079,-0.122127,-0.356133,0.158691,-0.7592770000000001,0.6420899999999999,Forward
268,0.125,-1.875,6.75,0.397766,-0.0142822,0.18512,-0.8984989999999999,-0.8117,-0.121905,-0.353937,0.168945,-0.7929689999999999,0.668945,Forward
272,8.6875,-2.5625,6.125,0.396606,-0.013977100000000001,0.18395999999999998,-0.899292,-0.809232,-0.121076,-0.351679,0.125,-0.7226560000000001,0.674805,Forward
276,4.5,-1.6875,4.0625,0.39569099999999996,-0.0137939,0.183289,-0.8997799999999999,-0.807231,-0.12052,-0.350371,0.12451199999999998,-0.6889649999999999,0.688477,Forward
280,-3.4375,-1.0625,3.625,0.395996,-0.013855000000000001,0.182739,-0.8997799999999999,-0.807972,-0.120084,-0.349351,0.128418,-0.706055,0.711426,Forward
284,-2.5,0.8125,1.9375,0.396362,-0.0141602,0.18249500000000002,-0.899658,-0.808872,-0.119474,-0.349076,0.121582,-0.725586,0.688477,Forward
288,-0.75,1.0,1.3125,0.396545,-0.014526400000000002,0.182312,-0.899658,-0.809417,-0.11873099999999999,-0.349005,0.11718800000000001,-0.760254,0.708496,Forward
292,2.0625,-0.375,2.8125,0.396362,-0.0146484,0.181824,-0.8997799999999999,-0.80907,-0.118049,-0.348183,0.121582,-0.75293,0.699707,Forward
296,6.0,2.75,2.25,0.395264,-0.0148315,0.181763,-0.90033,-0.806783,-0.11725,-0.34836300000000003,0.137207,-0.733398,0.7148439999999999,Forward
300,5.75,5.875,4.375,0.39379899999999995,-0.015808100000000002,0.181519,-0.901001,-0.8039189999999999,-0.114729,-0.34882399999999997,0.118652,-0.700195,0.7202149999999999,Forward
304,2.125,4.9375,4.5,0.392944,-0.016967799999999998,0.181152,-0.9014280000000001,-0.802445,-0.112009,-0.349117,0.09667970000000001,-0.7148439999999999,0.727539,Forward
308,-0.1875,2.9375,2.125,0.392944,-0.0177002,0.18096900000000002,-0.9014280000000001,-0.802663,-0.110536,-0.349321,0.11035199999999999,-0.7563479999999999,0.71582,Forward
312,7.25,4.1875,1.0,0.391663,-0.0179443,0.181213,-0.901917,-0.79994,-0.109801,-0.350109,0.135742,-0.7436520000000001,0.7304689999999999,Forward
316,8.0,3.375,3.375,0.390015,-0.0183716,0.18096900000000002,-0.9026489999999999,-0.796523,-0.108206,-0.350152,0.115723,-0.710449,0.727539,Forward
320,5.125,3.1875,3.9375,0.388733,-0.018981900000000003,0.18060299999999999,-0.903259,-0.793972,-0.106322,-0.350064,0.102539,-0.710938,0.739258,Forward
324,5.5625,2.75,2.625,0.387756,-0.0197144,0.180298,-0.903748,-0.792127,-0.104379,-0.350155,0.0859375,-0.7456050000000001,0.727539,Forward
328,9.9375,2.6875,-0.625,0.386169,-0.0198975,0.180542,-0.904358,-0.78874,-0.10363599999999999,-0.35091999999999995,0.100098,-0.744629,0.732422,Forward
332,15.125,4.6875,-1.625,0.383423,-0.0198364,0.181213,-0.9053959999999999,-0.7827689999999999,-0.103226,-0.35244000000000003,0.118164,-0.7075199999999999,0.734863,Forward
336,13.0,5.5,-1.8125,0.380981,-0.0199585,0.182007,-0.90625,-0.777496,-0.10268800000000002,-0.35428899999999997,0.117676,-0.677246,0.720703,Forward
340,10.25,5.0625,-2.5625,0.378906,-0.020080599999999997,0.182922,-0.906982,-0.773041,-0.102374,-0.356352,0.11523399999999999,-0.663574,0.7246090000000001,Forward
344,8.4375,3.25,-2.4375,0.377258,-0.020080599999999997,0.183594,-0.907532,-0.769458,-0.102255,-0.357799,0.10790999999999999,-0.674316,0.7231449999999999,Forward
348,9.625,-0.25,-3.75,0.37561,-0.019531299999999998,0.184204,-0.9080809999999999,-0.7657010000000001,-0.10308900000000001,-0.358725,0.09814450000000001,-0.685059,0.7226560000000001,Forward
352,9.875,-0.0625,-5.25,0.374146,-0.0186768,0.18512,-0.908508,-0.762225,-0.104779,-0.35999899999999996,0.12207,-0.695313,0.7231449999999999,Forward
356,12.5625,3.3125,-6.375,0.372131,-0.0180054,0.186523,-0.909058,-0.757594,-0.10628699999999999,-0.362404,0.14013699999999998,-0.689453,0.7250979999999999,Forward
360,10.5,4.875,-4.625,0.370728,-0.0179443,0.187683,-0.909424,-0.754497,-0.106723,-0.364734,0.130859,-0.7148439999999999,0.7094729999999999,Forward
364,11.375,2.5,-5.8125,0.36908,-0.0174561,0.188782,-0.9098510000000001,-0.750722,-0.107795,-0.366653,0.118164,-0.669434,0.694824,Forward
368,10.125,2.375,-7.9375,0.367249,-0.016662599999999996,0.190369,-0.910278,-0.746432,-0.10970999999999999,-0.369325,0.13037100000000001,-0.633789,0.711426,Forward
372,5.5625,1.75,-8.6875,0.366211,-0.0159912,0.191956,-0.9104,-0.7438819999999999,-0.11170799999999999,-0.37201100000000004,0.126953,-0.641113,0.716309,Forward
376,7.625,1.75,-8.9375,0.364929,-0.015441899999999998,0.19354200000000002,-0.910583,-0.740831,-0.113379,-0.374807,0.112793,-0.677246,0.742676,Forward
380,10.9375,-0.625,-7.0625,0.363342,-0.0148315,0.194519,-0.911011,-0.737166,-0.11458099999999999,-0.376433,0.0942383,-0.68457,0.733398,Forward
384,13.6875,-0.6875,-8.25,0.36120599999999997,-0.013916,0.19574,-0.9116209999999999,-0.732223,-0.11629400000000001,-0.378394,0.09960939999999999,-0.654297,0.722168,Forward
388,7.5,0.0625,-9.5,0.360046,-0.0131226,0.197266,-0.9117430000000001,-0.7293470000000001,-0.118397,-0.38090799999999997,0.11181600000000001,-0.658691,0.730957,Forward
392,4.0,0.25,-9.1875,0.35949699999999996,-0.012573200000000001,0.198669,-0.911682,-0.727876,-0.120206,-0.383302,0.11035199999999999,-0.6757810000000001,0.744629,Forward
396,8.0,3.0625,-9.3125,0.357849,-0.0122681,0.200378,-0.9119870000000001,-0.724126,-0.121331,-0.38659299999999996,0.112793,-0.6621090000000001,0.7871090000000001,Forward
400,5.4375,4.75,-8.0625,0.356567,-0.012817400000000001,0.201782,-0.91217,-0.72145,-0.120808,-0.389826,0.0795898,-0.659668,0.774414,Forward
404,2.375,3.0625,-9.25,0.355957,-0.012817400000000001,0.20343,-0.9119870000000001,-0.719962,-0.12174700000000001,-0.39305500000000004,0.10986300000000002,-0.6601560000000001,0.760254,Forward
408,3.5,2.8125,-8.9375,0.355469,-0.0126343,0.205017,-0.9118649999999999,-0.7187279999999999,-0.12302300000000001,-0.396066,0.120117,-0.6704100000000001,0.746582,Forward
412,7.125,3.1875,-8.625,0.35449200000000003,-0.0124512,0.20654299999999998,-0.9118649999999999,-0.7164229999999999,-0.124046,-0.398995,0.119629,-0.676758,0.739746,Forward
416,8.6875,2.375,-7.5,0.353149,-0.012023899999999999,0.20788600000000002,-0.9121090000000001,-0.7133109999999999,-0.125222,-0.40148,0.132324,-0.6704100000000001,0.760254,Forward
420,10.1875,1.375,-5.375,0.351624,-0.011474600000000001,0.208862,-0.9124760000000001,-0.709793,-0.126277,-0.403192,0.138184,-0.656738,0.750488,Forward
424,8.9375,1.0625,-4.4375,0.350281,-0.010864299999999999,0.20971700000000001,-0.912842,-0.706678,-0.127429,-0.40462800000000004,0.144043,-0.6469729999999999,0.7485350000000001,Forward
428,7.375,1.5,-5.875,0.34906,-0.0101929,0.21087600000000004,-0.913025,-0.7037329999999999,-0.128962,-0.406579,0.151855,-0.6420899999999999,0.758789,Forward
432,9.0,2.75,-6.9375,0.347534,-0.00952148,0.21228000000000002,-0.913269,-0.7001189999999999,-0.130528,-0.40905199999999997,0.160645,-0.637207,0.760742,Forward
436,12.3125,4.8125,-6.375,0.345276,-0.00927734,0.213684,-0.913818,-0.695131,-0.130978,-0.411922,0.14843800000000001,-0.6464840000000001,0.794922,Forward
440,13.0625,5.0,-5.125,0.342834,-0.00939941,0.214783,-0.9144899999999999,-0.68992,-0.130448,-0.414462,0.12207,-0.633301,0.789063,Forward
444,8.75,4.3125,-4.25,0.341003,-0.00970459,0.215637,-0.914917,-0.6860569999999999,-0.129671,-0.41653900000000005,0.107422,-0.625488,0.7924800000000001,Forward
448,4.875,3.3125,-4.375,0.340027,-0.0101318,0.21643099999999998,-0.9151,-0.684077,-0.128999,-0.418488,0.102539,-0.6445310000000001,0.789551,Forward
452,5.875,2.5,-5.375,0.339233,-0.0101929,0.21740700000000002,-0.915222,-0.682358,-0.129205,-0.420555,0.12451199999999998,-0.665039,0.788574,Forward
456,8.4375,4.125,-5.9375,0.338074,-0.0100708,0.21862800000000002,-0.915344,-0.679736,-0.129752,-0.423,0.147949,-0.663574,0.772949,Forward
460,11.8125,5.875,-6.1875,0.335938,-0.0101318,0.219971,-0.9157709999999999,-0.675113,-0.129598,-0.42591999999999997,0.13281300000000001,-0.616699,0.780762,Forward
464,9.125,3.875,-6.875,0.334045,-0.0101929,0.221313,-0.916199,-0.671056,-0.12954200000000002,-0.428849,0.107422,-0.59082,0.77832,Forward
468,5.6875,0.3125,-8.3125,0.332886,-0.00964355,0.222656,-0.9162600000000001,-0.668254,-0.13094,-0.43126499999999995,0.116699,-0.588867,0.7753909999999999,Forward
472,5.9375,-0.375,-10.25,0.331726,-0.00848389,0.224365,-0.9162600000000001,-0.665195,-0.133707,-0.434036,0.14941400000000002,-0.595703,0.7924800000000001,Forward
476,7.625,2.375,-10.875,0.330444,-0.00775146,0.226318,-0.9162600000000001,-0.6620199999999999,-0.135783,-0.43758800000000003,0.158203,-0.624023,0.807617,Forward
480,7.25,5.4375,-9.5625,0.329285,-0.00769043,0.228149,-0.9162600000000001,-0.659378,-0.13658399999999998,-0.44131400000000004,0.151367,-0.641113,0.8012699999999999,Forward
484,7.625,4.6875,-7.9375,0.32818600000000003,-0.00775146,0.229675,-0.9162600000000001,-0.656921,-0.136976,-0.44448999999999994,0.138184,-0.6308590000000001,0.767578,Forward
488,7.125,2.125,-5.875,0.326965,-0.00762939,0.230652,-0.916443,-0.654207,-0.137277,-0.44649700000000003,0.12207,-0.591309,0.772949,Forward
492,5.3125,1.375,-4.8125,0.325867,-0.00744629,0.231506,-0.916626,-0.6517470000000001,-0.137664,-0.448218,0.12402300000000001,-0.5878909999999999,0.7924800000000001,Forward
496,4.625,2.5625,-7.3125,0.325073,-0.00726318,0.23284899999999997,-0.916565,-0.64986,-0.138514,-0.45085600000000003,0.14111300000000002,-0.608887,0.794922,Forward
500,4.5625,3.9375,-9.4375,0.32409699999999997,-0.00695801,0.234619,-0.916443,-0.647482,-0.13978,-0.45428500000000005,0.15576199999999998,-0.59082,0.7983399999999999,Forward
504,3.0,3.5625,-9.0625,0.32311999999999996,-0.00695801,0.236328,-0.9163819999999999,-0.645258,-0.140434,-0.45780299999999996,0.13037100000000001,-0.5717770000000001,0.8012699999999999,Forward
508,0.375,2.375,-9.8125,0.32263200000000003,-0.00695801,0.23797600000000002,-0.9161379999999999,-0.644044,-0.141278,-0.46112600000000004,0.12109400000000001,-0.583496,0.8217770000000001,Forward
512,-0.875,3.3125,-10.0625,0.322815,-0.00708008,0.23968499999999998,-0.915588,-0.6442399999999999,-0.142262,-0.46452899999999997,0.138672,-0.6342770000000001,0.8188479999999999,Forward
516,3.75,3.6875,-10.3125,0.322205,-0.00708008,0.24151599999999998,-0.915344,-0.642753,-0.14316199999999998,-0.46824099999999996,0.137207,-0.6210939999999999,0.803711,Forward
520,5.25,4.0,-10.0625,0.321167,-0.00701904,0.24334699999999998,-0.915222,-0.6403409999999999,-0.143959,-0.47197100000000003,0.142578,-0.600586,0.80957,Forward
524,2.8125,2.75,-8.625,0.32043499999999997,-0.00701904,0.244812,-0.9151,-0.63864,-0.144549,-0.47497799999999996,0.12646500000000002,-0.5839840000000001,0.8032229999999999,Forward
528,2.3125,2.0625,-7.6875,0.319824,-0.00689697,0.246155,-0.914917,-0.637133,-0.145343,-0.47763599999999995,0.135742,-0.5898439999999999,0.8139649999999999,Forward
532,4.6875,0.8125,-6.8125,0.319031,-0.00634766,0.24731399999999998,-0.914917,-0.635127,-0.14671199999999998,-0.479741,0.15673800000000002,-0.59375,0.8125,Forward
536,7.625,2.5,-6.625,0.31750500000000004,-0.00592041,0.248596,-0.9151,-0.631618,-0.14756,-0.482254,0.157227,-0.572754,0.815918,Forward
540,6.3125,3.9375,-6.75,0.316101,-0.00592041,0.24987800000000002,-0.915222,-0.6285350000000001,-0.147673,-0.484994,0.143555,-0.5683590000000001,0.8081050000000001,Forward
544,2.4375,3.1875,-7.875,0.315552,-0.00592041,0.251343,-0.9150389999999999,-0.62722,-0.148332,-0.487996,0.145508,-0.578613,0.8027340000000001,Forward
548,0.6875,2.8125,-7.9375,0.315247,-0.00579834,0.252747,-0.914734,-0.6263380000000001,-0.149301,-0.49075100000000005,0.153809,-0.572754,0.804688,Forward
552,-0.3125,2.75,-6.8125,0.315002,-0.00592041,0.25402800000000003,-0.914429,-0.6256970000000001,-0.14977100000000002,-0.49339099999999997,0.14599600000000001,-0.573242,0.813477,Forward
556,-1.4375,3.0625,-5.125,0.315002,-0.00628662,0.254944,-0.914185,-0.625738,-0.14968,-0.495428,0.137695,-0.580078,0.810547,Forward
560,-0.875,2.375,-4.3125,0.315002,-0.006591800000000001,0.255737,-0.9140010000000001,-0.625784,-0.149624,-0.497199,0.14502,-0.597168,0.8300780000000001,Forward
564,2.0625,3.3125,-5.0625,0.31445300000000004,-0.00683594,0.256714,-0.9138790000000001,-0.624606,-0.14951099999999998,-0.499346,0.14599600000000001,-0.592773,0.8276370000000001,Forward
568,3.125,4.125,-5.125,0.313293,-0.00720215,0.257751,-0.9140010000000001,-0.6222409999999999,-0.14888800000000002,-0.501797,0.133301,-0.560059,0.842773,Forward
572,2.125,2.5625,-3.3125,0.31256100000000003,-0.00744629,0.258423,-0.914063,-0.620748,-0.148478,-0.50338,0.129883,-0.5625,0.819824,Forward
576,3.625,0.875,-3.25,0.311829,-0.00720215,0.258972,-0.9141239999999999,-0.619039,-0.148892,-0.5044270000000001,0.15087899999999999,-0.5688479999999999,0.8193360000000001,Forward
580,5.3125,0.6875,-3.3125,0.310852,-0.00683594,0.259583,-0.914307,-0.616793,-0.14943900000000002,-0.5055890000000001,0.15771500000000002,-0.575684,0.830566,Forward
584,6.125,1.5,-3.0625,0.309631,-0.00665283,0.260193,-0.914551,-0.614116,-0.149515,-0.5068819999999999,0.14746099999999998,-0.563477,0.825684,Forward
588,4.875,1.0625,-2.375,0.308716,-0.00653076,0.26061999999999996,-0.914734,-0.612115,-0.149524,-0.507797,0.143066,-0.56543,0.814941,Forward
592,3.8125,0.9375,-1.8125,0.307983,-0.00653076,0.260925,-0.914917,-0.610578,-0.149325,-0.508523,0.13915999999999998,-0.56543,0.813477,Forward
596,2.6875,0.4375,-1.75,0.307312,-0.00640869,0.26123,-0.9150389999999999,-0.609092,-0.149385,-0.509154,0.14111300000000002,-0.560059,0.8300780000000001,Forward
600,2.125,0.25,-1.4375,0.306946,-0.00628662,0.261475,-0.9151,-0.608255,-0.149568,-0.50963,0.148926,-0.573242,0.827148,Forward
604,2.1875,0.1875,-1.1875,0.306458,-0.00616455,0.261658,-0.915222,-0.607176,-0.149648,-0.510004,0.150391,-0.5585939999999999,0.81543,Forward
608,1.6875,0.75,-0.6875,0.306091,-0.00616455,0.261841,-0.915283,-0.606394,-0.149567,-0.510419,0.14843800000000001,-0.5610350000000001,0.820313,Forward
612,1.375,0.4375,-0.25,0.305786,-0.00616455,0.261902,-0.915344,-0.605746,-0.14944200000000002,-0.510574,0.14746099999999998,-0.564453,0.824219,Forward
