,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
2992,1.5625,0.125,0.5625,0.315247,-0.023864700000000003,0.20605500000000002,-0.9260860000000001,-0.6384029999999999,-0.0858197,-0.409509,0.08300779999999999,-0.6132810000000001,0.8261719999999999,Forward
2996,3.0625,0.75,0.6875,0.314575,-0.0239868,0.205994,-0.9263309999999999,-0.6370640000000001,-0.0852648,-0.409524,0.08154299999999999,-0.597168,0.8276370000000001,Forward
3000,1.125,0.5,1.25,0.314209,-0.024231,0.20581100000000002,-0.9264530000000001,-0.636392,-0.084538,-0.40933200000000003,0.0727539,-0.59375,0.820801,Forward
3004,-0.5625,0.6875,1.0,0.31427,-0.024475099999999996,0.205627,-0.926514,-0.636648,-0.0839908,-0.409136,0.078125,-0.611328,0.8212889999999999,Forward
3008,1.5625,1.125,1.375,0.313965,-0.024841299999999997,0.20544400000000002,-0.926636,-0.6361600000000001,-0.0830624,-0.409022,0.0727539,-0.612305,0.824219,Forward
3012,1.0,1.0625,1.4375,0.313721,-0.0252686,0.2052,-0.926758,-0.635832,-0.08200729999999999,-0.40882399999999997,0.06591799999999999,-0.608887,0.8188479999999999,Forward
3016,0.125,0.5625,2.3125,0.313721,-0.0257568,0.204773,-0.9268190000000001,-0.6360359999999999,-0.08082719999999999,-0.40828000000000003,0.06591799999999999,-0.6157229999999999,0.8212889999999999,Forward
3020,0.4375,2.5625,2.1875,0.313538,-0.026367200000000004,0.204529,-0.926941,-0.635916,-0.0794569,-0.408199,0.0703125,-0.610352,0.8261719999999999,Forward
3024,4.0,4.1875,2.6875,0.312683,-0.027343799999999998,0.204224,-0.9272459999999999,-0.634526,-0.0770821,-0.408256,0.053710900000000006,-0.609863,0.823242,Forward
3028,3.1875,4.875,3.25,0.31189,-0.028503399999999998,0.20385699999999998,-0.927551,-0.6333449999999999,-0.0743538,-0.408304,0.052246100000000004,-0.610352,0.8339840000000001,Forward
3032,3.5,5.8125,3.0625,0.311157,-0.029663099999999998,0.203674,-0.927795,-0.6322810000000001,-0.0717685,-0.40870300000000004,0.061523400000000006,-0.616211,0.827148,Forward
3036,2.8125,7.625,5.0,0.310425,-0.0311279,0.203247,-0.9281010000000001,-0.631363,-0.0684596,-0.408817,0.0644531,-0.6079100000000001,0.830566,Forward
3040,1.0,11.25,6.9375,0.30993699999999996,-0.0332642,0.202759,-0.928284,-0.631202,-0.0639712,-0.409193,0.07226560000000001,-0.625,0.8378909999999999,Forward
3044,-0.625,13.0625,8.5625,0.309631,-0.035949699999999994,0.202026,-0.928467,-0.63167,-0.05838430000000001,-0.409433,0.05664059999999999,-0.619629,0.8310549999999999,Forward
3048,-1.625,12.25,8.5,0.30950900000000003,-0.0385132,0.201294,-0.9285889999999999,-0.632476,-0.0531038,-0.409595,0.04980469999999999,-0.608398,0.807617,Forward
3052,-0.375,9.5,7.5,0.309265,-0.040405300000000005,0.200562,-0.9287110000000001,-0.632736,-0.0490234,-0.409333,0.054199199999999996,-0.601074,0.8125,Forward
3056,-0.8125,8.0625,7.8125,0.309082,-0.041931199999999995,0.199829,-0.928894,-0.633012,-0.045643800000000005,-0.40886999999999996,0.0708008,-0.5878909999999999,0.797852,Forward
3060,-0.4375,7.0,7.25,0.308777,-0.0432129,0.199097,-0.929077,-0.6329140000000001,-0.042669599999999995,-0.40824499999999997,0.060058600000000004,-0.5898439999999999,0.820313,Forward
3064,0.9375,7.0625,6.3125,0.308167,-0.0443726,0.198547,-0.929321,-0.632128,-0.0399092,-0.407911,0.0634766,-0.5839840000000001,0.831543,Forward
3068,-3.6875,5.125,4.75,0.308289,-0.045349099999999996,0.19812000000000002,-0.929321,-0.632785,-0.037877600000000004,-0.40768000000000004,0.0585938,-0.578125,0.827148,Forward
3072,-10.625,12.8125,-1.25,0.30938699999999997,-0.0458374,0.19958499999999998,-0.92865,-0.6352180000000001,-0.0383737,-0.41080200000000006,0.19043,-0.508789,0.773438,Forward
3076,-14.0625,8.375,8.3125,0.311707,-0.0476685,0.198669,-0.9279790000000001,-0.640783,-0.0353899,-0.41008500000000003,0.08251950000000001,-0.643555,0.8164060000000001,Forward
3080,-4.875,2.5,5.3125,0.3125,-0.0483398,0.197998,-0.927795,-0.6427039999999999,-0.0340564,-0.409168,0.0488281,-0.583496,0.766602,Forward
3084,1.125,-2.75,1.9375,0.312134,-0.0475464,0.197632,-0.92804,-0.641636,-0.0351325,-0.40797,0.0639648,-0.5356449999999999,0.7617189999999999,Forward
3088,1.4375,-5.9375,-2.8125,0.312012,-0.045898400000000006,0.197937,-0.9281010000000001,-0.64071,-0.03833,-0.407531,0.0756836,-0.536621,0.747559,Forward
3092,10.125,-8.0,-7.625,0.31073,-0.043273900000000004,0.199036,-0.928406,-0.6369600000000001,-0.043354699999999996,-0.40807,0.09033200000000001,-0.550293,0.7563479999999999,Forward
3096,6.5,-11.0,-10.8125,0.309753,-0.0401611,0.200378,-0.9285889999999999,-0.6336510000000001,-0.049569699999999994,-0.408798,0.08007810000000001,-0.507813,0.762207,Forward
3100,0.0625,-14.3125,-10.125,0.30993699999999996,-0.0368652,0.201416,-0.928467,-0.6326930000000001,-0.056426,-0.40879,0.09033200000000001,-0.541992,0.801758,Forward
