,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
2372,-0.4375,-0.4375,-0.0625,0.28674299999999997,0.20544400000000002,-0.46539300000000006,-0.811768,-0.718463,-0.066699,1.06617,0.0742188,-0.6679689999999999,0.7695310000000001,Right
2376,-0.875,-0.25,0.125,0.28674299999999997,0.20544400000000002,-0.46539300000000006,-0.811829,-0.718489,-0.0667242,1.0662,0.07128910000000001,-0.6660159999999999,0.767578,Right
2380,0.1875,-1.3125,-0.9375,0.286499,0.205566,-0.46539300000000006,-0.81189,-0.718184,-0.0671756,1.0663,0.0644531,-0.6674800000000001,0.7753909999999999,Right
2384,1.375,-1.5625,-2.125,0.285889,0.20575,-0.46521,-0.812134,-0.717251,-0.0682487,1.06602,0.07910160000000001,-0.6601560000000001,0.775879,Right
2388,2.4375,-0.8125,-2.3125,0.285156,0.20575,-0.465027,-0.8125,-0.715902,-0.0691875,1.0656,0.0786133,-0.650879,0.77832,Right
2392,2.375,-2.4375,-3.0,0.284302,0.205994,-0.464844,-0.812866,-0.714616,-0.0706375,1.0654,0.0776367,-0.645996,0.775879,Right
2396,1.125,-5.25,-5.0625,0.28381300000000004,0.207092,-0.464355,-0.813049,-0.714946,-0.0732372,1.0653,0.0766602,-0.68457,0.741699,Right
2400,6.3125,-5.625,-8.375,0.282166,0.207947,-0.46362299999999995,-0.813782,-0.7128399999999999,-0.07688539999999999,1.0643799999999999,0.0864258,-0.656738,0.7460939999999999,Right
2404,11.6875,-4.0,-2.6875,0.279907,0.20788600000000002,-0.46374499999999996,-0.8145140000000001,-0.708659,-0.07912310000000002,1.06449,0.104004,-0.65918,0.776367,Right
2408,2.5,-1.4375,-0.5625,0.27948,0.207825,-0.46386700000000003,-0.814575,-0.707805,-0.0793778,1.06466,0.0727539,-0.65918,0.766602,Right
2412,-0.25,-0.1875,-1.125,0.279175,0.20770300000000003,-0.46380600000000005,-0.814758,-0.70711,-0.07957289999999999,1.0644200000000001,0.0742188,-0.625,0.7753909999999999,Right
2416,-4.375,1.25,-0.125,0.279846,0.20770300000000003,-0.46362299999999995,-0.8146359999999999,-0.7083229999999999,-0.079,1.06405,0.0717773,-0.657227,0.7875979999999999,Right
2420,-0.125,0.3125,-0.5625,0.279846,0.20770300000000003,-0.46362299999999995,-0.8146359999999999,-0.7083229999999999,-0.079,1.06405,0.08007810000000001,-0.673828,0.780762,Right
2424,2.5,-1.0,-0.5,0.279053,0.207581,-0.46368400000000004,-0.81488,-0.70673,-0.0796061,1.06403,0.08789060000000001,-0.62793,0.7773439999999999,Right
2428,2.1875,0.1875,1.375,0.278442,0.207275,-0.46392799999999995,-0.815063,-0.7053020000000001,-0.0796147,1.06427,0.09716799999999999,-0.638184,0.7875979999999999,Right
2432,-1.375,2.125,3.3125,0.278748,0.207031,-0.464233,-0.814819,-0.705591,-0.07865939999999999,1.06472,0.09570310000000001,-0.661133,0.7875979999999999,Right
2436,-1.9375,4.4375,4.125,0.279358,0.206238,-0.4646,-0.8146359999999999,-0.705842,-0.076513,1.0648600000000001,0.0786133,-0.6601560000000001,0.804199,Right
2440,-3.6875,6.8125,6.6875,0.280579,0.205017,-0.465149,-0.814209,-0.706719,-0.0728964,1.06503,0.06933589999999999,-0.663086,0.804199,Right
2444,-6.75,8.25,9.0625,0.28234899999999996,0.20391800000000002,-0.46575900000000003,-0.813477,-0.708724,-0.06880700000000001,1.06544,0.07714839999999999,-0.672363,0.804688,Right
2448,-11.1875,7.8125,9.6875,0.284851,0.202942,-0.466492,-0.8125,-0.7122649999999999,-0.0640631,1.0663,0.046386699999999996,-0.6518550000000001,0.780762,Right
2452,-7.3125,3.125,6.5625,0.28674299999999997,0.20263699999999998,-0.467102,-0.811523,-0.7153970000000001,-0.06105019999999999,1.06741,0.0317383,-0.668945,0.737305,Right
2456,-1.125,2.3125,5.625,0.287598,0.202576,-0.467529,-0.810974,-0.716908,-0.059682000000000006,1.0683,0.0834961,-0.731445,0.7695310000000001,Right
2460,4.0625,0.4375,1.0625,0.28686500000000004,0.202026,-0.467834,-0.811218,-0.714975,-0.059399,1.06847,0.062011699999999996,-0.609375,0.734375,Right
2464,2.875,-0.4375,-0.0625,0.286072,0.202209,-0.467834,-0.811462,-0.7137359999999999,-0.060539300000000004,1.0686,0.101563,-0.6264649999999999,0.734863,Right
2468,0.875,-1.75,0.8125,0.285767,0.202759,-0.467896,-0.811401,-0.713806,-0.06165880000000001,1.06921,0.0913086,-0.648438,0.727539,Right
2472,0.6875,-1.625,0.4375,0.285522,0.20306400000000002,-0.46801800000000005,-0.81134,-0.713713,-0.062289199999999996,1.0697299999999998,0.07324220000000001,-0.641113,0.7329100000000001,Right
2476,-2.25,-1.5,-0.3125,0.285828,0.203491,-0.46795699999999996,-0.811157,-0.714749,-0.0626579,1.06998,0.0629883,-0.6518550000000001,0.736328,Right
2480,-1.75,-0.375,-0.5,0.28613299999999997,0.203796,-0.467834,-0.8110350000000001,-0.715642,-0.0628879,1.06999,0.0649414,-0.6679689999999999,0.750488,Right
2484,-2.0,0.3125,-0.625,0.286438,0.203979,-0.46765100000000004,-0.810974,-0.716391,-0.0629795,1.06976,0.0649414,-0.6606449999999999,0.750977,Right
2488,-3.375,1.25,-0.3125,0.28686500000000004,0.204102,-0.46740699999999996,-0.810974,-0.717313,-0.0629179,1.0693700000000002,0.0688477,-0.657227,0.7695310000000001,Right
2492,-4.125,1.3125,0.375,0.287476,0.204102,-0.46728500000000006,-0.810791,-0.7184050000000001,-0.06234169999999999,1.06912,0.0581055,-0.666992,0.779297,Right
2496,-3.25,0.625,0.8125,0.288025,0.204041,-0.467346,-0.810608,-0.7193579999999999,-0.06161799999999999,1.06923,0.052246100000000004,-0.6757810000000001,0.788574,Right
2500,-1.25,0.9375,-1.1875,0.288086,0.204041,-0.467102,-0.8107300000000001,-0.7194560000000001,-0.06175169999999999,1.0687,0.06738279999999999,-0.6762699999999999,0.78418,Right
2504,0.625,1.3125,-1.0625,0.287903,0.203796,-0.466858,-0.810974,-0.718821,-0.061766999999999996,1.06794,0.07128910000000001,-0.663086,0.780273,Right
2508,0.375,0.3125,0.3125,0.287781,0.203796,-0.466919,-0.810974,-0.718598,-0.061846000000000005,1.06807,0.06689450000000001,-0.6469729999999999,0.7871090000000001,Right
