,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
0,-0.25,-0.25,-0.0625,0.337341,0.230652,-0.487915,-0.771362,-0.8416620000000001,-0.0266476,1.13998,0.022949200000000003,-0.7539060000000001,0.694824,Right
4,-0.5625,-0.125,0.375,0.337341,0.230652,-0.487976,-0.771362,-0.8416809999999999,-0.026606400000000002,1.1401299999999999,0.030273400000000002,-0.747559,0.682617,Right
8,-0.75,-0.125,0.125,0.33728,0.230591,-0.487976,-0.771362,-0.841475,-0.0265719,1.14005,0.032226599999999994,-0.746582,0.678711,Right
12,-0.5625,-0.5625,-0.125,0.33728,0.230591,-0.487976,-0.771362,-0.841475,-0.0265719,1.14005,0.0292969,-0.75293,0.685059,Right
16,0.5,-1.0,-0.5625,0.337219,0.230591,-0.487976,-0.771362,-0.8413510000000001,-0.026631400000000003,1.14004,0.0356445,-0.749512,0.684082,Right
20,0.5,-0.9375,-0.6875,0.337158,0.230591,-0.487976,-0.771423,-0.8412540000000001,-0.026719200000000002,1.14005,0.027343799999999998,-0.742676,0.6835939999999999,Right
24,-0.3125,-1.0,-0.6875,0.337158,0.230591,-0.487976,-0.771423,-0.8412540000000001,-0.026719200000000002,1.14005,0.027832,-0.755371,0.6811520000000001,Right
28,1.4375,-0.5625,-0.75,0.336853,0.230469,-0.487976,-0.771545,-0.840525,-0.026885000000000003,1.13991,0.0219727,-0.7617189999999999,0.692871,Right
32,1.625,-0.875,-0.8125,0.336548,0.230408,-0.488037,-0.771667,-0.8398959999999999,-0.0271039,1.13998,0.0200195,-0.7641600000000001,0.690918,Right
36,1.0,-0.5625,-1.0,0.33618200000000004,0.230408,-0.488037,-0.7718510000000001,-0.839234,-0.0275459,1.13998,0.029785200000000005,-0.7558590000000001,0.6914060000000001,Right
40,0.125,-0.4375,-1.0,0.33618200000000004,0.230408,-0.488037,-0.7718510000000001,-0.839234,-0.0275459,1.13998,0.0332031,-0.748047,0.680176,Right
44,-0.125,-1.1875,-0.875,0.335999,0.230591,-0.487976,-0.771912,-0.839116,-0.0280767,1.1400299999999999,0.029785200000000005,-0.7441409999999999,0.671387,Right
48,1.8125,-1.4375,-1.4375,0.335571,0.23077399999999998,-0.487915,-0.772095,-0.838556,-0.028902099999999997,1.14008,0.03417969999999999,-0.752441,0.670898,Right
52,2.6875,-0.4375,-1.375,0.334961,0.23077399999999998,-0.48779300000000003,-0.7724,-0.8374159999999999,-0.0297207,1.1397899999999999,0.043457,-0.742188,0.678711,Right
56,0.625,0.5625,-1.375,0.334656,0.23077399999999998,-0.48761000000000004,-0.772644,-0.836849,-0.0302539,1.13939,0.047363300000000004,-0.7485350000000001,0.689941,Right
60,-1.0,0.0,-1.75,0.334656,0.231079,-0.48730500000000004,-0.772766,-0.837218,-0.0309865,1.13904,0.041503899999999996,-0.760742,0.686523,Right
64,0.125,-0.8125,-2.125,0.334534,0.231262,-0.48706099999999997,-0.772949,-0.8372219999999999,-0.0316368,1.1387,0.032226599999999994,-0.75293,0.675293,Right
68,0.75,-0.9375,-1.1875,0.334351,0.23114,-0.48706099999999997,-0.7730100000000001,-0.836714,-0.0316547,1.13856,0.00878906,-0.742188,0.6782229999999999,Right
72,0.875,-1.1875,-1.875,0.33429000000000003,0.231079,-0.48706099999999997,-0.773071,-0.8365360000000001,-0.031648,1.1385,0.00488281,-0.7641600000000001,0.6835939999999999,Right
76,0.875,-0.0625,-3.1875,0.334167,0.231323,-0.486633,-0.7733760000000001,-0.83662,-0.0325716,1.13784,0.034668,-0.784668,0.690918,Right
80,1.5625,0.6875,-2.9375,0.33374000000000004,0.23144499999999998,-0.486145,-0.773804,-0.8359559999999999,-0.0337006,1.13689,0.059082,-0.765625,0.690918,Right
84,1.0625,1.3125,-2.5,0.333313,0.23144499999999998,-0.48571800000000004,-0.774231,-0.835148,-0.0345991,1.13595,0.054199199999999996,-0.737793,0.687988,Right
88,0.0,0.625,-3.0625,0.33300799999999997,0.231506,-0.485291,-0.774597,-0.834641,-0.035444699999999996,1.1350799999999999,0.044433600000000004,-0.737305,0.6918949999999999,Right
92,2.0,0.6875,-4.125,0.332458,0.231323,-0.48480200000000007,-0.775208,-0.8334030000000001,-0.0363018,1.13384,0.039550800000000004,-0.737305,0.695801,Right
96,3.125,0.5,-4.6875,0.331787,0.231323,-0.484253,-0.775879,-0.8321709999999999,-0.037628800000000004,1.13265,0.046875,-0.749512,0.692871,Right
100,4.125,0.375,-4.5,0.330994,0.23120100000000002,-0.48382600000000003,-0.776489,-0.8305389999999999,-0.038773699999999994,1.13158,0.041503899999999996,-0.739746,0.679199,Right
104,3.8125,0.4375,-4.125,0.330383,0.23101799999999997,-0.48339799999999994,-0.7771,-0.829197,-0.039644900000000004,1.13048,0.038574199999999996,-0.742188,0.678711,Right
108,3.1875,0.625,-5.0,0.329895,0.230896,-0.482849,-0.7776489999999999,-0.828119,-0.0405441,1.12915,0.0317383,-0.753418,0.679688,Right
112,4.375,1.8125,-5.25,0.329346,0.23053,-0.48223900000000003,-0.778381,-0.8266540000000001,-0.041245300000000006,1.1274600000000001,0.033691399999999996,-0.7456050000000001,0.6816409999999999,Right
116,3.375,1.5625,-5.625,0.328796,0.230408,-0.48150600000000005,-0.7791140000000001,-0.825477,-0.04240530000000001,1.12575,0.046386699999999996,-0.752441,0.6914060000000001,Right
120,2.4375,2.5,-6.625,0.328308,0.23028600000000002,-0.48053,-0.779968,-0.824401,-0.043721300000000005,1.12352,0.0517578,-0.7329100000000001,0.684082,Right
124,0.75,3.25,-7.0625,0.328125,0.23016399999999998,-0.47936999999999996,-0.780762,-0.823859,-0.0448342,1.1208799999999999,0.04980469999999999,-0.7387699999999999,0.69043,Right
128,0.8125,4.3125,-7.5625,0.328308,0.22998000000000002,-0.478149,-0.7814939999999999,-0.823932,-0.045511800000000005,1.11808,0.041503899999999996,-0.763672,0.6782229999999999,Right
132,4.4375,4.9375,-8.25,0.32782,0.229492,-0.476868,-0.782654,-0.822412,-0.0465894,1.11484,0.049316399999999996,-0.7485350000000001,0.684082,Right
136,4.0625,3.6875,-8.625,0.327209,0.229431,-0.475525,-0.783752,-0.8211639999999999,-0.0484609,1.11189,0.07324220000000001,-0.7543949999999999,0.6831050000000001,Right
140,3.6875,2.75,-7.6875,0.326599,0.229248,-0.474426,-0.784668,-0.819749,-0.0498935,1.10931,0.057128899999999996,-0.7436520000000001,0.692871,Right
144,3.5625,3.0625,-8.75,0.325989,0.22912600000000002,-0.473145,-0.785767,-0.818439,-0.051622400000000006,1.10643,0.0585938,-0.7612300000000001,0.7075199999999999,Right
148,3.4375,4.0,-10.0625,0.325439,0.22876,-0.47174099999999997,-0.786926,-0.816919,-0.0530129,1.10304,0.052246100000000004,-0.750488,0.711914,Right
152,3.375,2.9375,-10.0625,0.324829,0.22845500000000002,-0.470398,-0.788086,-0.815376,-0.05451280000000001,1.09985,0.040039099999999994,-0.750488,0.711914,Right
156,3.875,1.75,-10.6875,0.323975,0.22833299999999998,-0.469055,-0.789246,-0.813577,-0.056527,1.0968200000000001,0.0488281,-0.7485350000000001,0.727539,Right
160,4.6875,2.625,-10.0625,0.322876,0.22784400000000002,-0.467834,-0.790588,-0.810924,-0.0581898,1.0937,0.045898400000000006,-0.727539,0.736328,Right
164,6.0,2.125,-10.25,0.321777,0.227356,-0.46661400000000003,-0.79187,-0.808245,-0.059816999999999995,1.09057,0.046386699999999996,-0.734863,0.720703,Right
168,8.6875,1.8125,-13.0,0.32019000000000003,0.22723400000000002,-0.465027,-0.793457,-0.805074,-0.06284769999999999,1.08699,0.06933589999999999,-0.730957,0.6972659999999999,Right
172,9.25,2.0,-11.75,0.31842,0.22699,-0.46362299999999995,-0.7951050000000001,-0.801458,-0.06575460000000001,1.08371,0.08691410000000001,-0.71582,0.701172,Right
176,7.4375,1.4375,-11.0625,0.316833,0.226868,-0.46228,-0.79657,-0.7983100000000001,-0.0685538,1.08066,0.08398439999999999,-0.711426,0.710938,Right
180,6.9375,1.5,-10.8125,0.31561300000000003,0.226746,-0.460938,-0.797852,-0.795823,-0.07092260000000002,1.07762,0.07470700000000001,-0.729492,0.7094729999999999,Right
184,9.0,1.9375,-14.6875,0.313904,0.226318,-0.459229,-0.799622,-0.7920510000000001,-0.07369760000000002,1.07349,0.0581055,-0.709961,0.716797,Right
188,15.625,1.0,-13.125,0.310913,0.22534200000000001,-0.45806899999999995,-0.801758,-0.78532,-0.0765747,1.06994,0.0703125,-0.661133,0.722168,Right
192,11.0,-0.1875,-10.8125,0.308777,0.224915,-0.457031,-0.803284,-0.780799,-0.07918170000000001,1.06721,0.07714839999999999,-0.6967770000000001,0.727051,Right
196,7.0625,-0.875,-11.3125,0.307312,0.22515900000000003,-0.45575,-0.804504,-0.778285,-0.0822605,1.06465,0.08496089999999999,-0.720703,0.716309,Right
200,12.3125,1.25,-10.3125,0.305176,0.22418200000000002,-0.454834,-0.806091,-0.773129,-0.08391230000000001,1.06164,0.0639648,-0.679199,0.732422,Right
204,9.5625,0.4375,-10.25,0.303589,0.223755,-0.45385699999999995,-0.807373,-0.7696350000000001,-0.0858406,1.0590700000000002,0.07128910000000001,-0.704102,0.7202149999999999,Right
208,10.9375,0.5625,-9.125,0.301636,0.22326700000000002,-0.452942,-0.808716,-0.765374,-0.08798500000000001,1.05654,0.0898438,-0.682129,0.7226560000000001,Right
212,9.3125,1.5,-7.3125,0.299927,0.222595,-0.452271,-0.809937,-0.7614,-0.089399,1.0543799999999999,0.0913086,-0.673828,0.736328,Right
216,4.625,4.25,-4.9375,0.299255,0.221741,-0.451538,-0.810791,-0.7591,-0.08943960000000001,1.05196,0.0883789,-0.6918949999999999,0.755371,Right
220,5.75,6.875,-2.6875,0.298645,0.22033699999999998,-0.45105,-0.811707,-0.7563350000000001,-0.0884054,1.0495700000000001,0.09033200000000001,-0.6762699999999999,0.750488,Right
224,3.0625,9.0625,0.8125,0.29870599999999997,0.218506,-0.450928,-0.8122560000000001,-0.754346,-0.0856804,1.0476,0.08007810000000001,-0.668945,0.758301,Right
228,0.4375,11.5,4.875,0.299561,0.21649200000000002,-0.45105,-0.8123779999999999,-0.7536229999999999,-0.08160319999999999,1.046,0.08496089999999999,-0.6914060000000001,0.756836,Right
232,-3.25,8.6875,5.8125,0.300842,0.214844,-0.451416,-0.812134,-0.754147,-0.077431,1.04531,0.055664099999999994,-0.680664,0.755371,Right
236,3.6875,3.75,4.6875,0.300964,0.21398899999999998,-0.45196499999999995,-0.812012,-0.753444,-0.0755445,1.0457,0.08886720000000001,-0.7456050000000001,0.7592770000000001,Right
240,7.5,1.625,3.5,0.300354,0.212646,-0.45282,-0.812134,-0.750861,-0.07344830000000001,1.04626,0.041503899999999996,-0.686523,0.733398,Right
244,12.125,-0.4375,-2.4375,0.298096,0.21148699999999998,-0.453064,-0.813171,-0.745409,-0.0739045,1.0456299999999998,0.060058600000000004,-0.617188,0.7456050000000001,Right
248,5.75,-1.5625,-3.5,0.296448,0.211548,-0.452759,-0.813843,-0.742375,-0.0759678,1.04492,0.11035199999999999,-0.6347659999999999,0.7402340000000001,Right
252,4.5,-1.0625,-1.75,0.295349,0.21166999999999997,-0.452637,-0.814331,-0.740499,-0.0774445,1.04474,0.11035199999999999,-0.659668,0.744629,Right
256,3.6875,-0.5,-0.375,0.294678,0.21160900000000002,-0.45269799999999993,-0.8145140000000001,-0.739176,-0.07799600000000001,1.04477,0.09277339999999999,-0.6704100000000001,0.729004,Right
260,1.125,-2.0625,0.25,0.294495,0.211853,-0.45288100000000003,-0.814453,-0.7391439999999999,-0.07842710000000001,1.04539,0.0766602,-0.682129,0.731445,Right
264,2.875,-2.3125,-0.25,0.29394499999999996,0.211975,-0.453064,-0.8145140000000001,-0.73828,-0.0790437,1.04586,0.0766602,-0.674805,0.7407229999999999,Right
268,3.1875,-1.5625,-0.375,0.293335,0.211792,-0.453247,-0.814697,-0.736967,-0.0792693,1.04607,0.06933589999999999,-0.661133,0.739746,Right
272,1.9375,-0.3125,-1.25,0.29284699999999997,0.21166999999999997,-0.453247,-0.814941,-0.735945,-0.0796175,1.04595,0.07714839999999999,-0.652832,0.739746,Right
276,-0.125,0.5,-1.125,0.292786,0.21160900000000002,-0.453064,-0.815002,-0.735716,-0.0797066,1.04546,0.08105470000000001,-0.665039,0.7382810000000001,Right
280,-1.1875,0.5625,0.625,0.293152,0.21166999999999997,-0.453003,-0.81488,-0.736452,-0.0794576,1.0454,0.0820313,-0.680664,0.734863,Right
