,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
0,0.0625,0.0625,0.125,0.341614,0.18634,-0.438538,-0.81012,-0.7993819999999999,-0.00229496,0.9933120000000001,-0.00048828099999999997,-0.721191,0.702148,Left
4,-1.0625,-0.375,0.125,0.341614,0.186401,-0.43859899999999996,-0.810059,-0.799439,-0.00232941,0.9934879999999999,0.00390625,-0.7231449999999999,0.715332,Left
8,-0.4375,0.0,0.125,0.341614,0.186401,-0.43859899999999996,-0.810059,-0.799439,-0.00232941,0.9934879999999999,0.00634766,-0.731445,0.7172850000000001,Left
12,1.0625,0.125,0.375,0.34137,0.186157,-0.438721,-0.810181,-0.798734,-0.00211013,0.99354,-0.00390625,-0.721191,0.721191,Left
16,-1.4375,-0.625,0.375,0.341492,0.186157,-0.43884300000000004,-0.810059,-0.7989649999999999,-0.00187421,0.9937940000000001,-0.00830078,-0.719727,0.71582,Left
20,-2.4375,-1.25,0.25,0.34179699999999996,0.186523,-0.43884300000000004,-0.809875,-0.799941,-0.00213134,0.994134,0.00292969,-0.732422,0.7045899999999999,Left
24,0.1875,-0.625,0.5625,0.34179699999999996,0.186584,-0.43884300000000004,-0.809875,-0.8000109999999999,-0.0022302,0.994195,0.0078125,-0.730957,0.708496,Left
28,1.4375,-0.125,0.4375,0.341492,0.186462,-0.438904,-0.809937,-0.799273,-0.0022814,0.9941840000000001,0.00878906,-0.727051,0.709961,Left
32,1.125,0.125,0.3125,0.34118699999999996,0.186401,-0.439026,-0.810059,-0.7986489999999999,-0.00241262,0.9944069999999999,0.0102539,-0.7128909999999999,0.710938,Left
36,-1.125,-0.75,0.3125,0.341125,0.186462,-0.439087,-0.809998,-0.7985770000000001,-0.00250072,0.9945700000000001,0.00537109,-0.7075199999999999,0.7089840000000001,Left
40,-1.375,-1.0625,-0.125,0.34130900000000003,0.18676800000000002,-0.439087,-0.809875,-0.799255,-0.0027887,0.9948530000000001,-0.000976563,-0.729492,0.698242,Left
44,-0.1875,-0.5625,0.4375,0.34137,0.18676800000000002,-0.439087,-0.809875,-0.799384,-0.00273511,0.994866,-0.000976563,-0.736328,0.706543,Left
48,0.5625,0.1875,0.625,0.34130900000000003,0.18670699999999998,-0.439087,-0.809875,-0.799185,-0.00268984,0.994792,-0.000976563,-0.720703,0.7143550000000001,Left
52,-1.0625,0.4375,0.375,0.34137,0.186584,-0.439148,-0.809814,-0.799161,-0.00237406,0.9947969999999999,-0.000976563,-0.727539,0.7280270000000001,Left
56,-0.6875,0.0625,0.3125,0.34137,0.186584,-0.439148,-0.809875,-0.79919,-0.00239682,0.994827,0.00390625,-0.726563,0.721191,Left
60,-0.25,-0.8125,0.4375,0.34137,0.186584,-0.439148,-0.809875,-0.79919,-0.00239682,0.994827,0.00488281,-0.7407229999999999,0.71875,Left
64,-0.3125,-0.9375,0.75,0.34137,0.186584,-0.439148,-0.809875,-0.79919,-0.00239682,0.994827,0.00732422,-0.727051,0.711426,Left
68,-0.625,-0.25,0.4375,0.34130900000000003,0.186584,-0.439148,-0.809875,-0.799061,-0.00245044,0.994814,0.00537109,-0.71582,0.709961,Left
72,-0.25,-0.6875,0.1875,0.34137,0.186584,-0.439148,-0.809875,-0.79919,-0.00239682,0.994827,-0.00927734,-0.7358399999999999,0.699707,Left
76,0.875,-0.625,-0.375,0.34137,0.186584,-0.439148,-0.809814,-0.799161,-0.00237406,0.9947969999999999,-0.00195313,-0.741699,0.705566,Left
80,0.875,0.1875,-0.0625,0.34137,0.186584,-0.439148,-0.809814,-0.799161,-0.00237406,0.9947969999999999,0.00537109,-0.7402340000000001,0.71875,Left
84,-0.875,-0.0625,0.375,0.34130900000000003,0.186584,-0.439148,-0.809875,-0.799061,-0.00245044,0.994814,0.00195313,-0.71582,0.7299800000000001,Left
88,-1.9375,-0.25,-0.5,0.341492,0.18670699999999998,-0.439026,-0.809814,-0.7995260000000001,-0.00254792,0.994657,0.00390625,-0.717773,0.7094729999999999,Left
92,0.375,-0.125,-1.4375,0.34130900000000003,0.18689,-0.43884300000000004,-0.809937,-0.799361,-0.00317589,0.9944290000000001,0.013183600000000002,-0.7226560000000001,0.700195,Left
96,1.9375,0.1875,-1.75,0.341003,0.186951,-0.43859899999999996,-0.810181,-0.79884,-0.0038004,0.99397,0.012206999999999999,-0.727539,0.6972659999999999,Left
100,1.4375,0.125,-1.8125,0.34081999999999996,0.18689,-0.438416,-0.810425,-0.798453,-0.00407819,0.9935579999999999,-0.00048828099999999997,-0.72168,0.702148,Left
104,-0.4375,0.25,-1.5,0.340881,0.18670699999999998,-0.43823199999999995,-0.8104859999999999,-0.798353,-0.0038755000000000005,0.992985,-0.018066400000000003,-0.7329100000000001,0.72168,Left
108,-0.3125,0.875,-2.4375,0.341064,0.18676800000000002,-0.437866,-0.810608,-0.798771,-0.00410936,0.9922799999999999,-0.00146484,-0.7539060000000001,0.718262,Left
112,1.8125,1.125,-2.4375,0.34075900000000003,0.18676800000000002,-0.437439,-0.810974,-0.798191,-0.004804600000000001,0.9913879999999999,0.019531299999999998,-0.7402340000000001,0.7124020000000001,Left
116,2.125,2.5,-2.125,0.340454,0.186584,-0.43695100000000003,-0.811401,-0.7974140000000001,-0.00526651,0.9901989999999999,0.0288086,-0.7143550000000001,0.704102,Left
120,-1.5,2.0625,-2.1875,0.34075900000000003,0.186584,-0.436462,-0.811584,-0.798017,-0.00540092,0.989202,0.00634766,-0.7016600000000001,0.678711,Left
124,-3.4375,0.5,-3.8125,0.341431,0.187073,-0.43573,-0.811523,-0.799772,-0.00608472,0.988078,0.00195313,-0.739746,0.685547,Left
128,-0.375,0.4375,-4.8125,0.341675,0.187378,-0.43499799999999994,-0.811768,-0.800562,-0.00695932,0.9868309999999999,-0.00195313,-0.7797850000000001,0.7128909999999999,Left
132,1.375,1.875,-4.6875,0.341492,0.187134,-0.43432600000000005,-0.8122560000000001,-0.799953,-0.00736353,0.985208,-0.000976563,-0.7617189999999999,0.746582,Left
136,-0.125,1.9375,-4.4375,0.34137,0.186951,-0.433655,-0.812683,-0.799515,-0.00779026,0.9836299999999999,-0.00048828099999999997,-0.7460939999999999,0.7456050000000001,Left
140,0.5,1.1875,-5.75,0.341064,0.187195,-0.43273900000000004,-0.813293,-0.7992,-0.00930484,0.981959,0.024414099999999998,-0.7304689999999999,0.7226560000000001,Left
144,2.6875,1.75,-7.375,0.340088,0.187195,-0.43170200000000003,-0.8142699999999999,-0.797331,-0.0112215,0.9797950000000001,0.0317383,-0.689453,0.722168,Left
148,3.4375,1.0,-8.5625,0.33905,0.187317,-0.430542,-0.815247,-0.7954399999999999,-0.0134686,0.977456,0.027343799999999998,-0.7016600000000001,0.724121,Left
152,2.6875,-0.875,-10.1875,0.338318,0.187805,-0.429199,-0.8161619999999999,-0.794532,-0.0161481,0.975092,0.013671899999999999,-0.7226560000000001,0.7070310000000001,Left
156,3.5,-1.75,-10.75,0.337463,0.18829300000000002,-0.427917,-0.817078,-0.793381,-0.0188889,0.9728469999999999,0.00683594,-0.7436520000000001,0.723633,Left
160,4.0625,-0.875,-9.9375,0.336609,0.18866,-0.42669700000000005,-0.8179930000000001,-0.7921060000000001,-0.0213864,0.970625,0.015136700000000001,-0.7460939999999999,0.726074,Left
164,4.0625,1.1875,-10.375,0.33581500000000003,0.188782,-0.42529300000000003,-0.81897,-0.790662,-0.023575299999999997,0.967775,0.020996099999999997,-0.733398,0.718262,Left
168,3.125,1.625,-10.1875,0.335144,0.18896500000000002,-0.423828,-0.819946,-0.7895260000000001,-0.025798,0.964874,0.0288086,-0.717773,0.705566,Left
172,1.5625,-0.1875,-10.0625,0.334778,0.189575,-0.42242399999999997,-0.8207399999999999,-0.789447,-0.028350999999999998,0.9625239999999999,0.028320299999999996,-0.719727,0.6875,Left
176,0.75,-1.1875,-10.625,0.334473,0.190308,-0.420959,-0.8214110000000001,-0.789558,-0.031047700000000004,0.9601149999999999,0.0253906,-0.726563,0.694824,Left
180,1.25,0.0,-10.875,0.333984,0.190857,-0.419495,-0.8222659999999999,-0.789161,-0.033667199999999994,0.957575,0.03125,-0.724121,0.7089840000000001,Left
184,0.3125,1.4375,-10.625,0.33374000000000004,0.191406,-0.417786,-0.823059,-0.7891819999999999,-0.0362215,0.9544969999999999,0.0454102,-0.729004,0.7070310000000001,Left
188,0.1875,3.125,-11.1875,0.333557,0.191711,-0.415955,-0.8240360000000001,-0.7891060000000001,-0.0384743,0.950998,0.04980469999999999,-0.717773,0.7045899999999999,Left
192,-0.9375,4.625,-10.75,0.33361799999999997,0.191772,-0.414124,-0.82489,-0.7892100000000001,-0.040074900000000004,0.947255,0.045898400000000006,-0.708008,0.700684,Left
196,-2.5,4.625,-10.625,0.333801,0.191772,-0.412292,-0.8257450000000001,-0.789504,-0.0414746,0.943483,0.0351563,-0.682617,0.705566,Left
200,-2.625,4.0,-11.5625,0.333984,0.191895,-0.4104,-0.826599,-0.7899189999999999,-0.0431184,0.939702,0.032714799999999995,-0.699707,0.711914,Left
204,-0.125,3.8125,-12.5625,0.333862,0.191895,-0.408386,-0.8276370000000001,-0.789604,-0.044963499999999997,0.935542,0.0351563,-0.7250979999999999,0.729492,Left
208,3.4375,5.3125,-13.3125,0.33300799999999997,0.191467,-0.40637199999999996,-0.829102,-0.787463,-0.0468586,0.9309959999999999,0.046386699999999996,-0.7202149999999999,0.760254,Left
212,3.6875,5.8125,-11.25,0.332275,0.190735,-0.404602,-0.830383,-0.78522,-0.047905800000000005,0.9266479999999999,0.0371094,-0.719238,0.753418,Left
216,4.3125,5.1875,-10.5,0.331543,0.190002,-0.403015,-0.8316040000000001,-0.7830020000000001,-0.048799300000000004,0.922697,0.0317383,-0.702148,0.733887,Left
220,4.875,4.5625,-9.75,0.33075,0.189331,-0.401611,-0.832764,-0.7807470000000001,-0.049691,0.9191879999999999,0.036621100000000004,-0.692383,0.7250979999999999,Left
224,5.8125,4.25,-10.9375,0.329529,0.188843,-0.400024,-0.8341059999999999,-0.777829,-0.0514134,0.9154399999999999,0.054199199999999996,-0.690918,0.737793,Left
228,5.0,3.875,-11.0625,0.328735,0.188599,-0.39831500000000003,-0.835327,-0.775994,-0.0532275,0.9117,0.062011699999999996,-0.7089840000000001,0.71875,Left
232,6.625,2.375,-11.0625,0.327454,0.188477,-0.39679000000000003,-0.836609,-0.773338,-0.055530499999999997,0.9084200000000001,0.061523400000000006,-0.702637,0.727051,Left
236,5.4375,0.4375,-9.3125,0.326416,0.188416,-0.39563000000000004,-0.8375239999999999,-0.771193,-0.0573568,0.905918,0.047363300000000004,-0.708008,0.730957,Left
240,5.5625,1.0,-8.625,0.325256,0.188171,-0.394592,-0.838562,-0.768679,-0.0589336,0.903544,0.047851599999999994,-0.700195,0.749512,Left
244,5.3125,2.5,-9.375,0.324219,0.187683,-0.393372,-0.8396,-0.766109,-0.06011659999999999,0.90054,0.047363300000000004,-0.708008,0.762207,Left
248,4.875,1.8125,-9.875,0.323303,0.1875,-0.392029,-0.8406370000000001,-0.764097,-0.0617899,0.897591,0.054199199999999996,-0.7089840000000001,0.752441,Left
252,6.125,0.5,-9.8125,0.322021,0.18756099999999998,-0.39074699999999996,-0.841736,-0.761621,-0.0641398,0.894969,0.0698242,-0.696289,0.7402340000000001,Left
256,7.125,-0.25,-9.8125,0.32043499999999997,0.18743900000000002,-0.389648,-0.842834,-0.7583529999999999,-0.06629489999999999,0.8925120000000001,0.0561523,-0.670898,0.7358399999999999,Left
