,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
2068,0.9375,-0.25,0.25,0.29693600000000003,0.182312,-0.38745100000000005,-0.8535159999999999,-0.707971,-0.0812051,0.8822989999999999,0.0795898,-0.65332,0.768066,Left
2072,0.4375,0.5625,-0.0625,0.29693600000000003,0.182373,-0.38739,-0.8535159999999999,-0.708019,-0.081346,0.882216,0.09179689999999999,-0.6625979999999999,0.7592770000000001,Left
2076,1.9375,0.75,-0.375,0.29681399999999997,0.182251,-0.387329,-0.8536379999999999,-0.707673,-0.0813128,0.881993,0.08691410000000001,-0.658691,0.753418,Left
2080,2.25,2.625,1.0625,0.296692,0.181824,-0.38739,-0.8537600000000001,-0.707037,-0.0806841,0.881763,0.09472660000000001,-0.666992,0.7612300000000001,Left
2084,3.4375,3.5,2.375,0.296509,0.18096900000000002,-0.38763400000000003,-0.8538819999999999,-0.705871,-0.07926169999999999,0.8815360000000001,0.08154299999999999,-0.663086,0.7768550000000001,Left
2088,-0.5625,5.0625,4.0,0.29718,0.17999300000000001,-0.38799999999999996,-0.853699,-0.706246,-0.0767824,0.881523,0.0698242,-0.665039,0.770508,Left
2092,0.25,6.0,2.3125,0.297241,0.17944300000000002,-0.387878,-0.8538819999999999,-0.7058399999999999,-0.0759329,0.880834,0.125,-0.612305,0.7329100000000001,Left
2096,0.1875,7.1875,7.125,0.297852,0.178223,-0.388428,-0.8536379999999999,-0.705855,-0.0729522,0.880972,0.101563,-0.695801,0.805176,Left
2100,-0.5625,3.9375,2.0,0.298218,0.17694100000000001,-0.388733,-0.8536379999999999,-0.7053470000000001,-0.07029060000000001,0.8805629999999999,0.022949200000000003,-0.614746,0.7617189999999999,Left
2104,-4.25,-0.5,-1.5625,0.29870599999999997,0.177429,-0.388428,-0.8535159999999999,-0.706738,-0.0708851,0.880367,0.07324220000000001,-0.6235350000000001,0.7441409999999999,Left
2108,1.125,-3.5,-1.75,0.298157,0.178162,-0.388306,-0.8536379999999999,-0.706392,-0.072683,0.880705,0.09033200000000001,-0.6420899999999999,0.747559,Left
2112,2.5,-2.0625,-2.875,0.297241,0.17846700000000001,-0.38799999999999996,-0.8540040000000001,-0.7048949999999999,-0.0742314,0.8802629999999999,0.09033200000000001,-0.6367189999999999,0.778809,Left
2116,-0.125,-0.875,-1.5,0.29699699999999996,0.17871099999999998,-0.387817,-0.854126,-0.7046520000000001,-0.0749923,0.880076,0.0820313,-0.638184,0.7700199999999999,Left
2120,-3.4375,-0.6875,-0.5625,0.297607,0.178955,-0.38769499999999996,-0.8538819999999999,-0.706034,-0.074921,0.880043,0.0644531,-0.663086,0.7612300000000001,Left
2124,-4.0,-0.8125,0.3125,0.298462,0.17926,-0.38769499999999996,-0.8535159999999999,-0.707966,-0.07464760000000001,0.880342,0.0610352,-0.684082,0.769043,Left
2128,-2.5625,-4.1875,2.9375,0.29870599999999997,0.179749,-0.388367,-0.8530270000000001,-0.708952,-0.0747154,0.882151,0.06054690000000001,-0.665039,0.7719729999999999,Left
2132,-2.4375,-6.0,3.0625,0.298645,0.180542,-0.389099,-0.8526,-0.709675,-0.075527,0.8843479999999999,0.07470700000000001,-0.644043,0.7719729999999999,Left
2136,-2.6875,-5.0625,1.375,0.298523,0.181335,-0.389465,-0.852295,-0.710229,-0.07664889999999999,0.885755,0.08007810000000001,-0.643066,0.7753909999999999,Left
2140,-2.0625,-3.1875,-0.0625,0.29834,0.182007,-0.38952600000000004,-0.852173,-0.710527,-0.0778587,0.886425,0.09277339999999999,-0.650879,0.781738,Left
2144,-1.5,-0.3125,-0.4375,0.29834,0.18219000000000002,-0.389404,-0.852173,-0.710689,-0.0782448,0.886318,0.0883789,-0.6606449999999999,0.7871090000000001,Left
