timestamp,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
4930393,3.0625,5.0625,1.75,0.308533,-0.0196533,0.231262,-0.922485,-0.6207229999999999,-0.106646,-0.4570520000000001,0.09716799999999999,-0.5996090000000001,0.8598629999999999,Forward
4950699,1.3125,6.0625,2.6875,0.308289,-0.020996099999999997,0.231079,-0.9225459999999999,-0.620775,-0.103925,-0.457484,0.08935549999999999,-0.631836,0.8374020000000001,Forward
4967212,5.375,7.1875,3.1875,0.307129,-0.0222778,0.230896,-0.922974,-0.6189479999999999,-0.100877,-0.45799799999999996,0.09277339999999999,-0.594238,0.832031,Forward
4991212,6.25,7.75,4.6875,0.305847,-0.0236206,0.230591,-0.9234620000000001,-0.616908,-0.0975804,-0.45831099999999997,0.09375,-0.598633,0.8251950000000001,Forward
5010430,4.625,6.75,4.5,0.30480999999999997,-0.024841299999999997,0.23016399999999998,-0.9238280000000001,-0.615297,-0.0945548,-0.4582560000000001,0.0883789,-0.583496,0.8212889999999999,Forward
5027214,5.5625,6.25,4.0625,0.30365,-0.025634800000000003,0.22998000000000002,-0.9242549999999999,-0.613273,-0.09241239999999999,-0.458471,0.109375,-0.5737300000000001,0.824707,Forward
5055652,4.25,7.4375,4.125,0.302612,-0.0267334,0.22973600000000002,-0.9246219999999999,-0.611624,-0.08972589999999997,-0.4587189999999999,0.10693399999999999,-0.581543,0.832031,Forward
5070443,1.875,8.0625,5.0625,0.30194099999999996,-0.0281372,0.22937,-0.924927,-0.610889,-0.0865708,-0.45888500000000004,0.0942383,-0.583008,0.839844,Forward
5087443,0.125,7.5,5.375,0.301636,-0.029602099999999996,0.22894299999999998,-0.92511,-0.610933,-0.0834412,-0.45893,0.08935549999999999,-0.580078,0.827148,Forward
5110444,-3.0,7.5,5.25,0.301636,-0.031066900000000005,0.228516,-0.92511,-0.611564,-0.0804632,-0.45891899999999997,0.0898438,-0.569336,0.8344729999999999,Forward
5134445,-5.0625,7.3125,5.4375,0.302124,-0.032714799999999995,0.228027,-0.925049,-0.613329,-0.0773365,-0.4589,0.0844727,-0.5976560000000001,0.852051,Forward
5147739,-6.8125,5.25,6.125,0.302979,-0.034362800000000006,0.227173,-0.924927,-0.615857,-0.07415880000000001,-0.458129,0.0610352,-0.6049800000000001,0.842773,Forward
5170755,-8.125,2.1875,3.375,0.304077,-0.035522500000000005,0.22662399999999996,-0.9246219999999999,-0.618634,-0.0721951,-0.45764399999999994,0.044433600000000004,-0.590332,0.833008,Forward
5190757,-6.1875,8.9375,-3.3125,0.30493200000000004,-0.0360107,0.22790500000000002,-0.924011,-0.6205229999999999,-0.0725059,-0.460395,0.162598,-0.569336,0.797363,Forward
