,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
2284,-1.0,0.5625,1.8125,0.312805,-0.0165405,0.21649200000000002,-0.924683,-0.629692,-0.10504300000000001,-0.425741,0.0898438,-0.6054689999999999,0.8300780000000001,Forward
2288,-0.875,1.5,2.5625,0.312683,-0.017211900000000002,0.21606399999999998,-0.9248049999999999,-0.629731,-0.103469,-0.42531199999999997,0.08300779999999999,-0.596191,0.830566,Forward
2292,-1.5,2.6875,2.8125,0.312744,-0.0181885,0.215637,-0.924866,-0.63027,-0.101408,-0.42504899999999995,0.07617189999999999,-0.6079100000000001,0.835938,Forward
2296,-0.125,4.1875,2.6875,0.31262199999999996,-0.0192261,0.21533200000000002,-0.9249879999999999,-0.630458,-0.0992301,-0.42509300000000005,0.08496089999999999,-0.617676,0.8383790000000001,Forward
2300,2.0,7.1875,2.9375,0.31189,-0.020568799999999998,0.215271,-0.925171,-0.62944,-0.09637130000000001,-0.42582600000000004,0.09082029999999999,-0.602539,0.8383790000000001,Forward
2304,-1.5625,10.125,5.25,0.311829,-0.022583000000000002,0.214966,-0.9252319999999999,-0.63013,-0.0924074,-0.426443,0.09863279999999999,-0.6191409999999999,0.8378909999999999,Forward
2308,0.1875,14.0,6.25,0.311157,-0.0251465,0.21472199999999997,-0.9254760000000001,-0.629779,-0.08718989999999999,-0.427571,0.09277339999999999,-0.612305,0.851563,Forward
2312,-0.1875,15.3125,7.8125,0.31048600000000004,-0.0282593,0.21423299999999998,-0.9257200000000001,-0.629659,-0.0808004,-0.42853900000000006,0.06542970000000001,-0.612305,0.8417969999999999,Forward
2316,-3.375,14.9375,8.875,0.310608,-0.0314331,0.21350100000000002,-0.9257200000000001,-0.63122,-0.0745026,-0.42900299999999997,0.06738279999999999,-0.628418,0.83252,Forward
2320,-2.0,13.3125,10.4375,0.310303,-0.034423800000000004,0.212463,-0.9259639999999999,-0.6318699999999999,-0.0681582,-0.428817,0.0512695,-0.602051,0.824219,Forward
2324,-4.625,11.6875,10.5,0.310608,-0.0371094,0.211365,-0.926025,-0.633666,-0.0626156,-0.42829799999999996,0.0625,-0.5976560000000001,0.807617,Forward
2328,-2.8125,7.375,8.8125,0.310791,-0.0386353,0.21038800000000002,-0.9261469999999999,-0.634733,-0.0592443,-0.42732700000000007,0.07910160000000001,-0.5976560000000001,0.807617,Forward
2332,-5.375,4.0625,5.875,0.311768,-0.0390015,0.2099,-0.925903,-0.636919,-0.0586905,-0.42653900000000006,0.126953,-0.531738,0.692871,Forward
2336,-3.1875,5.25,11.875,0.312073,-0.0401001,0.20837399999999998,-0.9260860000000001,-0.638069,-0.055812400000000005,-0.42422200000000004,0.09960939999999999,-0.575684,0.786133,Forward
2340,-5.8125,8.9375,4.0,0.31304899999999997,-0.041625999999999996,0.208313,-0.925659,-0.6406930000000001,-0.0533869,-0.42498199999999997,0.08935549999999999,-0.6035159999999999,0.7563479999999999,Forward
2344,4.0625,2.4375,1.125,0.31195100000000003,-0.0418091,0.208313,-0.926025,-0.638501,-0.052558400000000005,-0.425154,0.05273440000000001,-0.518066,0.751953,Forward
2348,-3.1875,-5.75,-5.0,0.31262199999999996,-0.0402832,0.208984,-0.9257200000000001,-0.639231,-0.056113699999999996,-0.42548100000000005,0.08691410000000001,-0.518555,0.722168,Forward
2352,6.75,-12.3125,-9.625,0.312012,-0.036682099999999995,0.210144,-0.925842,-0.636455,-0.0632532,-0.42556499999999997,0.129883,-0.536133,0.752441,Forward
2356,16.625,-15.75,-11.4375,0.309753,-0.031860400000000004,0.21160900000000002,-0.9264530000000001,-0.629762,-0.07212139999999999,-0.42563599999999996,0.147949,-0.5297850000000001,0.783203,Forward
2360,14.0,-15.25,-10.0,0.307739,-0.0272827,0.21283000000000002,-0.927002,-0.623704,-0.0804967,-0.42543000000000003,0.159668,-0.517578,0.805176,Forward
2364,1.5,-11.5,-7.75,0.307556,-0.024536099999999998,0.213623,-0.926941,-0.6221770000000001,-0.0860211,-0.42536,0.117676,-0.5371090000000001,0.8227540000000001,Forward
2368,-7.3125,-11.1875,-8.1875,0.309204,-0.0227051,0.21423299999999998,-0.92627,-0.624803,-0.0905453,-0.425314,0.0795898,-0.59375,0.8125,Forward
2372,-4.875,-12.8125,-10.625,0.310608,-0.020752,0.215088,-0.925659,-0.626883,-0.0953419,-0.425705,0.0561523,-0.6054689999999999,0.80957,Forward
2376,0.6875,-14.25,-12.875,0.311035,-0.0180054,0.216309,-0.925293,-0.626603,-0.101412,-0.426429,0.07910160000000001,-0.617188,0.8417969999999999,Forward
2380,4.0625,-11.5,-10.1875,0.311096,-0.0157471,0.21722399999999997,-0.92511,-0.625785,-0.10621900000000001,-0.42688999999999994,0.0976563,-0.6469729999999999,0.85498,Forward
2384,4.5,-7.6875,-6.6875,0.31054699999999996,-0.014465299999999999,0.217712,-0.925171,-0.624097,-0.108668,-0.427141,0.06738279999999999,-0.618164,0.859375,Forward
2388,-2.75,-5.75,-5.25,0.311096,-0.014099100000000002,0.218018,-0.924927,-0.625069,-0.10978800000000001,-0.42746899999999993,0.055175800000000004,-0.621582,0.8540040000000001,Forward
2392,-6.375,-5.8125,-2.875,0.31256100000000003,-0.0140381,0.217896,-0.9245,-0.628111,-0.110479,-0.42704899999999996,0.05273440000000001,-0.641113,0.8276370000000001,Forward
2396,-3.75,-5.6875,-2.9375,0.31366,-0.013855000000000001,0.217773,-0.924133,-0.630317,-0.11123499999999999,-0.426571,0.061523400000000006,-0.644043,0.8261719999999999,Forward
2400,1.3125,-5.1875,-0.875,0.313843,-0.013305700000000002,0.217468,-0.924133,-0.63051,-0.11214400000000001,-0.42562,0.0864258,-0.641113,0.8383790000000001,Forward
2404,3.0625,-3.0,0.375,0.313416,-0.0130615,0.21716300000000002,-0.924377,-0.629574,-0.11221199999999999,-0.424933,0.0844727,-0.598633,0.8183590000000001,Forward
2408,-0.6875,-1.0625,-0.9375,0.313232,-0.012939500000000001,0.21728499999999998,-0.9244379999999999,-0.62915,-0.112435,-0.42513199999999995,0.104004,-0.573242,0.831543,Forward
