,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
1684,0.0,-0.375,0.125,0.325623,0.11926300000000001,-0.23968499999999998,-0.906799,-0.706136,-0.0602374,0.539018,0.0639648,-0.6577149999999999,0.78418,Backward
1688,1.1875,0.0,0.3125,0.325439,0.119019,-0.23980700000000002,-0.9069209999999999,-0.705646,-0.0598312,0.539085,0.0488281,-0.6606449999999999,0.7856449999999999,Backward
1692,0.8125,-0.9375,-0.1875,0.325378,0.118958,-0.23980700000000002,-0.9069209999999999,-0.705468,-0.059749699999999996,0.5390229999999999,0.0595703,-0.643555,0.782227,Backward
1696,-1.5,-1.0,0.0,0.32556199999999996,0.11914100000000001,-0.23986799999999997,-0.906799,-0.705951,-0.059925400000000004,0.539283,0.055664099999999994,-0.6577149999999999,0.7714840000000001,Backward
1700,-1.5,-1.0625,-0.0625,0.325806,0.11938499999999999,-0.23986799999999997,-0.9066770000000001,-0.706599,-0.060222500000000005,0.5394800000000001,0.0644531,-0.672363,0.78125,Backward
1704,-0.25,-0.3125,1.875,0.325806,0.119324,-0.240173,-0.906616,-0.706583,-0.05989780000000001,0.540032,0.061523400000000006,-0.6674800000000001,0.789063,Backward
1708,-1.4375,-1.875,3.5625,0.325989,0.11907999999999999,-0.24096700000000001,-0.906372,-0.706849,-0.05878969999999999,0.541401,0.0332031,-0.674316,0.807129,Backward
1712,-7.0625,-6.0,0.875,0.32666,0.119995,-0.241394,-0.905884,-0.708802,-0.0597311,0.542953,0.040039099999999994,-0.637207,0.780762,Backward
1716,-5.0,0.5625,1.8125,0.327759,0.11950699999999999,-0.24176,-0.905457,-0.710775,-0.057970900000000006,0.543358,0.013671899999999999,-0.702148,0.805176,Backward
1720,-3.0625,4.4375,4.25,0.328918,0.11828599999999999,-0.24224899999999996,-0.90509,-0.712442,-0.054786699999999994,0.543458,0.018066400000000003,-0.700684,0.772949,Backward
1724,5.25,3.5625,-0.75,0.32806399999999997,0.117737,-0.242004,-0.905518,-0.710332,-0.0544666,0.542517,0.06933589999999999,-0.616211,0.729492,Backward
1728,2.5625,-0.5625,-2.0,0.327332,0.11804200000000001,-0.24163800000000002,-0.905884,-0.70902,-0.0557019,0.5420149999999999,0.0805664,-0.617676,0.743164,Backward
1732,7.0625,-6.0625,-2.4375,0.32568400000000003,0.119324,-0.241577,-0.9063110000000001,-0.706415,-0.058967599999999995,0.542764,0.104492,-0.624023,0.7387699999999999,Backward
1736,4.5625,-3.8125,-2.8125,0.324402,0.119995,-0.241394,-0.9066770000000001,-0.704164,-0.06101419999999999,0.542817,0.0766602,-0.6137699999999999,0.757813,Backward
1740,-2.1875,-1.6875,-2.0625,0.324646,0.120422,-0.24115,-0.906616,-0.704923,-0.0618164,0.542684,0.059082,-0.658203,0.775879,Backward
1744,-4.9375,0.6875,-0.25,0.325806,0.1203,-0.241089,-0.90625,-0.707231,-0.06098580000000001,0.5425479999999999,0.0356445,-0.6972659999999999,0.7749020000000001,Backward
1748,-4.1875,1.625,1.25,0.326965,0.11981199999999999,-0.241211,-0.905884,-0.709325,-0.0593712,0.542491,0.0268555,-0.702637,0.782227,Backward
1752,-2.3125,0.5,2.25,0.327515,0.11956800000000001,-0.241577,-0.90564,-0.71033,-0.0583638,0.543058,0.0424805,-0.672852,0.7714840000000001,Backward
1756,-0.875,1.0,1.25,0.327454,0.11944600000000001,-0.24163800000000002,-0.90564,-0.710122,-0.0581318,0.543072,0.0708008,-0.6469729999999999,0.780762,Backward
1760,-0.875,1.1875,0.75,0.327332,0.11938499999999999,-0.24163800000000002,-0.905701,-0.709838,-0.058094799999999995,0.5430229999999999,0.0805664,-0.6367189999999999,0.776367,Backward
1764,-0.5625,1.1875,-0.5625,0.327087,0.119324,-0.241394,-0.9058229999999999,-0.7092689999999999,-0.0582914,0.5424720000000001,0.07470700000000001,-0.638184,0.788086,Backward
1768,-2.25,-0.5,-0.1875,0.327332,0.11944600000000001,-0.241394,-0.9057620000000001,-0.709866,-0.0583803,0.542596,0.054199199999999996,-0.65918,0.778809,Backward
