,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
968,-1.3125,-0.875,-0.25,0.295715,0.24706999999999998,-0.5294800000000001,-0.755737,-0.7893560000000001,-0.0603264,1.24739,0.0585938,-0.711914,0.711426,Enter
972,-2.25,-1.75,-0.25,0.295837,0.247437,-0.5294800000000001,-0.7556149999999999,-0.7900689999999999,-0.0606909,1.24778,0.0595703,-0.7148439999999999,0.71582,Enter
976,-2.1875,-2.4375,-0.5625,0.295898,0.247925,-0.5294800000000001,-0.755432,-0.790818,-0.0612745,1.2482799999999998,0.0561523,-0.721191,0.717773,Enter
980,-2.9375,-2.625,-1.5625,0.29577600000000004,0.24847399999999997,-0.529358,-0.755371,-0.791315,-0.0622775,1.2485600000000001,0.06054690000000001,-0.705566,0.721191,Enter
984,-6.0,-2.625,-2.5,0.29577600000000004,0.24939,-0.528931,-0.755371,-0.792497,-0.06391659999999999,1.24853,0.0805664,-0.684082,0.7285159999999999,Enter
988,-10.5,-1.875,-2.8125,0.296265,0.25054899999999997,-0.528259,-0.75531,-0.7948569999999999,-0.0655226,1.24824,0.0844727,-0.666504,0.727539,Enter
992,-12.0625,-1.625,-2.5,0.29742399999999997,0.252075,-0.527405,-0.754883,-0.79882,-0.06689830000000001,1.2479,0.08154299999999999,-0.7329100000000001,0.7231449999999999,Enter
996,-6.5,-1.4375,-1.6875,0.298401,0.25317399999999995,-0.526917,-0.754517,-0.8019689999999999,-0.0676346,1.24799,0.0742188,-0.789551,0.710938,Enter
1000,-1.625,-0.4375,2.1875,0.299072,0.253418,-0.5271,-0.7540279999999999,-0.803471,-0.0669369,1.2486700000000002,0.061523400000000006,-0.7856449999999999,0.710449,Enter
1004,-3.5,1.3125,7.0,0.300232,0.25317399999999995,-0.527832,-0.753113,-0.805208,-0.0644374,1.2500799999999999,0.047851599999999994,-0.7563479999999999,0.698242,Enter
1008,-3.5625,1.875,5.75,0.301392,0.25256300000000004,-0.528503,-0.75238,-0.806465,-0.0615134,1.25099,0.018066400000000003,-0.710938,0.6811520000000001,Enter
1012,-2.25,-0.25,1.3125,0.301819,0.252625,-0.528625,-0.7521359999999999,-0.8073130000000001,-0.060955600000000006,1.25135,0.05273440000000001,-0.716797,0.6860350000000001,Enter
1016,2.5,-2.6875,0.0,0.30127,0.25293000000000004,-0.528809,-0.7521359999999999,-0.806772,-0.061886800000000006,1.25207,0.07324220000000001,-0.746582,0.698242,Enter
1020,8.9375,-3.0,2.5625,0.30011,0.252686,-0.529541,-0.7521359999999999,-0.804453,-0.062307299999999996,1.2534299999999998,0.0776367,-0.758301,0.685547,Enter
1024,18.9375,-0.75,-0.6875,0.29834,0.251648,-0.530151,-0.752808,-0.800046,-0.06259529999999999,1.2537,0.0610352,-0.762695,0.620117,Enter
1028,5.9375,3.375,8.625,0.296875,0.250488,-0.531189,-0.752991,-0.7959970000000001,-0.06187669999999999,1.25479,0.158691,-0.709961,0.8032229999999999,Enter
1032,-7.25,8.0,8.625,0.298767,0.24853499999999998,-0.532043,-0.752258,-0.796748,-0.0560404,1.25475,-0.0185547,-0.609863,0.7016600000000001,Enter
1036,-17.6875,3.8125,2.0625,0.301697,0.249329,-0.531433,-0.751282,-0.8028850000000001,-0.053995,1.25426,0.033691399999999996,-0.7670899999999999,0.736816,Enter
1040,2.1875,2.5,-3.125,0.301575,0.249329,-0.530884,-0.751709,-0.8026399999999999,-0.0546701,1.25302,0.0766602,-0.737793,0.678711,Enter
1044,13.0,0.6875,-3.5,0.2995,0.24829099999999998,-0.530884,-0.752869,-0.7976449999999999,-0.0558913,1.2519,0.0742188,-0.689453,0.695313,Enter
1048,8.5,-2.625,-5.875,0.297363,0.248108,-0.53064,-0.753967,-0.793672,-0.0585785,1.25112,0.08251950000000001,-0.668945,0.71582,Enter
1052,1.8125,-3.875,-1.0625,0.296631,0.248779,-0.53064,-0.7540279999999999,-0.793277,-0.060401800000000005,1.25178,0.08691410000000001,-0.733398,0.710449,Enter
1056,-1.5,0.5625,1.75,0.297119,0.24865700000000002,-0.5308229999999999,-0.753784,-0.7939930000000001,-0.059467599999999995,1.2521,0.0488281,-0.7485350000000001,0.7226560000000001,Enter
1060,-2.25,2.4375,1.3125,0.298096,0.24829099999999998,-0.530884,-0.753479,-0.795218,-0.057687800000000004,1.25189,0.024414099999999998,-0.7456050000000001,0.701172,Enter
1064,-0.5625,1.75,0.375,0.298584,0.248047,-0.5308229999999999,-0.753418,-0.7957489999999999,-0.056806100000000005,1.2515100000000001,0.04394530000000001,-0.7382810000000001,0.704102,Enter
1068,2.8125,0.9375,-0.0625,0.298157,0.24774200000000002,-0.530884,-0.7536010000000001,-0.794587,-0.0568543,1.2513100000000001,0.0678711,-0.715332,0.708008,Enter
1072,3.8125,0.75,-0.3125,0.297485,0.24725300000000003,-0.530945,-0.7540279999999999,-0.792795,-0.0570064,1.25095,0.06542970000000001,-0.694824,0.7128909999999999,Enter
1076,2.4375,-0.9375,-1.3125,0.296875,0.247131,-0.530945,-0.754272,-0.791555,-0.05759209999999999,1.2508,0.0610352,-0.703125,0.709961,Enter
