,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
1524,4.125,5.9375,1.9375,0.305176,-0.020568799999999998,0.22345,-0.9254760000000001,-0.6148710000000001,-0.09847,-0.44252600000000003,0.0776367,-0.608398,0.8540040000000001,Forward
1528,0.6875,6.3125,2.1875,0.30480999999999997,-0.021850599999999998,0.22338899999999998,-0.9255979999999999,-0.614648,-0.09587910000000001,-0.44319200000000003,0.0874023,-0.5996090000000001,0.839355,Forward
1532,0.4375,7.9375,3.375,0.304321,-0.023498500000000002,0.223206,-0.925781,-0.614337,-0.0924752,-0.44384300000000004,0.07910160000000001,-0.595703,0.851074,Forward
1536,-1.625,7.9375,4.5,0.304199,-0.0253296,0.22283899999999998,-0.925842,-0.614855,-0.0887893,-0.444194,0.0688477,-0.59375,0.844727,Forward
1540,0.375,6.25,3.0625,0.303467,-0.0266724,0.222595,-0.9260860000000001,-0.6139100000000001,-0.0858039,-0.44455500000000003,0.06591799999999999,-0.569824,0.863281,Forward
1544,-1.5625,5.0625,3.6875,0.303345,-0.027710000000000002,0.22229000000000002,-0.926208,-0.6141300000000001,-0.08362810000000001,-0.444588,0.08886720000000001,-0.583496,0.8452149999999999,Forward
1548,-4.625,6.125,5.5,0.303772,-0.0291138,0.221741,-0.9261469999999999,-0.615626,-0.08087810000000001,-0.44429399999999997,0.08935549999999999,-0.593262,0.85498,Forward
1552,-7.4375,7.1875,7.4375,0.30456500000000003,-0.0311279,0.220825,-0.926025,-0.618153,-0.0769368,-0.443617,0.062011699999999996,-0.598633,0.847168,Forward
1556,-11.625,7.0,8.0,0.30603,-0.033508300000000005,0.219727,-0.9257200000000001,-0.6222340000000001,-0.07251089999999999,-0.442771,0.0454102,-0.593262,0.8261719999999999,Forward
1560,-12.6875,6.8125,5.5625,0.307922,-0.035522500000000005,0.21905500000000003,-0.925171,-0.6270140000000001,-0.0692306,-0.442532,0.0585938,-0.601074,0.8012699999999999,Forward
1564,-7.9375,8.8125,4.0,0.309753,-0.03698730000000001,0.218933,-0.9245610000000001,-0.631426,-0.06728730000000001,-0.44306999999999996,0.123047,-0.621582,0.735352,Forward
1568,4.25,11.125,10.75,0.309021,-0.0388184,0.217957,-0.924927,-0.630728,-0.0629396,-0.442308,0.10546900000000001,-0.625488,0.800293,Forward
1572,3.1875,11.8125,7.0625,0.308105,-0.0407104,0.21759,-0.9252319999999999,-0.629664,-0.0587822,-0.442799,0.0805664,-0.569336,0.7797850000000001,Forward
1576,0.75,6.1875,5.125,0.30743400000000004,-0.041687,0.21716300000000002,-0.925537,-0.628733,-0.056390800000000005,-0.442607,0.07519529999999999,-0.539551,0.791504,Forward
1580,-2.0625,1.4375,4.1875,0.307556,-0.041931199999999995,0.216675,-0.9255979999999999,-0.629111,-0.05568530000000001,-0.44179399999999996,0.0727539,-0.560547,0.7910159999999999,Forward
1584,1.875,-5.0,0.125,0.307068,-0.0410156,0.21643099999999998,-0.925842,-0.62772,-0.057000699999999994,-0.44077799999999995,0.04980469999999999,-0.510254,0.7543949999999999,Forward
1588,-0.75,-8.6875,-10.8125,0.307556,-0.0386963,0.217773,-0.9254760000000001,-0.627676,-0.0623706,-0.441971,0.08789060000000001,-0.514648,0.727051,Forward
1592,10.0625,-17.0625,-14.0625,0.306641,-0.03405759999999999,0.219482,-0.9255979999999999,-0.623757,-0.0716183,-0.44259499999999996,0.129883,-0.533203,0.7695310000000001,Forward
1596,15.25,-19.5,-13.0,0.304871,-0.028442400000000003,0.22100799999999998,-0.9259639999999999,-0.617654,-0.0821771,-0.44236499999999995,0.177734,-0.531738,0.800293,Forward
1600,8.5,-13.0625,-6.375,0.304077,-0.025024400000000002,0.221558,-0.926208,-0.614584,-0.08850110000000001,-0.441511,0.144043,-0.594238,0.851563,Forward
1604,-0.625,-3.125,-1.625,0.304504,-0.024414099999999998,0.22168000000000002,-0.926025,-0.6151909999999999,-0.08990989999999999,-0.441346,0.10497999999999999,-0.625,0.852051,Forward
1608,-6.875,0.8125,-0.375,0.305786,-0.0253296,0.221558,-0.9255979999999999,-0.61821,-0.0887248,-0.44152600000000003,0.05273440000000001,-0.625488,0.8334959999999999,Forward
1612,-8.125,-1.75,-1.375,0.307251,-0.026184100000000002,0.221375,-0.925171,-0.6216119999999999,-0.0876979,-0.44155900000000003,0.0141602,-0.601563,0.804688,Forward
1616,0.3125,-6.25,-7.1875,0.30743400000000004,-0.0254517,0.22192399999999998,-0.9249879999999999,-0.621642,-0.0894883,-0.442184,0.03417969999999999,-0.6137699999999999,0.835449,Forward
1620,7.5625,-7.5625,-6.0625,0.306702,-0.0239868,0.222412,-0.925171,-0.619505,-0.092175,-0.442353,0.07128910000000001,-0.6347659999999999,0.8564450000000001,Forward
