timestamp,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
4945814,1.375,-0.125,-0.5,0.3302,0.113953,-0.22973600000000002,-0.9084469999999999,-0.711916,-0.055350199999999995,0.516008,0.0532227,-0.65625,0.772949,Backward
4967568,0.0625,-0.25,-0.5625,0.33013899999999996,0.11389200000000001,-0.22973600000000002,-0.9084469999999999,-0.7117399999999999,-0.0552672,0.515947,0.050293,-0.65918,0.788086,Backward
4989878,-0.6875,0.25,1.0,0.33013899999999996,0.113647,-0.229919,-0.9084469999999999,-0.7116140000000001,-0.0547019,0.516125,0.047851599999999994,-0.674316,0.807617,Backward
5004879,-2.5,-1.6875,2.375,0.330505,0.11377000000000001,-0.230408,-0.9082030000000001,-0.712476,-0.0543765,0.517192,0.04394530000000002,-0.679199,0.791504,Backward
5027932,-5.25,-4.75,0.9375,0.330994,0.11450199999999999,-0.23077399999999998,-0.907776,-0.713895,-0.0551427,0.518451,0.0449219,-0.648926,0.7700199999999999,Backward
5049878,-5.6875,-5.0625,0.25,0.331909,0.11566199999999999,-0.23095700000000002,-0.9072879999999999,-0.716491,-0.056593399999999995,0.519745,0.0649414,-0.658691,0.722168,Backward
5065812,2.5,-0.3125,6.0,0.331848,0.115356,-0.231934,-0.9071040000000001,-0.716233,-0.0553755,0.521403,0.059082,-0.703613,0.777832,Backward
5086865,5.5,2.6875,0.625,0.330872,0.11456300000000001,-0.23199499999999998,-0.907532,-0.71375,-0.0544451,0.5208659999999999,0.053710900000000006,-0.6347659999999999,0.7617189999999999,Backward
5109865,2.0625,0.75,-0.75,0.3302,0.11438,-0.231934,-0.9078370000000001,-0.712268,-0.0545346,0.520584,0.0585938,-0.621582,0.772461,Backward
5124866,-1.1875,-1.25,-1.1875,0.330322,0.11486800000000001,-0.23168899999999998,-0.907776,-0.712787,-0.05551319999999999,0.5204770000000001,0.07226560000000001,-0.657227,0.75,Backward
5146867,4.8125,-1.9375,-1.0,0.329346,0.11523399999999999,-0.2316280000000001,-0.9080809999999999,-0.7109800000000001,-0.05674310000000001,0.520574,0.0756836,-0.643066,0.7485350000000001,Backward
5171664,1.875,-1.875,-1.25,0.328796,0.115479,-0.2316280000000001,-0.908264,-0.710001,-0.0574845,0.520734,0.056640599999999985,-0.625977,0.75,Backward
5184671,-2.4375,-2.0,-0.9375,0.32922399999999996,0.115906,-0.231567,-0.9080809999999999,-0.7111350000000001,-0.05806140000000001,0.520964,0.052246100000000004,-0.65625,0.748047,Backward
5206673,-2.3125,-0.625,-0.9375,0.329773,0.116211,-0.231384,-0.907898,-0.712442,-0.058440099999999995,0.5208729999999999,0.057128899999999996,-0.69043,0.763184,Backward
5229843,0.75,1.5625,-0.125,0.32995599999999997,0.115906,-0.231323,-0.907898,-0.712641,-0.0578404,0.52054,0.052246100000000004,-0.6860350000000001,0.764648,Backward
5244873,0.875,1.6875,1.1875,0.329712,0.11529500000000001,-0.231506,-0.90802,-0.711789,-0.056750699999999994,0.520423,0.047363300000000004,-0.651367,0.789063,Backward
