,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
1608,-0.5,-0.375,-0.4375,0.28717,0.205933,-0.458557,-0.81543,-0.719381,-0.0725427,1.0519,0.0756836,-0.6606449999999999,0.7641600000000001,Right
1612,-1.125,-0.375,-0.375,0.28717,0.20605500000000002,-0.458496,-0.81543,-0.719513,-0.07277739999999999,1.05188,0.07714839999999999,-0.6621090000000001,0.772461,Right
1616,-0.3125,-0.25,-0.4375,0.287109,0.20605500000000002,-0.458496,-0.81543,-0.719391,-0.07283350000000001,1.05187,0.08105470000000001,-0.6625979999999999,0.764648,Right
1620,-0.0625,-0.25,-0.6875,0.287109,0.20605500000000002,-0.458496,-0.81543,-0.719391,-0.07283350000000001,1.05187,0.0756836,-0.6674800000000001,0.766113,Right
1624,0.5,-1.625,-3.0,0.28686500000000004,0.20648200000000003,-0.45813000000000004,-0.815613,-0.719399,-0.0740432,1.05145,0.07617189999999999,-0.669434,0.753418,Right
1628,2.375,-1.625,-2.625,0.28625500000000004,0.20666500000000002,-0.45794700000000005,-0.815918,-0.718487,-0.07513510000000001,1.0512,0.0805664,-0.6655270000000001,0.765137,Right
1632,2.25,-3.375,-4.3125,0.285645,0.20715300000000003,-0.457581,-0.8162229999999999,-0.717896,-0.07683150000000001,1.05083,0.0717773,-0.668945,0.749512,Right
1636,2.125,-6.875,-8.8125,0.284668,0.20855700000000002,-0.456665,-0.81665,-0.717592,-0.0807284,1.05003,0.08251950000000001,-0.679199,0.7407229999999999,Right
1640,12.75,-5.5625,-7.1875,0.28179899999999997,0.20843499999999998,-0.45648199999999994,-0.81781,-0.71219,-0.08374580000000001,1.0494,0.0805664,-0.620117,0.7768550000000001,Right
1644,2.375,-2.8125,-4.75,0.280945,0.208862,-0.45605500000000004,-0.818237,-0.711075,-0.0856501,1.04882,0.0942383,-0.6660159999999999,0.784668,Right
1648,0.4375,-0.4375,-4.5625,0.28070100000000003,0.208862,-0.455505,-0.818604,-0.710573,-0.0863367,1.04761,0.0698242,-0.655762,0.773926,Right
1652,-1.125,-1.9375,-3.125,0.280457,0.209229,-0.455139,-0.818787,-0.710505,-0.08744489999999999,1.04713,0.08251950000000001,-0.6313479999999999,0.7617189999999999,Right
1656,-3.375,-1.5,-1.5625,0.28070100000000003,0.209961,-0.454834,-0.8187260000000001,-0.711775,-0.0885721,1.04716,0.105957,-0.671875,0.7695310000000001,Right
1660,4.4375,2.3125,2.0625,0.279907,0.209351,-0.455078,-0.8190310000000001,-0.709654,-0.0882845,1.04711,0.12402300000000001,-0.6445310000000001,0.789551,Right
1664,-0.5625,4.8125,4.6875,0.279968,0.208252,-0.45556599999999997,-0.81897,-0.708542,-0.0861222,1.04716,0.09570310000000001,-0.62207,0.8012699999999999,Right
1668,-6.125,6.5625,5.1875,0.28125,0.20721399999999998,-0.455872,-0.818665,-0.709763,-0.08294539999999999,1.04698,0.0742188,-0.65625,0.824219,Right
1672,-8.875,6.0,6.5625,0.28326399999999996,0.20666500000000002,-0.45623800000000003,-0.817871,-0.712854,-0.0796633,1.0473700000000001,0.0776367,-0.6987300000000001,0.804199,Right
1676,-5.9375,5.0625,8.25,0.285034,0.206116,-0.456909,-0.817017,-0.715533,-0.0764048,1.04841,0.0776367,-0.701172,0.7719729999999999,Right
1680,-2.875,2.125,6.3125,0.285706,0.205627,-0.457581,-0.8165279999999999,-0.716263,-0.07440319999999999,1.04945,0.0805664,-0.6464840000000001,0.765137,Right
1684,1.1875,0.0,9.1875,0.286072,0.20538299999999998,-0.458862,-0.815735,-0.716745,-0.0726053,1.052,0.08691410000000001,-0.7016600000000001,0.758301,Right
1688,2.625,0.8125,6.0,0.285828,0.20471199999999998,-0.45977799999999996,-0.815491,-0.715609,-0.0711068,1.05338,0.0708008,-0.6206050000000001,0.7329100000000001,Right
1692,3.1875,1.4375,2.25,0.28527800000000003,0.204041,-0.46014399999999994,-0.815674,-0.713883,-0.0703809,1.05356,0.07617189999999999,-0.607422,0.741211,Right
1696,-0.75,-0.3125,-0.9375,0.285217,0.204041,-0.46014399999999994,-0.815674,-0.713762,-0.07043719999999999,1.05355,0.0756836,-0.625488,0.755371,Right
1700,-1.4375,-0.75,-0.75,0.285339,0.204651,-0.4599,-0.815613,-0.714655,-0.07143739999999998,1.0535700000000001,0.09960939999999999,-0.668457,0.743164,Right
1704,1.0625,-0.5625,0.375,0.285217,0.204773,-0.45996099999999995,-0.815613,-0.7145819999999999,-0.07171469999999999,1.0538100000000001,0.07910160000000001,-0.661621,0.74707,Right
1708,-1.0625,-0.9375,0.3125,0.285339,0.204956,-0.460083,-0.815491,-0.715036,-0.0717816,1.05426,0.06689450000000001,-0.659668,0.753418,Right
1712,-1.875,-0.5625,0.125,0.285645,0.205078,-0.46002200000000004,-0.815308,-0.715695,-0.07165930000000001,1.05421,0.0664063,-0.669434,0.764648,Right
1716,-2.1875,0.875,0.5,0.286011,0.205078,-0.46002200000000004,-0.815186,-0.7163689999999999,-0.07127130000000001,1.05423,0.07128910000000001,-0.674805,0.7773439999999999,Right
