timestamp,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
2033287,0.75,-1.1875,0.25,0.29699699999999996,0.20813,-0.444458,-0.819153,-0.739023,-0.07705110000000001,1.0241799999999999,0.0859375,-0.708008,0.770996,Right
2049288,1.8125,-0.5625,0.5,0.296631,0.20788600000000002,-0.44470200000000004,-0.8192139999999999,-0.738089,-0.0768567,1.02446,0.0727539,-0.678711,0.7695310000000001,Right
2071289,1.375,-1.625,-0.1875,0.296143,0.20776399999999998,-0.44488500000000003,-0.8193360000000001,-0.737066,-0.0770337,1.02472,0.0678711,-0.672363,0.770508,Right
2092290,3.0625,-3.25,-2.5,0.295349,0.208191,-0.444763,-0.81958,-0.736058,-0.07861839999999999,1.02481,0.0859375,-0.685547,0.756836,Right
2108841,4.9375,-4.125,-4.1875,0.29431199999999996,0.20874,-0.44451899999999994,-0.8198850000000001,-0.734699,-0.0807196,1.0247,0.0854492,-0.6918949999999999,0.735352,Right
2132402,5.4375,-5.625,-8.5625,0.293213,0.20977800000000002,-0.443726,-0.8204959999999999,-0.733779,-0.0841307,1.0239200000000002,0.08398439999999999,-0.700195,0.7124020000000001,Right
2153417,14.9375,-7.125,-6.1875,0.289856,0.20977800000000002,-0.443787,-0.821594,-0.727535,-0.0875479,1.0238399999999999,0.0898438,-0.6132810000000001,0.748047,Right
2169415,4.75,-4.9375,-3.5,0.288574,0.21038800000000002,-0.443665,-0.82196,-0.725834,-0.0899224,1.02406,0.101074,-0.664551,0.749512,Right
2192419,0.6875,-0.625,-4.0625,0.288452,0.210571,-0.443176,-0.8222659999999999,-0.725792,-0.0907452,1.0232,0.0820313,-0.6918949999999999,0.768066,Right
2213055,2.9375,-0.1875,-2.8125,0.287781,0.2102050000000001,-0.442993,-0.822693,-0.724124,-0.0910242,1.02244,0.0776367,-0.639648,0.7563479999999999,Right
2228571,-1.875,2.3125,-0.8125,0.287903,0.209961,-0.442749,-0.822815,-0.724046,-0.09070489999999999,1.0217,0.0961914,-0.6547850000000001,0.778809,Right
2251527,-1.875,4.3125,1.375,0.288452,0.20959499999999998,-0.44256599999999996,-0.822815,-0.724641,-0.08971749999999999,1.02101,0.10888699999999996,-0.682129,0.7719729999999999,Right
2272737,0.8125,7.0625,4.6875,0.288696,0.208008,-0.442993,-0.822937,-0.723379,-0.0866822,1.02052,0.08935549999999999,-0.665039,0.812012,Right
2288528,-6.5,8.1875,7.25,0.290588,0.206909,-0.44342,-0.8222659999999999,-0.725679,-0.0826571,1.02052,0.0795898,-0.6992189999999999,0.77832,Right
2312743,-5.25,6.25,7.6875,0.292297,0.20605500000000002,-0.4440310000000001,-0.821594,-0.72797,-0.07909110000000001,1.0211700000000001,0.07470700000000001,-0.6933590000000001,0.755371,Right
2335457,-2.3125,1.0625,7.6875,0.293091,0.20538299999999998,-0.445068,-0.8208620000000001,-0.728749,-0.0763659,1.0227899999999999,0.0512695,-0.674805,0.7592770000000001,Right
2349458,0.0,0.8125,4.0,0.293457,0.205261,-0.445557,-0.8204959999999999,-0.729326,-0.0753998,1.0237399999999999,0.08398439999999999,-0.709961,0.763184,Right
2372459,7.5625,-0.8125,-0.375,0.29186999999999996,0.20471199999999998,-0.445801,-0.821106,-0.725812,-0.0760217,1.0237100000000001,0.0898438,-0.625977,0.7592770000000001,Right
2395462,5.125,-0.8125,-0.625,0.290771,0.204529,-0.44592299999999996,-0.821472,-0.723581,-0.0767816,1.02375,0.0932617,-0.635254,0.7460939999999999,Right
2408976,2.1875,-2.0,-1.0,0.290161,0.20471199999999998,-0.445984,-0.821594,-0.722651,-0.0776438,1.02401,0.08154299999999999,-0.647461,0.743164,Right
2431486,2.375,-3.1875,0.4375,0.289673,0.205078,-0.44622799999999996,-0.821533,-0.722165,-0.0785173,1.02483,0.0820313,-0.663574,0.733887,Right
2454485,3.375,-2.1875,1.1875,0.289124,0.205139,-0.44659399999999994,-0.821533,-0.721251,-0.0788973,1.02565,0.08154299999999999,-0.6601560000000001,0.7402340000000001,Right
2468486,0.3125,-0.3125,1.5,0.289063,0.205017,-0.446899,-0.821472,-0.7210479999999999,-0.0785487,1.02621,0.0786133,-0.6523439999999999,0.75293,Right
2491519,-3.5,0.5625,1.25,0.28979499999999997,0.205078,-0.446899,-0.821167,-0.722457,-0.07786710000000001,1.02629,0.06835939999999999,-0.669434,0.7441409999999999,Right
2515005,-3.125,0.375,0.625,0.290588,0.20538299999999998,-0.446838,-0.820801,-0.724241,-0.0775432,1.02645,0.0776367,-0.690918,0.736816,Right
2528511,-1.0,0.75,1.3125,0.290833,0.20538299999999998,-0.44696,-0.820679,-0.724715,-0.0772028,1.02673,0.08251950000000001,-0.6733399999999999,0.7514649999999999,Right
2551513,1.0625,0.75,1.0,0.290649,0.205139,-0.447083,-0.8207399999999999,-0.724115,-0.076919,1.0267700000000002,0.0844727,-0.655762,0.758789,Right
2574514,-0.625,-0.0625,0.4375,0.290527,0.205078,-0.447083,-0.820801,-0.723823,-0.07695310000000001,1.02671,0.0883789,-0.640137,0.7617189999999999,Right
2588515,-3.0625,-0.3125,0.0,0.29070999999999997,0.20538299999999998,-0.44696,-0.820679,-0.72447,-0.0773123,1.02671,0.08886720000000001,-0.65918,0.770508,Right
