,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
1164,-1.1875,-0.5625,-0.0625,0.296631,0.24774200000000002,-0.530762,-0.754272,-0.791912,-0.05888290000000001,1.251,0.061523400000000006,-0.711914,0.709961,Enter
1168,-1.8125,-1.0,0.4375,0.29681399999999997,0.247986,-0.5308229999999999,-0.754089,-0.792561,-0.0589298,1.25139,0.05664059999999999,-0.716309,0.705566,Enter
1172,-2.3125,-1.375,0.5,0.29699699999999996,0.248352,-0.5308229999999999,-0.7539060000000001,-0.793367,-0.05919730000000001,1.25177,0.06054690000000001,-0.713379,0.706543,Enter
1176,-4.1875,-1.3125,0.6875,0.29742399999999997,0.248779,-0.530884,-0.75354,-0.794672,-0.0591694,1.25235,0.053710900000000006,-0.7094729999999999,0.706543,Enter
1180,-6.9375,-2.25,-0.125,0.298096,0.24963400000000002,-0.530701,-0.753174,-0.796982,-0.0596715,1.25285,0.054199199999999996,-0.7070310000000001,0.703125,Enter
1184,-9.9375,-3.125,-0.9375,0.29870599999999997,0.250916,-0.530334,-0.752747,-0.799713,-0.0609611,1.25335,0.07324220000000001,-0.694336,0.7143550000000001,Enter
1188,-10.375,-1.625,-2.1875,0.299377,0.252136,-0.529663,-0.752502,-0.8024439999999999,-0.0623683,1.2531,0.08496089999999999,-0.703125,0.730957,Enter
1192,-7.5,0.1875,-2.0,0.300171,0.25299099999999997,-0.529053,-0.75238,-0.8049470000000001,-0.0631199,1.25265,0.078125,-0.7456050000000001,0.7148439999999999,Enter
1196,-1.8125,-0.125,-1.9375,0.300476,0.253357,-0.528687,-0.75238,-0.8059390000000001,-0.0635691,1.25221,0.0649414,-0.769043,0.721191,Enter
1200,2.6875,0.25,1.0625,0.300476,0.253052,-0.528931,-0.752319,-0.805552,-0.062931,1.25245,0.053710900000000006,-0.762695,0.701172,Enter
1204,0.875,-0.875,3.5,0.300781,0.252747,-0.529541,-0.751831,-0.8056989999999999,-0.0615323,1.2535,0.034668,-0.7563479999999999,0.698242,Enter
1208,-3.0,-0.8125,4.6875,0.301453,0.252747,-0.530151,-0.75116,-0.806917,-0.0601112,1.2549,0.0429688,-0.748047,0.7094729999999999,Enter
1212,-1.5625,2.0,4.6875,0.302002,0.252319,-0.53064,-0.750732,-0.807334,-0.0583733,1.25557,0.059082,-0.7304689999999999,0.711914,Enter
1216,1.75,2.8125,1.125,0.301819,0.251526,-0.530762,-0.750977,-0.805966,-0.0574239,1.25502,0.059082,-0.702148,0.710938,Enter
1220,4.625,2.125,-1.375,0.301147,0.250977,-0.53064,-0.751526,-0.8040649999999999,-0.0576611,1.25416,0.07470700000000001,-0.727051,0.7128909999999999,Enter
1224,7.8125,-0.4375,2.4375,0.300171,0.250488,-0.531189,-0.751709,-0.801752,-0.0577257,1.25488,0.0854492,-0.7597659999999999,0.7148439999999999,Enter
1228,11.9375,-0.9375,2.5625,0.299011,0.24939,-0.532104,-0.751831,-0.798303,-0.0568179,1.25577,0.033691399999999996,-0.7407229999999999,0.679199,Enter
1232,-4.6875,5.1875,11.1875,0.29998800000000003,0.24847399999999997,-0.533142,-0.751038,-0.7988609999999999,-0.0533799,1.25721,0.08300779999999999,-0.6860350000000001,0.732422,Enter
1236,-13.25,4.0,8.5,0.302734,0.24768099999999998,-0.533875,-0.749634,-0.8026220000000001,-0.048113800000000005,1.2581,-0.04199219999999999,-0.673828,0.700195,Enter
1240,-11.9375,2.1875,-0.3125,0.304688,0.248718,-0.533142,-0.749084,-0.807393,-0.04775669999999999,1.25756,0.0512695,-0.776367,0.7089840000000001,Enter
1244,10.125,2.1875,-5.0,0.303101,0.247925,-0.5327149999999999,-0.7502439999999999,-0.8035359999999999,-0.049095599999999996,1.2557399999999999,0.0766602,-0.700195,0.6860350000000001,Enter
1248,10.0625,-0.4375,-6.0625,0.301086,0.24731399999999998,-0.53241,-0.751526,-0.799225,-0.0511461,1.2544,0.06738279999999999,-0.668457,0.6918949999999999,Enter
1252,3.9375,-4.875,-6.5,0.299561,0.248108,-0.531921,-0.752197,-0.797574,-0.054594000000000004,1.25407,0.0786133,-0.69043,0.684082,Enter
1256,-1.125,-4.6875,-2.0,0.299072,0.249207,-0.531738,-0.7521359999999999,-0.7981520000000001,-0.056848800000000005,1.25476,0.08300779999999999,-0.741211,0.7128909999999999,Enter
1260,-3.625,-0.5625,1.8125,0.299927,0.24945100000000003,-0.53186,-0.751648,-0.799979,-0.05598909999999999,1.25531,0.0356445,-0.760742,0.708008,Enter
1264,-2.8125,1.4375,2.0,0.300964,0.249268,-0.532043,-0.75116,-0.801555,-0.0542539,1.25556,0.0200195,-0.763184,0.705078,Enter
1268,-0.25,1.8125,0.5,0.301331,0.248901,-0.532043,-0.75116,-0.801722,-0.0533127,1.2552,0.043457,-0.7329100000000001,0.700684,Enter
1272,1.0,1.375,0.3125,0.301086,0.24865700000000002,-0.532043,-0.751343,-0.800976,-0.053296699999999995,1.25495,0.0698242,-0.717773,0.71582,Enter
