timestamp,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
0,-0.5625,0.4375,0.25,0.398621,0.114685,-0.288452,-0.863037,-0.8550059999999999,0.0320165,0.63058,-0.040039099999999994,-0.7617189999999999,0.682129,Backward
16001,-1.3125,0.0,0.4375,0.39874299999999996,0.114685,-0.288513,-0.862915,-0.8552360000000001,0.0321637,0.6306729999999999,-0.033691399999999996,-0.768555,0.680664,Backward
39002,-0.5,0.9375,0.125,0.39868200000000004,0.114685,-0.288513,-0.8629760000000001,-0.855126,0.0321144,0.63069,-0.03417969999999998,-0.7700199999999999,0.682617,Backward
61532,-0.1875,1.0,-0.25,0.39874299999999996,0.11444100000000001,-0.288452,-0.8629760000000001,-0.855082,0.0325226,0.630351,-0.040039099999999994,-0.773438,0.674805,Backward
76021,0.3125,-0.0625,-0.1875,0.398804,0.11444100000000001,-0.288452,-0.8629760000000001,-0.855225,0.0325578,0.630362,-0.0332031,-0.779297,0.664063,Backward
99017,1.0,-1.25,0.1875,0.398438,0.114624,-0.288574,-0.863037,-0.8545520000000001,0.032113499999999996,0.630744,-0.0234375,-0.756836,0.6679689999999999,Backward
121018,1.9375,-0.8125,0.375,0.39801,0.114624,-0.288696,-0.8632200000000001,-0.853668,0.031922000000000006,0.631004,-0.0292969,-0.749023,0.6704100000000001,Backward
160566,0.6875,-0.875,0.3125,0.39801,0.114624,-0.28875700000000004,-0.8632200000000001,-0.853677,0.0319707,0.63113,-0.04199219999999999,-0.75,0.659668,Backward
162564,0.5,-0.9375,-0.4375,0.39801,0.11456300000000001,-0.28875700000000004,-0.8632200000000001,-0.853633,0.032076099999999996,0.631075,-0.0405273,-0.772461,0.658691,Backward
174032,1.1875,-1.3125,-0.125,0.39801,0.114746,-0.28881799999999996,-0.863159,-0.853743,0.0318224,0.63134,-0.038574199999999996,-0.780273,0.6499020000000001,Backward
