,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
2756,0.1875,0.4375,1.1875,0.31427,-0.0210571,0.21307399999999999,-0.924866,-0.6347430000000001,-0.0951187,-0.42159300000000005,0.0805664,-0.5976560000000001,0.824707,Forward
2760,-0.875,0.625,1.9375,0.31427,-0.0214844,0.21270799999999998,-0.924927,-0.63493,-0.094091,-0.421129,0.0844727,-0.6049800000000001,0.8295899999999999,Forward
2764,-0.5,2.0,2.0,0.314087,-0.0221558,0.212463,-0.925049,-0.634838,-0.09260589999999999,-0.42108100000000004,0.07226560000000001,-0.6035159999999999,0.8369139999999999,Forward
2768,-2.0625,2.6875,2.5625,0.314209,-0.023193400000000003,0.212036,-0.92511,-0.63554,-0.09045779999999999,-0.420872,0.06054690000000001,-0.614746,0.8378909999999999,Forward
2772,-3.125,2.75,3.75,0.314636,-0.024414099999999998,0.21142600000000003,-0.925049,-0.636931,-0.0879895,-0.420372,0.055664099999999994,-0.633789,0.830566,Forward
2776,-2.5625,4.3125,4.4375,0.315186,-0.025817900000000005,0.210815,-0.9249879999999999,-0.638671,-0.0852327,-0.419996,0.0629883,-0.645508,0.8188479999999999,Forward
2780,4.625,8.125,4.1875,0.314148,-0.0275269,0.21044899999999997,-0.9253540000000001,-0.637202,-0.08137,-0.42039899999999997,0.055175800000000004,-0.627441,0.83252,Forward
2784,11.0,9.0,5.5625,0.31189,-0.0291748,0.210022,-0.9261469999999999,-0.633195,-0.0770432,-0.42073699999999997,0.060058600000000004,-0.6289060000000001,0.8647459999999999,Forward
2788,6.625,13.25,9.75,0.310303,-0.0314331,0.209229,-0.9268190000000001,-0.6308729999999999,-0.071644,-0.420687,0.08691410000000001,-0.621582,0.8525389999999999,Forward
2792,-2.625,16.5,14.125,0.309814,-0.0352173,0.20776399999999998,-0.927185,-0.631463,-0.0634731,-0.42016499999999996,0.041503899999999996,-0.597168,0.835938,Forward
2796,-8.625,15.875,13.0,0.31054699999999996,-0.0391235,0.20636,-0.927063,-0.634603,-0.0556576,-0.419767,0.032714799999999995,-0.6137699999999999,0.825684,Forward
2800,-5.9375,14.1875,11.0,0.311035,-0.0420532,0.20538299999999998,-0.927002,-0.636854,-0.0498166,-0.41965600000000003,0.0688477,-0.6235350000000001,0.8276370000000001,Forward
2804,-2.5625,14.5,13.25,0.311218,-0.04479980000000001,0.204102,-0.927063,-0.638393,-0.043989999999999994,-0.41884899999999997,0.08789060000000001,-0.6210939999999999,0.793945,Forward
