timestamp,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
7959445,-1.125,-1.6875,-0.125,0.297668,0.24951199999999998,-0.53363,-0.751282,-0.7962239999999999,-0.0572486,1.2593299999999998,0.0629883,-0.719727,0.713379,Enter
7979951,-3.25,-2.0,-1.0,0.297791,0.249939,-0.533569,-0.75116,-0.797009,-0.0577364,1.2596399999999999,0.052246100000000004,-0.711426,0.713379,Enter
7996107,-8.75,-2.1875,-2.625,0.297913,0.250916,-0.5330199999999999,-0.75116,-0.798479,-0.0594034,1.2594,0.0766602,-0.653809,0.727539,Enter
8019954,-15.3125,-2.8125,-3.3125,0.29888899999999996,0.252625,-0.532166,-0.750793,-0.802395,-0.061259,1.25925,0.0766602,-0.671387,0.726074,Enter
8041173,-14.375,-2.375,-3.5625,0.300293,0.254578,-0.5311279999999999,-0.750305,-0.8073779999999999,-0.0630757,1.25898,0.07910160000000001,-0.7460939999999999,0.708008,Enter
8057212,-7.25,-2.0625,-2.5625,0.301208,0.255981,-0.530457,-0.749939,-0.8108069999999999,-0.0644295,1.25896,0.07519529999999999,-0.788574,0.704102,Enter
8079476,-1.875,-0.6875,0.3125,0.301697,0.256409,-0.530396,-0.749634,-0.8122229999999999,-0.0644326,1.25928,0.0634766,-0.7797850000000001,0.6938479999999999,Enter
8100805,-2.5,-1.5,3.375,0.302429,0.256592,-0.5308229999999999,-0.748962,-0.813765,-0.0633249,1.2604600000000001,0.041503899999999996,-0.764648,0.6889649999999999,Enter
8122769,-2.5625,-0.3125,4.25,0.303101,0.25647,-0.5313720000000001,-0.748352,-0.814808,-0.0617802,1.26158,0.0424805,-0.735352,0.6875,Enter
8139480,-1.4375,0.25,2.375,0.303467,0.256226,-0.5316770000000001,-0.748108,-0.815153,-0.06071330000000001,1.26204,0.04199219999999999,-0.72168,0.692871,Enter
8159991,0.1875,-1.75,0.625,0.303406,0.256409,-0.53186,-0.747925,-0.815295,-0.0608474,1.26264,0.0595703,-0.749023,0.6914060000000001,Enter
8183088,8.1875,-1.875,1.1875,0.302185,0.256042,-0.53241,-0.748169,-0.812716,-0.0613922,1.26347,0.08105470000000001,-0.749023,0.695801,Enter
8200105,17.1875,-0.125,-1.3125,0.300537,0.25500500000000004,-0.532837,-0.74884,-0.8084680000000001,-0.061680399999999996,1.26329,0.059082,-0.765625,0.624512,Enter
8221105,4.1875,3.125,7.5,0.299377,0.253967,-0.533691,-0.749084,-0.805129,-0.060973300000000015,1.2641200000000001,0.144043,-0.6972659999999999,0.7827149999999999,Enter
8243100,-10.4375,6.8125,8.5,0.301392,0.252686,-0.534363,-0.748169,-0.806936,-0.0560273,1.26433,0.00292969,-0.625,0.702637,Enter
8260002,-19.9375,3.8125,3.1875,0.304688,0.253723,-0.533813,-0.746948,-0.8140609999999999,-0.053769399999999995,1.26427,0.0390625,-0.791504,0.734375,Enter
8280450,1.875,2.4375,-1.5,0.30456500000000003,0.25354,-0.533447,-0.747253,-0.813558,-0.0540044,1.26322,0.07470700000000001,-0.741699,0.686523,Enter
8302666,12.0625,0.75,-2.4375,0.302551,0.252502,-0.533569,-0.748352,-0.8086810000000001,-0.0550851,1.2623799999999998,0.0776367,-0.690918,0.6938479999999999,Enter
8319454,7.1875,-3.25,-5.0,0.300659,0.25238,-0.533447,-0.749268,-0.805227,-0.05746080000000001,1.26194,0.0688477,-0.6757810000000001,0.700195,Enter
8340767,3.75,-4.875,-2.75,0.299622,0.25317399999999995,-0.5333859999999999,-0.749451,-0.80447,-0.0598903,1.2626,0.08496089999999999,-0.753418,0.696289,Enter
8364478,0.6875,-1.125,1.1875,0.299622,0.25317399999999995,-0.53363,-0.749268,-0.80448,-0.0596509,1.26315,0.055664099999999994,-0.7514649999999999,0.706543,Enter
8379477,-3.0625,1.4375,2.3125,0.300537,0.25293000000000004,-0.533813,-0.74884,-0.8057529999999999,-0.0579789,1.2633299999999998,0.0292969,-0.742676,0.7016600000000001,Enter
8400696,-2.8125,1.4375,1.1875,0.301514,0.252808,-0.533813,-0.748474,-0.807284,-0.0565659,1.26322,0.029785200000000005,-0.756836,0.694336,Enter
8422692,2.375,1.875,-0.875,0.301086,0.25244099999999997,-0.533691,-0.748901,-0.8060649999999999,-0.0567634,1.26257,0.07226560000000001,-0.719727,0.7070310000000001,Enter
8439480,2.4375,0.875,-0.5625,0.300537,0.252136,-0.533691,-0.749207,-0.804696,-0.057047,1.26223,0.0742188,-0.706055,0.705078,Enter
