,gyro_x,gyro_y,gyro_z,orin_x,orin_y,orin_z,orin_w,roll,pitch,yaw,acc_x,acc_y,acc_z,Key
2096,3.5625,0.9375,0.5625,0.326965,0.121643,-0.24639899999999998,-0.904236,-0.7107140000000001,-0.0588943,0.55396,0.043457,-0.684082,0.7875979999999999,Backward
2100,2.0,0.375,-0.875,0.32666,0.121399,-0.246338,-0.9044190000000001,-0.7099449999999999,-0.0586871,0.553649,0.04980469999999999,-0.6674800000000001,0.7773439999999999,Backward
2104,2.0,-0.8125,-0.4375,0.32605,0.12145999999999998,-0.246338,-0.904602,-0.708719,-0.059143499999999995,0.553649,0.06542970000000001,-0.643066,0.782227,Backward
2108,-0.8125,-1.375,1.25,0.32611100000000004,0.121582,-0.24664299999999997,-0.90448,-0.708935,-0.0591055,0.554339,0.05664059999999999,-0.6606449999999999,0.773438,Backward
2112,-0.125,-1.0,1.0625,0.32605,0.121643,-0.24682600000000002,-0.9044190000000001,-0.708845,-0.059111800000000006,0.5547270000000001,0.0610352,-0.6499020000000001,0.764648,Backward
2116,-0.125,-1.375,1.8125,0.325989,0.121826,-0.247192,-0.904358,-0.708873,-0.0592197,0.555593,0.0634766,-0.650879,0.7641600000000001,Backward
2120,-3.75,-4.125,1.5,0.326477,0.122314,-0.24768099999999998,-0.903992,-0.710208,-0.059453399999999997,0.556944,0.0424805,-0.6606449999999999,0.773438,Backward
2124,-5.25,-6.6875,-1.25,0.326965,0.123596,-0.24774200000000002,-0.9035639999999999,-0.711989,-0.0613869,0.558038,0.055175800000000004,-0.642578,0.747559,Backward
2128,-0.6875,-1.4375,3.375,0.327454,0.12322999999999999,-0.24853499999999998,-0.903259,-0.7128180000000001,-0.0598856,0.559348,0.015625,-0.718262,0.799316,Backward
2132,1.4375,2.625,0.0625,0.327332,0.12255899999999999,-0.24853499999999998,-0.903381,-0.712137,-0.0587613,0.558826,0.046386699999999996,-0.6601560000000001,0.7714840000000001,Backward
2136,3.4375,1.3125,-1.25,0.326477,0.122253,-0.24829099999999998,-0.903809,-0.7101890000000001,-0.05889880000000001,0.558076,0.0678711,-0.627441,0.7768550000000001,Backward
2140,-2.4375,-1.9375,0.0625,0.326782,0.12262,-0.24841300000000002,-0.903625,-0.711055,-0.059285199999999996,0.558612,0.0585938,-0.6577149999999999,0.7612300000000001,Backward
2144,2.0,-2.5,-0.3125,0.326355,0.123108,-0.24847399999999997,-0.9036870000000001,-0.710487,-0.06035700000000001,0.5590729999999999,0.07373049999999999,-0.6503909999999999,0.749023,Backward
2148,0.75,-1.3125,-0.75,0.32611100000000004,0.12341300000000001,-0.24841300000000002,-0.903748,-0.710176,-0.0610861,0.559171,0.06738279999999999,-0.6445310000000001,0.750977,Backward
2152,1.0625,-1.1875,-1.5625,0.325745,0.12384,-0.248169,-0.9038700000000001,-0.709675,-0.0622318,0.558991,0.0805664,-0.639648,0.7539060000000001,Backward
